s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053366E+000, 4.0328335E-002, 4.0328335E-002, 1.0000000E+000
 2.0051256E+000, 3.8622103E-002, 3.8622103E-002, 1.0000000E+000
 3.0058318E+000, 4.0658364E-002, 4.0658364E-002, 1.0000000E+000
 4.0065381E+000, 3.2547476E-002, 3.2547476E-002, 1.0000000E+000
 5.0042608E+000, 2.7768228E-002, 2.7768228E-002, 1.0000000E+000
 6.0047161E+000, 2.6012783E-002, 2.6012783E-002, 1.0000000E+000
 7.0089999E+000, 2.5369106E-002, 2.5369106E-002, 1.0000000E+000
 8.0076550E+000, 2.5135291E-002, 2.5135291E-002, 1.0000000E+000
 9.0025077E+000, 2.5049851E-002, 2.5049851E-002, 1.0000000E+000
 1.0001042E+001, 2.5018299E-002, 2.5018299E-002, 1.0000000E+000
 1.1002163E+001, 5.0309232E-002, 5.0309232E-002, 1.0000000E+000
 1.2003863E+001, 6.5957702E-002, 6.5957702E-002, 1.0000000E+000
 1.3004580E+001, 7.1684948E-002, 7.1684948E-002, 1.0000000E+000
 1.4005563E+001, 7.3785584E-002, 7.3785584E-002, 1.0000000E+000
 1.5000996E+001, 8.1954573E-002, 8.1954573E-002, 1.0000000E+000
 1.6001833E+001, 1.0922639E-001, 1.0922639E-001, 1.0000000E+000
 1.7002809E+001, 1.1922040E-001, 1.1922040E-001, 1.0000000E+000
 1.8003968E+001, 1.2288198E-001, 1.2288198E-001, 1.0000000E+000
 1.9003054E+001, 1.2422248E-001, 1.2422248E-001, 1.0000000E+000
 2.0003022E+001, 1.2471475E-001, 1.2471475E-001, 1.0000000E+000
 2.1000145E+001, 1.5163336E-001, 1.5163336E-001, 1.0000000E+000
 2.2000613E+001, 1.6643527E-001, 1.6643527E-001, 1.0000000E+000
 2.3000756E+001, 1.7185937E-001, 1.7185937E-001, 1.0000000E+000
 2.4001406E+001, 1.7384898E-001, 1.7384898E-001, 1.0000000E+000
 2.5006393E+001, 1.7457994E-001, 1.7457994E-001, 1.0000000E+000
 2.6000538E+001, 1.7484508E-001, 1.7484508E-001, 1.0000000E+000
 2.7004021E+001, 1.7494340E-001, 1.7494340E-001, 1.0000000E+000
 2.8005997E+001, 1.9762907E-001, 1.9762907E-001, 1.0000000E+000
 2.9004459E+001, 2.1494900E-001, 2.1494900E-001, 1.0000000E+000
 3.0001802E+001, 2.2130406E-001, 2.2130406E-001, 1.0000000E+000
 3.1004579E+001, 2.2364865E-001, 2.2364865E-001, 1.0000000E+000
