s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0056121E+000, 9.3985677E-002, 9.3985677E-002, 1.0000000E+000
 2.0038317E+000, 9.6460648E-002, 9.6460648E-002, 1.0000000E+000
 3.0096611E+000, 9.9314336E-002, 9.9314336E-002, 1.0000000E+000
 4.0019165E+000, 1.4552567E-001, 1.4552567E-001, 1.0000000E+000
 5.0049705E+000, 2.2105447E-001, 2.2105447E-001, 1.0000000E+000
 6.0016481E+000, 2.8000039E-001, 2.8000039E-001, 1.0000000E+000
 7.0038732E+000, 3.2049323E-001, 3.2049323E-001, 1.0000000E+000
 8.0053566E+000, 3.9856163E-001, 3.9856163E-001, 1.0000000E+000
 9.0024723E+000, 4.0998714E-001, 4.0998714E-001, 1.0000000E+000
 1.0002942E+001, 4.7381906E-001, 4.7381906E-001, 1.0000000E+000
 1.1001371E+001, 4.5702116E-001, 4.5702116E-001, 1.0000000E+000
 1.2002891E+001, 7.3430531E-001, 7.3430531E-001, 1.0000000E+000
 1.3003805E+001, 9.2937422E-001, 9.2937422E-001, 1.0000000E+000
 1.4001221E+001, 1.0933277E+000, 1.0933277E+000, 1.0000000E+000
 1.5001921E+001, 1.2598241E+000, 1.2598241E+000, 1.0000000E+000
 1.6003372E+001, 1.4291606E+000, 1.4291606E+000, 1.0000000E+000
 1.7003944E+001, 1.5604978E+000, 1.5604978E+000, 1.0000000E+000
 1.8005399E+001, 1.6979116E+000, 1.6979116E+000, 1.0000000E+000
 1.9002519E+001, 1.9579443E+000, 1.9579443E+000, 1.0000000E+000
 2.0004014E+001, 2.1320288E+000, 2.1320288E+000, 1.0000000E+000
 2.1003438E+001, 2.2746335E+000, 2.2746335E+000, 1.0000000E+000
 2.2002627E+001, 2.4296232E+000, 2.4296232E+000, 1.0000000E+000
 2.3002592E+001, 2.5806204E+000, 2.5806204E+000, 1.0000000E+000
 2.4003466E+001, 2.7322597E+000, 2.7322597E+000, 1.0000000E+000
 2.5002785E+001, 2.8800097E+000, 2.8800097E+000, 1.0000000E+000
 2.6001396E+001, 3.0328239E+000, 3.0328239E+000, 1.0000000E+000
 2.7004318E+001, 3.1788661E+000, 3.1788661E+000, 1.0000000E+000
 2.8004167E+001, 3.3293607E+000, 3.3293607E+000, 1.0000000E+000
 2.9001016E+001, 3.4843752E+000, 3.4843752E+000, 1.0000000E+000
 3.0002641E+001, 3.6365322E+000, 3.6365322E+000, 1.0000000E+000
 3.1000599E+001, 3.7946237E+000, 3.7946237E+000, 1.0000000E+000
