s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0033328E+000, 7.5892194E-002, 7.5892194E-002, 1.0000000E+000
 2.0142764E+000, 6.4298858E-002, 6.4298858E-002, 1.0000000E+000
 3.0080038E+000, 7.0775452E-002, 7.0775452E-002, 1.0000000E+000
 4.0017313E+000, 7.3448435E-002, 7.3448435E-002, 1.0000000E+000
 5.0004419E+000, 7.4432576E-002, 7.4432576E-002, 1.0000000E+000
 6.0119574E+000, 7.4795049E-002, 7.4795049E-002, 1.0000000E+000
 7.0026266E+000, 4.8419162E-002, 4.8419162E-002, 1.0000000E+000
 8.0046051E+000, 3.3555101E-002, 3.3555101E-002, 1.0000000E+000
 9.0044895E+000, 2.8134798E-002, 2.8134798E-002, 1.0000000E+000
 1.0005190E+001, 2.6148426E-002, 2.6148426E-002, 1.0000000E+000
 1.1004905E+001, 2.5420903E-002, 2.5420903E-002, 1.0000000E+000
 1.2000195E+001, 5.4662715E-002, 5.4662715E-002, 1.0000000E+000
 1.3004416E+001, 6.7579444E-002, 6.7579444E-002, 1.0000000E+000
 1.4003121E+001, 7.2277375E-002, 7.2277375E-002, 1.0000000E+000
 1.5003601E+001, 7.4002645E-002, 7.4002645E-002, 1.0000000E+000
 1.6006832E+001, 9.5372934E-002, 9.5372934E-002, 1.0000000E+000
 1.7005485E+001, 1.1412860E-001, 1.1412860E-001, 1.0000000E+000
 1.8001576E+001, 1.2100181E-001, 1.2100181E-001, 1.0000000E+000
 1.9001019E+001, 1.2353377E-001, 1.2353377E-001, 1.0000000E+000
 2.0002884E+001, 1.2446344E-001, 1.2446344E-001, 1.0000000E+000
 2.1006214E+001, 1.2480394E-001, 1.2480394E-001, 1.0000000E+000
 2.2002256E+001, 1.2492784E-001, 1.2492784E-001, 1.0000000E+000
 2.3001606E+001, 1.4162498E-001, 1.4162498E-001, 1.0000000E+000
 2.4006171E+001, 1.6248755E-001, 1.6248755E-001, 1.0000000E+000
 2.5002933E+001, 1.7039695E-001, 1.7039695E-001, 1.0000000E+000
 2.6002492E+001, 1.7331107E-001, 1.7331107E-001, 1.0000000E+000
 2.7000899E+001, 1.7437963E-001, 1.7437963E-001, 1.0000000E+000
 2.8001609E+001, 1.7477261E-001, 1.7477261E-001, 1.0000000E+000
 2.9005069E+001, 1.7491687E-001, 1.7491687E-001, 1.0000000E+000
 3.0003331E+001, 1.7496945E-001, 1.7496945E-001, 1.0000000E+000
 3.1000732E+001, 1.8554083E-001, 1.8554083E-001, 1.0000000E+000
