s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0132494E+000, 1.6425764E-001
 2.0099332E+000, 2.5000000E-002
 3.0103760E+000, 2.5000000E-002
 4.0007920E+000, 6.0368122E-002
 5.0062931E+000, 7.5041258E-002
 6.0023877E+000, 1.3482070E-001
 7.0010956E+000, 2.1580970E-001
 8.0054484E+000, 1.2203542E-001
 9.0008465E+000, 2.7728855E-001
 1.0002892E+001, 6.0049286E-001
 1.1003936E+001, 8.0590529E-001
 1.2001353E+001, 9.8687972E-001
 1.3004186E+001, 1.1828040E+000
 1.4001456E+001, 1.4354813E+000
 1.5001351E+001, 1.7449166E+000
 1.6000560E+001, 1.9293481E+000
 1.7002102E+001, 2.1835353E+000
 1.8001894E+001, 2.3954794E+000
 1.9000802E+001, 2.5083817E+000
 2.0003490E+001, 2.7008823E+000
 2.1003611E+001, 2.9299426E+000
 2.2001213E+001, 3.1366969E+000
 2.3005599E+001, 3.3098073E+000
 2.4004620E+001, 3.4686116E+000
 2.5000606E+001, 3.6370492E+000
 2.6000597E+001, 3.7642962E+000
 2.7003951E+001, 3.9210930E+000
 2.8003801E+001, 4.0851961E+000
 2.9001463E+001, 4.1732833E+000
 3.0001631E+001, 4.3851525E+000
 3.1002699E+001, 4.5424233E+000
 3.2001582E+001, 4.7301883E+000
 3.3004391E+001, 4.8539209E+000
 3.4000790E+001, 4.9905942E+000
 3.5005091E+001, 5.1939440E+000
 3.6003494E+001, 5.3857365E+000
 3.7004884E+001, 5.5432986E+000
 3.8005328E+001, 5.7444917E+000
 3.9004169E+001, 5.8878551E+000
 4.0001619E+001, 6.0672509E+000
 4.1003622E+001, 6.2378374E+000
 4.2001667E+001, 6.4580845E+000
 4.3003971E+001, 6.6431842E+000
 4.4004455E+001, 6.7882289E+000
 4.5002988E+001, 6.9869378E+000
 4.6004048E+001, 7.1749099E+000
 4.7005375E+001, 7.3177944E+000
 4.8005107E+001, 7.4801373E+000
 4.9004066E+001, 7.6915589E+000
 5.0004261E+001, 7.8191449E+000
 5.1000597E+001, 7.9529605E+000
 5.2004922E+001, 7.9648520E+000
