s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0009750E+000, 1.6758311E-001, 1.6758311E-001, 1.0000000E+000
 2.0033609E+000, 7.7060445E-002, 7.7060445E-002, 1.0000000E+000
 3.0088878E+000, 4.3960727E-002, 4.3960727E-002, 1.0000000E+000
 4.0041092E+000, 3.1981061E-002, 3.1981061E-002, 1.0000000E+000
 5.0065993E+000, 2.7551115E-002, 2.7551115E-002, 1.0000000E+000
 6.0047998E+000, 2.5936918E-002, 2.5936918E-002, 1.0000000E+000
 7.0000538E+000, 2.6401274E-002, 2.6401274E-002, 1.0000000E+000
 8.0053375E+000, 2.7230602E-002, 2.7230602E-002, 1.0000000E+000
 9.0026298E+000, 2.5820464E-002, 2.5820464E-002, 1.0000000E+000
 1.0002939E+001, 2.5300866E-002, 2.5300866E-002, 1.0000000E+000
 1.1004724E+001, 2.5110163E-002, 2.5110163E-002, 1.0000000E+000
 1.2002678E+001, 2.5040497E-002, 2.5040497E-002, 1.0000000E+000
 1.3000143E+001, 2.5014892E-002, 2.5014892E-002, 1.0000000E+000
 1.4001452E+001, 3.1836551E-002, 3.1836551E-002, 1.0000000E+000
 1.5006186E+001, 3.5485048E-002, 3.5485048E-002, 1.0000000E+000
 1.6003274E+001, 3.9192320E-002, 3.9192320E-002, 1.0000000E+000
 1.7005190E+001, 4.4875109E-002, 4.4875109E-002, 1.0000000E+000
 1.8002769E+001, 4.8103124E-002, 4.8103124E-002, 1.0000000E+000
 1.9005345E+001, 5.6938367E-002, 5.6938367E-002, 1.0000000E+000
 2.0004724E+001, 6.8370911E-002, 6.8370911E-002, 1.0000000E+000
 2.1002394E+001, 7.2562815E-002, 7.2562815E-002, 1.0000000E+000
 2.2000380E+001, 7.4104145E-002, 7.4104145E-002, 1.0000000E+000
 2.3001778E+001, 7.4671842E-002, 7.4671842E-002, 1.0000000E+000
 2.4002680E+001, 7.4879783E-002, 7.4879783E-002, 1.0000000E+000
 2.5000204E+001, 7.4955801E-002, 7.4955801E-002, 1.0000000E+000
 2.6005229E+001, 7.4983867E-002, 7.4983867E-002, 1.0000000E+000
 2.7002906E+001, 7.4994067E-002, 7.4994067E-002, 1.0000000E+000
 2.8005795E+001, 9.0819283E-002, 9.0819283E-002, 1.0000000E+000
 2.9002900E+001, 9.2172933E-002, 9.2172933E-002, 1.0000000E+000
 3.0005033E+001, 8.2452416E-002, 8.2452416E-002, 1.0000000E+000
 3.1003944E+001, 8.0925490E-002, 8.0925490E-002, 1.0000000E+000
