s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0023502E+000, 8.3449137E-002, 8.3449137E-002, 1.0000000E+000
 2.0034694E+000, 7.8088337E-002, 7.8088337E-002, 1.0000000E+000
 3.0045886E+000, 7.6128852E-002, 7.6128852E-002, 1.0000000E+000
 4.0048924E+000, 8.9513264E-002, 8.9513264E-002, 1.0000000E+000
 5.0023772E+000, 1.0111959E-001, 1.0111959E-001, 1.0000000E+000
 6.0016161E+000, 1.7335233E-001, 1.7335233E-001, 1.0000000E+000
 7.0034276E+000, 1.8848830E-001, 1.8848830E-001, 1.0000000E+000
 8.0002917E+000, 1.6796803E-001, 1.6796803E-001, 1.0000000E+000
 9.0016472E+000, 3.1786221E-001, 3.1786221E-001, 1.0000000E+000
 1.0004081E+001, 5.4920693E-001, 5.4920693E-001, 1.0000000E+000
 1.1004015E+001, 7.4056322E-001, 7.4056322E-001, 1.0000000E+000
 1.2001932E+001, 7.4971494E-001, 7.4971494E-001, 1.0000000E+000
 1.3002745E+001, 8.6221527E-001, 8.6221527E-001, 1.0000000E+000
 1.4003024E+001, 9.9804687E-001, 9.9804687E-001, 1.0000000E+000
 1.5000247E+001, 1.1115304E+000, 1.1115304E+000, 1.0000000E+000
 1.6000994E+001, 1.3680494E+000, 1.3680494E+000, 1.0000000E+000
 1.7000463E+001, 1.5409778E+000, 1.5409778E+000, 1.0000000E+000
 1.8002094E+001, 1.5734326E+000, 1.5734326E+000, 1.0000000E+000
 1.9001761E+001, 1.9749740E+000, 1.9749740E+000, 1.0000000E+000
 2.0002414E+001, 2.3095563E+000, 2.3095563E+000, 1.0000000E+000
 2.1004511E+001, 2.5425111E+000, 2.5425111E+000, 1.0000000E+000
 2.2001361E+001, 2.7347974E+000, 2.7347974E+000, 1.0000000E+000
 2.3003060E+001, 2.9215155E+000, 2.9215155E+000, 1.0000000E+000
 2.4002952E+001, 3.0083967E+000, 3.0083967E+000, 1.0000000E+000
 2.5002803E+001, 3.2354840E+000, 3.2354840E+000, 1.0000000E+000
 2.6001387E+001, 3.3901614E+000, 3.3901614E+000, 1.0000000E+000
 2.7004131E+001, 3.5444189E+000, 3.5444189E+000, 1.0000000E+000
 2.8004248E+001, 3.6878255E+000, 3.6878255E+000, 1.0000000E+000
 2.9001749E+001, 3.8556975E+000, 3.8556975E+000, 1.0000000E+000
 3.0003964E+001, 4.0036368E+000, 4.0036368E+000, 1.0000000E+000
 3.1001294E+001, 4.1527269E+000, 4.1527269E+000, 1.0000000E+000
 3.2000078E+001, 4.3135170E+000, 4.3135170E+000, 1.0000000E+000
 3.3000351E+001, 4.4569396E+000, 4.4569396E+000, 1.0000000E+000
 3.4003825E+001, 4.6000933E+000, 4.6000933E+000, 1.0000000E+000
 3.5001220E+001, 4.7304346E+000, 4.7304346E+000, 1.0000000E+000
 3.6000406E+001, 4.8931450E+000, 4.8931450E+000, 1.0000000E+000
 3.7003858E+001, 5.0260206E+000, 5.0260206E+000, 1.0000000E+000
 3.8002301E+001, 5.1725783E+000, 5.1725783E+000, 1.0000000E+000
 3.9000357E+001, 5.3253587E+000, 5.3253587E+000, 1.0000000E+000
 4.0003851E+001, 5.4755615E+000, 5.4755615E+000, 1.0000000E+000
 4.1004162E+001, 5.6415775E+000, 5.6415775E+000, 1.0000000E+000
 4.2003967E+001, 5.8255149E+000, 5.8255149E+000, 1.0000000E+000
 4.3004387E+001, 5.9900524E+000, 5.9900524E+000, 1.0000000E+000
 4.4001814E+001, 6.1983497E+000, 6.1983497E+000, 1.0000000E+000
 4.5003014E+001, 6.4022220E+000, 6.4022220E+000, 1.0000000E+000
 4.6002133E+001, 6.5740031E+000, 6.5740031E+000, 1.0000000E+000
 4.7003060E+001, 6.7347300E+000, 6.7347300E+000, 1.0000000E+000
 4.8003114E+001, 6.8950053E+000, 6.8950053E+000, 1.0000000E+000
 4.9002232E+001, 7.0474102E+000, 7.0474102E+000, 1.0000000E+000
 5.0003563E+001, 7.1989074E+000, 7.1989074E+000, 1.0000000E+000
 5.1002341E+001, 7.3394531E+000, 7.3394531E+000, 1.0000000E+000
 5.2004446E+001, 7.4823269E+000, 7.4823269E+000, 1.0000000E+000
 5.3001702E+001, 7.6305768E+000, 7.6305768E+000, 1.0000000E+000
 5.4000316E+001, 7.7931596E+000, 7.7931596E+000, 1.0000000E+000
 5.5004031E+001, 3.8351734E+000, 3.8351734E+000, 1.0000000E+000
 5.6010244E+001, 1.5077600E+000, 1.5077600E+000, 1.0000000E+000
 5.7009343E+001, 6.6175979E-001, 6.6175979E-001, 1.0000000E+000
 5.8008443E+001, 3.5378974E-001, 3.5378974E-001, 1.0000000E+000
 5.9000000E+001, 2.4262412E-001, 2.4262412E-001, 1.0000000E+000
