s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0114521E+000, 9.6161718E-002, 9.6161718E-002, 1.0000000E+000
 2.0091575E+000, 8.2740791E-002, 8.2740791E-002, 1.0000000E+000
 3.0068628E+000, 7.7831521E-002, 7.7831521E-002, 1.0000000E+000
 4.0087806E+000, 1.0702525E-001, 1.0702525E-001, 1.0000000E+000
 5.0035903E+000, 1.5370404E-001, 1.5370404E-001, 1.0000000E+000
 6.0035001E+000, 1.9169406E-001, 1.9169406E-001, 1.0000000E+000
 7.0038750E+000, 2.8713195E-001, 2.8713195E-001, 1.0000000E+000
 8.0035113E+000, 3.9273195E-001, 3.9273195E-001, 1.0000000E+000
 9.0001081E+000, 4.4258217E-001, 4.4258217E-001, 1.0000000E+000
 1.0000040E+001, 5.9856683E-001, 5.9856683E-001, 1.0000000E+000
 1.1000844E+001, 8.3989540E-001, 8.3989540E-001, 1.0000000E+000
 1.2000006E+001, 1.0490105E+000, 1.0490105E+000, 1.0000000E+000
 1.3000020E+001, 1.2110600E+000, 1.2110600E+000, 1.0000000E+000
 1.4004304E+001, 1.3805785E+000, 1.3805785E+000, 1.0000000E+000
 1.5003187E+001, 1.5258274E+000, 1.5258274E+000, 1.0000000E+000
 1.6001443E+001, 1.7589097E+000, 1.7589097E+000, 1.0000000E+000
 1.7000059E+001, 1.9570718E+000, 1.9570718E+000, 1.0000000E+000
 1.8004153E+001, 2.1421865E+000, 2.1421865E+000, 1.0000000E+000
 1.9002010E+001, 2.3068799E+000, 2.3068799E+000, 1.0000000E+000
 2.0000691E+001, 2.4730054E+000, 2.4730054E+000, 1.0000000E+000
 2.1004732E+001, 2.6415404E+000, 2.6415404E+000, 1.0000000E+000
 2.2001076E+001, 2.8096642E+000, 2.8096642E+000, 1.0000000E+000
 2.3001912E+001, 2.9766787E+000, 2.9766787E+000, 1.0000000E+000
 2.4002627E+001, 3.1342390E+000, 3.1342390E+000, 1.0000000E+000
 2.5001875E+001, 3.2873233E+000, 3.2873233E+000, 1.0000000E+000
 2.6001344E+001, 3.4693266E+000, 3.4693266E+000, 1.0000000E+000
 2.7000665E+001, 3.6483572E+000, 3.6483572E+000, 1.0000000E+000
 2.8002513E+001, 3.8273242E+000, 3.8273242E+000, 1.0000000E+000
 2.9000016E+001, 4.0073871E+000, 4.0073871E+000, 1.0000000E+000
 3.0000569E+001, 4.1882782E+000, 4.1882782E+000, 1.0000000E+000
 3.1001367E+001, 4.3703901E+000, 4.3703901E+000, 1.0000000E+000
