s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0106840E+000, 9.0184593E-002, 9.0184593E-002, 1.0000000E+000
 2.0045232E+000, 9.7685242E-002, 9.7685242E-002, 1.0000000E+000
 3.0072422E+000, 1.1502568E-001, 1.1502568E-001, 1.0000000E+000
 4.0041239E+000, 1.2133605E-001, 1.2133605E-001, 1.0000000E+000
 5.0066459E+000, 1.2366176E-001, 1.2366176E-001, 1.0000000E+000
 6.0014591E+000, 1.2450743E-001, 1.2450743E-001, 1.0000000E+000
 7.0043220E+000, 1.2482010E-001, 1.2482010E-001, 1.0000000E+000
 8.0072057E+000, 1.1998748E-001, 1.1998748E-001, 1.0000000E+000
 9.0010612E+000, 1.2315068E-001, 1.2315068E-001, 1.0000000E+000
 1.0002175E+001, 1.4506584E-001, 1.4506584E-001, 1.0000000E+000
 1.1002686E+001, 1.6403302E-001, 1.6403302E-001, 1.0000000E+000
 1.2007731E+001, 1.7410260E-001, 1.7410260E-001, 1.0000000E+000
 1.3002378E+001, 1.9024049E-001, 1.9024049E-001, 1.0000000E+000
 1.4005438E+001, 1.8372863E-001, 1.8372863E-001, 1.0000000E+000
 1.5005339E+001, 2.2073742E-001, 2.2073742E-001, 1.0000000E+000
 1.6003394E+001, 2.2602528E-001, 2.2602528E-001, 1.0000000E+000
 1.7000785E+001, 2.2537664E-001, 2.2537664E-001, 1.0000000E+000
 1.8006110E+001, 2.3354028E-001, 2.3354028E-001, 1.0000000E+000
 1.9004995E+001, 2.5978138E-001, 2.5978138E-001, 1.0000000E+000
 2.0002952E+001, 2.6941043E-001, 2.6941043E-001, 1.0000000E+000
 2.1005911E+001, 2.7617239E-001, 2.7617239E-001, 1.0000000E+000
 2.2002240E+001, 2.8507450E-001, 2.8507450E-001, 1.0000000E+000
 2.3001833E+001, 3.4540568E-001, 3.4540568E-001, 1.0000000E+000
 2.4000305E+001, 3.4358452E-001, 3.4358452E-001, 1.0000000E+000
 2.5001465E+001, 4.3793015E-001, 4.3793015E-001, 1.0000000E+000
 2.6000723E+001, 3.6636086E-001, 3.6636086E-001, 1.0000000E+000
 2.7000460E+001, 3.8293386E-001, 3.8293386E-001, 1.0000000E+000
 2.8002772E+001, 4.7276090E-001, 4.7276090E-001, 1.0000000E+000
 2.9006031E+001, 5.3208825E-001, 5.3208825E-001, 1.0000000E+000
 3.0001853E+001, 7.7267329E-001, 7.7267329E-001, 1.0000000E+000
 3.1004100E+001, 9.3927503E-001, 9.3927503E-001, 1.0000000E+000
