s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0124059E+000, 5.8990859E-002, 5.8990859E-002, 1.0000000E+000
 2.0066127E+000, 3.7477869E-002, 3.7477869E-002, 1.0000000E+000
 3.0029976E+000, 2.9574045E-002, 2.9574045E-002, 1.0000000E+000
 4.0061184E+000, 2.6664564E-002, 2.6664564E-002, 1.0000000E+000
 5.0105169E+000, 2.5606197E-002, 2.5606197E-002, 1.0000000E+000
 6.0047722E+000, 2.5222962E-002, 2.5222962E-002, 1.0000000E+000
 7.0014087E+000, 2.5514683E-002, 2.5514683E-002, 1.0000000E+000
 8.0070631E+000, 2.5187371E-002, 2.5187371E-002, 1.0000000E+000
 9.0029028E+000, 2.5068916E-002, 2.5068916E-002, 1.0000000E+000
 1.0005140E+001, 2.5025215E-002, 2.5025215E-002, 1.0000000E+000
 1.1003488E+001, 3.0968877E-002, 3.0968877E-002, 1.0000000E+000
 1.2004973E+001, 5.2479647E-002, 5.2479647E-002, 1.0000000E+000
 1.3004892E+001, 6.6744797E-002, 6.6744797E-002, 1.0000000E+000
 1.4003434E+001, 5.7595247E-002, 5.7595247E-002, 1.0000000E+000
 1.5000763E+001, 5.4088865E-002, 5.4088865E-002, 1.0000000E+000
 1.6003024E+001, 6.9842054E-002, 6.9842054E-002, 1.0000000E+000
 1.7003632E+001, 1.0030751E-001, 1.0030751E-001, 1.0000000E+000
 1.8000984E+001, 1.1064959E-001, 1.1064959E-001, 1.0000000E+000
 1.9003332E+001, 1.1263641E-001, 1.1263641E-001, 1.0000000E+000
 2.0002922E+001, 1.4858170E-001, 1.4858170E-001, 1.0000000E+000
 2.1002267E+001, 1.7417784E-001, 1.7417784E-001, 1.0000000E+000
 2.2001365E+001, 2.0377358E-001, 2.0377358E-001, 1.0000000E+000
 2.3002334E+001, 2.3926204E-001, 2.3926204E-001, 1.0000000E+000
 2.4000675E+001, 2.6186025E-001, 2.6186025E-001, 1.0000000E+000
 2.5003059E+001, 2.9027784E-001, 2.9027784E-001, 1.0000000E+000
 2.6003305E+001, 3.1071694E-001, 3.1071694E-001, 1.0000000E+000
 2.7002993E+001, 3.3502791E-001, 3.3502791E-001, 1.0000000E+000
 2.8000141E+001, 3.6028538E-001, 3.6028538E-001, 1.0000000E+000
 2.9000188E+001, 3.8988594E-001, 3.8988594E-001, 1.0000000E+000
 3.0001276E+001, 4.1212189E-001, 4.1212189E-001, 1.0000000E+000
 3.1003449E+001, 4.4821613E-001, 4.4821613E-001, 1.0000000E+000
