s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0071785E+000, 1.6398639E-001, 1.6398639E-001, 1.0000000E+000
 2.0097423E+000, 7.5677233E-002, 7.5677233E-002, 1.0000000E+000
 3.0015130E+000, 4.3705136E-002, 4.3705136E-002, 1.0000000E+000
 4.0040999E+000, 3.1830442E-002, 3.1830442E-002, 1.0000000E+000
 5.0041860E+000, 2.7500870E-002, 2.7500870E-002, 1.0000000E+000
 6.0041637E+000, 2.5915946E-002, 2.5915946E-002, 1.0000000E+000
 7.0022759E+000, 2.5336111E-002, 2.5336111E-002, 1.0000000E+000
 8.0069386E+000, 2.5122561E-002, 2.5122561E-002, 1.0000000E+000
 9.0021752E+000, 2.5045133E-002, 2.5045133E-002, 1.0000000E+000
 1.0003879E+001, 2.5016523E-002, 2.5016523E-002, 1.0000000E+000
 1.1003043E+001, 2.5006067E-002, 2.5006067E-002, 1.0000000E+000
 1.2001034E+001, 2.5002231E-002, 2.5002231E-002, 1.0000000E+000
 1.3000596E+001, 2.5000819E-002, 2.5000819E-002, 1.0000000E+000
 1.4001024E+001, 2.5000301E-002, 2.5000301E-002, 1.0000000E+000
 1.5003157E+001, 2.5000110E-002, 2.5000110E-002, 1.0000000E+000
 1.6001624E+001, 2.5000040E-002, 2.5000040E-002, 1.0000000E+000
 1.7001206E+001, 2.5000015E-002, 2.5000015E-002, 1.0000000E+000
 1.8001242E+001, 2.6454087E-002, 2.6454087E-002, 1.0000000E+000
 1.9002202E+001, 5.7197754E-002, 5.7197754E-002, 1.0000000E+000
 2.0000261E+001, 6.8453324E-002, 6.8453324E-002, 1.0000000E+000
 2.1002547E+001, 7.1620625E-002, 7.1620625E-002, 1.0000000E+000
 2.2003672E+001, 7.3760747E-002, 7.3760747E-002, 1.0000000E+000
 2.3003635E+001, 7.4545004E-002, 7.4545004E-002, 1.0000000E+000
 2.4001271E+001, 7.4832551E-002, 7.4832551E-002, 1.0000000E+000
 2.5000252E+001, 7.4938464E-002, 7.4938464E-002, 1.0000000E+000
 2.6000433E+001, 7.4977416E-002, 7.4977416E-002, 1.0000000E+000
 2.7002662E+001, 7.4991728E-002, 7.4991728E-002, 1.0000000E+000
 2.8003389E+001, 7.4996966E-002, 7.4996966E-002, 1.0000000E+000
 2.9003590E+001, 7.4998886E-002, 7.4998886E-002, 1.0000000E+000
 3.0001389E+001, 7.4999590E-002, 7.4999590E-002, 1.0000000E+000
 3.1001381E+001, 8.2078699E-002, 8.2078699E-002, 1.0000000E+000
