s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0127161E+000, 5.5682818E-002, 5.5682818E-002, 1.0000000E+000
 2.0162485E+000, 3.6141499E-002, 3.6141499E-002, 1.0000000E+000
 3.0140584E+000, 2.9068046E-002, 2.9068046E-002, 1.0000000E+000
 4.0105546E+000, 2.6487593E-002, 2.6487593E-002, 1.0000000E+000
 5.0137715E+000, 2.5540730E-002, 2.5540730E-002, 1.0000000E+000
 6.0049750E+000, 2.5199168E-002, 2.5199168E-002, 1.0000000E+000
 7.0053759E+000, 2.5072782E-002, 2.5072782E-002, 1.0000000E+000
 8.0057669E+000, 2.5026639E-002, 2.5026639E-002, 1.0000000E+000
 9.0007187E+000, 2.5009813E-002, 2.5009813E-002, 1.0000000E+000
 1.0005225E+001, 2.5003582E-002, 2.5003582E-002, 1.0000000E+000
 1.1001181E+001, 2.5001319E-002, 2.5001319E-002, 1.0000000E+000
 1.2006773E+001, 2.5000481E-002, 2.5000481E-002, 1.0000000E+000
 1.3004853E+001, 2.5000177E-002, 2.5000177E-002, 1.0000000E+000
 1.4003542E+001, 5.0974503E-002, 5.0974503E-002, 1.0000000E+000
 1.5001987E+001, 6.6173569E-002, 6.6173569E-002, 1.0000000E+000
 1.6007259E+001, 7.1781784E-002, 7.1781784E-002, 1.0000000E+000
 1.7000659E+001, 7.3812771E-002, 7.3812771E-002, 1.0000000E+000
 1.8001905E+001, 7.4565131E-002, 7.4565131E-002, 1.0000000E+000
 1.9000264E+001, 7.4840264E-002, 7.4840264E-002, 1.0000000E+000
 2.0001828E+001, 7.4941519E-002, 7.4941519E-002, 1.0000000E+000
 2.1002300E+001, 7.4978577E-002, 7.4978577E-002, 1.0000000E+000
 2.2001067E+001, 7.4992139E-002, 7.4992139E-002, 1.0000000E+000
 2.3006327E+001, 7.4997133E-002, 7.4997133E-002, 1.0000000E+000
 2.4003069E+001, 7.4998945E-002, 7.4998945E-002, 1.0000000E+000
 2.5004465E+001, 8.0219660E-002, 8.0219660E-002, 1.0000000E+000
 2.6001448E+001, 1.0510867E-001, 1.0510867E-001, 1.0000000E+000
 2.7000934E+001, 1.1770058E-001, 1.1770058E-001, 1.0000000E+000
 2.8003142E+001, 1.2232863E-001, 1.2232863E-001, 1.0000000E+000
 2.9004949E+001, 1.2402179E-001, 1.2402179E-001, 1.0000000E+000
 3.0003596E+001, 1.2464062E-001, 1.2464062E-001, 1.0000000E+000
 3.1003180E+001, 1.2486809E-001, 1.2486809E-001, 1.0000000E+000
