s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0049089E+000, 8.8613028E-002, 8.8613028E-002, 1.0000000E+000
 2.0018155E+000, 1.1120102E-001, 1.1120102E-001, 1.0000000E+000
 3.0064751E+000, 1.2042841E-001, 1.2042841E-001, 1.0000000E+000
 4.0027761E+000, 1.4871729E-001, 1.4871729E-001, 1.0000000E+000
 5.0039133E+000, 1.3056927E-001, 1.3056927E-001, 1.0000000E+000
 6.0052441E+000, 1.3059180E-001, 1.3059180E-001, 1.0000000E+000
 7.0022668E+000, 1.4003151E-001, 1.4003151E-001, 1.0000000E+000
 8.0005637E+000, 1.6491055E-001, 1.6491055E-001, 1.0000000E+000
 9.0003708E+000, 1.6662642E-001, 1.6662642E-001, 1.0000000E+000
 1.0000492E+001, 1.9387220E-001, 1.9387220E-001, 1.0000000E+000
 1.1005361E+001, 1.8955628E-001, 1.8955628E-001, 1.0000000E+000
 1.2004873E+001, 2.3264432E-001, 2.3264432E-001, 1.0000000E+000
 1.3005619E+001, 2.7246588E-001, 2.7246588E-001, 1.0000000E+000
 1.4003721E+001, 3.2254038E-001, 3.2254038E-001, 1.0000000E+000
 1.5004881E+001, 3.2979503E-001, 3.2979503E-001, 1.0000000E+000
 1.6001378E+001, 3.5177214E-001, 3.5177214E-001, 1.0000000E+000
 1.7001269E+001, 4.8901784E-001, 4.8901784E-001, 1.0000000E+000
 1.8001290E+001, 5.2862638E-001, 5.2862638E-001, 1.0000000E+000
 1.9002580E+001, 8.4231914E-001, 8.4231914E-001, 1.0000000E+000
 2.0004866E+001, 5.3302060E-001, 5.3302060E-001, 1.0000000E+000
 2.1000630E+001, 9.1320316E-001, 9.1320316E-001, 1.0000000E+000
 2.2000067E+001, 1.0856487E+000, 1.0856487E+000, 1.0000000E+000
 2.3002766E+001, 1.2610741E+000, 1.2610741E+000, 1.0000000E+000
 2.4003988E+001, 1.2902699E+000, 1.2902699E+000, 1.0000000E+000
 2.5001192E+001, 1.4656460E+000, 1.4656460E+000, 1.0000000E+000
 2.6004793E+001, 1.6177430E+000, 1.6177430E+000, 1.0000000E+000
 2.7004880E+001, 1.7061259E+000, 1.7061259E+000, 1.0000000E+000
 2.8001230E+001, 1.9241592E+000, 1.9241592E+000, 1.0000000E+000
 2.9000688E+001, 2.0465919E+000, 2.0465919E+000, 1.0000000E+000
 3.0003352E+001, 2.2404815E+000, 2.2404815E+000, 1.0000000E+000
 3.1001992E+001, 2.3237226E+000, 2.3237226E+000, 1.0000000E+000
