s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0008946E+000, 8.5876161E-002, 8.5876161E-002, 1.0000000E+000
 2.0099636E+000, 5.2345870E-002, 5.2345870E-002, 1.0000000E+000
 3.0050082E+000, 5.4436795E-002, 5.4436795E-002, 1.0000000E+000
 4.0047511E+000, 3.6244220E-002, 3.6244220E-002, 1.0000000E+000
 5.0068531E+000, 6.1401425E-002, 6.1401425E-002, 1.0000000E+000
 6.0023297E+000, 1.0422605E-001, 1.0422605E-001, 1.0000000E+000
 7.0033471E+000, 1.2541475E-001, 1.2541475E-001, 1.0000000E+000
 8.0026560E+000, 2.1693393E-001, 2.1693393E-001, 1.0000000E+000
 9.0016228E+000, 3.2626823E-001, 3.2626823E-001, 1.0000000E+000
 1.0001479E+001, 4.5736663E-001, 4.5736663E-001, 1.0000000E+000
 1.1001454E+001, 5.8894380E-001, 5.8894380E-001, 1.0000000E+000
 1.2003440E+001, 7.1726097E-001, 7.1726097E-001, 1.0000000E+000
 1.3004526E+001, 8.4711964E-001, 8.4711964E-001, 1.0000000E+000
 1.4000835E+001, 9.7706233E-001, 9.7706233E-001, 1.0000000E+000
 1.5002512E+001, 1.0955931E+000, 1.0955931E+000, 1.0000000E+000
 1.6000041E+001, 1.2243874E+000, 1.2243874E+000, 1.0000000E+000
 1.7001659E+001, 1.3540632E+000, 1.3540632E+000, 1.0000000E+000
 1.8000211E+001, 1.4755168E+000, 1.4755168E+000, 1.0000000E+000
 1.9000957E+001, 1.5998801E+000, 1.5998801E+000, 1.0000000E+000
 2.0003057E+001, 1.7264362E+000, 1.7264362E+000, 1.0000000E+000
 2.1000713E+001, 1.8575503E+000, 1.8575503E+000, 1.0000000E+000
 2.2000875E+001, 1.9866080E+000, 1.9866080E+000, 1.0000000E+000
 2.3004097E+001, 2.1216203E+000, 2.1216203E+000, 1.0000000E+000
 2.4002580E+001, 2.2571770E+000, 2.2571770E+000, 1.0000000E+000
 2.5001269E+001, 2.3939334E+000, 2.3939334E+000, 1.0000000E+000
 2.6000225E+001, 2.5288274E+000, 2.5288274E+000, 1.0000000E+000
 2.7001926E+001, 2.6665447E+000, 2.6665447E+000, 1.0000000E+000
 2.8003948E+001, 2.8088550E+000, 2.8088550E+000, 1.0000000E+000
 2.9002267E+001, 2.9226522E+000, 2.9226522E+000, 1.0000000E+000
 3.0001734E+001, 3.0505434E+000, 3.0505434E+000, 1.0000000E+000
 3.1003829E+001, 3.2233454E+000, 3.2233454E+000, 1.0000000E+000
 3.2002708E+001, 3.3786463E+000, 3.3786463E+000, 1.0000000E+000
 3.3000463E+001, 3.5224394E+000, 3.5224394E+000, 1.0000000E+000
 3.4001542E+001, 3.6616943E+000, 3.6616943E+000, 1.0000000E+000
 3.5001598E+001, 3.8040465E+000, 3.8040465E+000, 1.0000000E+000
 3.6002238E+001, 3.9473201E+000, 3.9473201E+000, 1.0000000E+000
 3.7001989E+001, 4.0917124E+000, 4.0917124E+000, 1.0000000E+000
 3.8000039E+001, 4.2381376E+000, 4.2381376E+000, 1.0000000E+000
 3.9001060E+001, 4.3876423E+000, 4.3876423E+000, 1.0000000E+000
 4.0002590E+001, 4.5337815E+000, 4.5337815E+000, 1.0000000E+000
 4.1002654E+001, 4.6793420E+000, 4.6793420E+000, 1.0000000E+000
 4.2003397E+001, 4.8270623E+000, 4.8270623E+000, 1.0000000E+000
 4.3001336E+001, 4.9763005E+000, 4.9763005E+000, 1.0000000E+000
 4.4001650E+001, 5.1241312E+000, 5.1241312E+000, 1.0000000E+000
 4.5003001E+001, 5.2713330E+000, 5.2713330E+000, 1.0000000E+000
 4.6000328E+001, 5.4199194E+000, 5.4199194E+000, 1.0000000E+000
 4.7003794E+001, 5.5590233E+000, 5.5590233E+000, 1.0000000E+000
 4.8001449E+001, 5.7137645E+000, 5.7137645E+000, 1.0000000E+000
 4.9000229E+001, 5.8638278E+000, 5.8638278E+000, 1.0000000E+000
 5.0002177E+001, 6.0143824E+000, 6.0143824E+000, 1.0000000E+000
 5.1000172E+001, 6.1613501E+000, 6.1613501E+000, 1.0000000E+000
 5.2000908E+001, 6.3070183E+000, 6.3070183E+000, 1.0000000E+000
 5.3003336E+001, 6.4525202E+000, 6.4525202E+000, 1.0000000E+000
 5.4001732E+001, 6.5955749E+000, 6.5955749E+000, 1.0000000E+000
 5.5002470E+001, 6.7376610E+000, 6.7376610E+000, 1.0000000E+000
 5.6002336E+001, 6.8786022E+000, 6.8786022E+000, 1.0000000E+000
 5.7002653E+001, 7.0173678E+000, 7.0173678E+000, 1.0000000E+000
 5.8002652E+001, 7.1546450E+000, 7.1546450E+000, 1.0000000E+000
 5.9003296E+001, 7.2921981E+000, 7.2921981E+000, 1.0000000E+000
 6.0002474E+001, 7.4220726E+000, 7.4220726E+000, 1.0000000E+000
 6.1000164E+001, 7.5566568E+000, 7.5566568E+000, 1.0000000E+000
 6.2003120E+001, 7.6966250E+000, 7.6966250E+000, 1.0000000E+000
