s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151202E+000, 1.1049610E-001, 1.1049610E-001, 1.0000000E+000
 2.0085463E+000, 6.7114165E-002, 6.7114165E-002, 1.0000000E+000
 3.0077865E+000, 5.3751153E-002, 5.3751153E-002, 1.0000000E+000
 4.0023976E+000, 6.2793721E-002, 6.2793721E-002, 1.0000000E+000
 5.0050089E+000, 4.0858653E-002, 4.0858653E-002, 1.0000000E+000
 6.0032665E+000, 4.6929570E-002, 4.6929570E-002, 1.0000000E+000
 7.0017921E+000, 3.4107229E-002, 3.4107229E-002, 1.0000000E+000
 8.0038098E+000, 4.5081778E-002, 4.5081778E-002, 1.0000000E+000
 9.0043544E+000, 6.4037341E-002, 6.4037341E-002, 1.0000000E+000
 1.0004732E+001, 7.0981938E-002, 7.0981938E-002, 1.0000000E+000
 1.1002378E+001, 8.4336951E-002, 8.4336951E-002, 1.0000000E+000
 1.2005236E+001, 1.0787810E-001, 1.0787810E-001, 1.0000000E+000
 1.3001172E+001, 1.1869349E-001, 1.1869349E-001, 1.0000000E+000
 1.4002046E+001, 1.2319375E-001, 1.2319375E-001, 1.0000000E+000
 1.5002900E+001, 1.2433807E-001, 1.2433807E-001, 1.0000000E+000
 1.6001278E+001, 1.2475687E-001, 1.2475687E-001, 1.0000000E+000
 1.7005049E+001, 1.3032550E-001, 1.3032550E-001, 1.0000000E+000
 1.8000015E+001, 1.5944207E-001, 1.5944207E-001, 1.0000000E+000
 1.9004534E+001, 1.7505351E-001, 1.7505351E-001, 1.0000000E+000
 2.0003996E+001, 2.1374879E-001, 2.1374879E-001, 1.0000000E+000
 2.1002817E+001, 2.2792960E-001, 2.2792960E-001, 1.0000000E+000
 2.2001567E+001, 2.7360864E-001, 2.7360864E-001, 1.0000000E+000
 2.3002608E+001, 2.1591591E-001, 2.1591591E-001, 1.0000000E+000
 2.4003534E+001, 2.2376801E-001, 2.2376801E-001, 1.0000000E+000
 2.5001781E+001, 2.0707403E-001, 2.0707403E-001, 1.0000000E+000
 2.6004074E+001, 2.9081807E-001, 2.9081807E-001, 1.0000000E+000
 2.7003136E+001, 2.6870757E-001, 2.6870757E-001, 1.0000000E+000
 2.8000320E+001, 4.0431385E-001, 4.0431385E-001, 1.0000000E+000
 2.9003825E+001, 4.7014025E-001, 4.7014025E-001, 1.0000000E+000
 3.0000811E+001, 4.5058798E-001, 4.5058798E-001, 1.0000000E+000
 3.1001767E+001, 5.1939011E-001, 5.1939011E-001, 1.0000000E+000
