s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0074670E+000, 7.0356111E-002, 7.0356111E-002, 1.0000000E+000
 2.0061931E+000, 4.1566598E-002, 4.1566598E-002, 1.0000000E+000
 3.0102272E+000, 3.7887684E-002, 3.7887684E-002, 1.0000000E+000
 4.0142613E+000, 3.4263352E-002, 3.4263352E-002, 1.0000000E+000
 5.0034192E+000, 2.8950620E-002, 2.8950620E-002, 1.0000000E+000
 6.0013002E+000, 4.3071422E-002, 4.3071422E-002, 1.0000000E+000
 7.0031507E+000, 6.3306641E-002, 6.3306641E-002, 1.0000000E+000
 8.0040909E+000, 1.0221519E-001, 1.0221519E-001, 1.0000000E+000
 9.0013592E+000, 1.1661567E-001, 1.1661567E-001, 1.0000000E+000
 1.0004945E+001, 1.4848592E-001, 1.4848592E-001, 1.0000000E+000
 1.1004857E+001, 1.7636007E-001, 1.7636007E-001, 1.0000000E+000
 1.2002949E+001, 1.7970465E-001, 1.7970465E-001, 1.0000000E+000
 1.3002220E+001, 1.8620990E-001, 1.8620990E-001, 1.0000000E+000
 1.4002696E+001, 1.7917577E-001, 1.7917577E-001, 1.0000000E+000
 1.5000814E+001, 2.1148973E-001, 2.1148973E-001, 1.0000000E+000
 1.6001476E+001, 2.0973182E-001, 2.0973182E-001, 1.0000000E+000
 1.7001839E+001, 1.9222705E-001, 1.9222705E-001, 1.0000000E+000
 1.8000484E+001, 1.9302735E-001, 1.9302735E-001, 1.0000000E+000
 1.9001610E+001, 2.1844376E-001, 2.1844376E-001, 1.0000000E+000
 2.0001017E+001, 1.8985728E-001, 1.8985728E-001, 1.0000000E+000
 2.1000887E+001, 1.8424628E-001, 1.8424628E-001, 1.0000000E+000
 2.2003323E+001, 2.2230873E-001, 2.2230873E-001, 1.0000000E+000
 2.3001727E+001, 1.6686058E-001, 1.6686058E-001, 1.0000000E+000
 2.4003713E+001, 1.4033281E-001, 1.4033281E-001, 1.0000000E+000
 2.5001068E+001, 1.3738949E-001, 1.3738949E-001, 1.0000000E+000
 2.6002901E+001, 2.3665761E-001, 2.3665761E-001, 1.0000000E+000
 2.7001958E+001, 2.1493937E-001, 2.1493937E-001, 1.0000000E+000
 2.8003179E+001, 1.5685745E-001, 1.5685745E-001, 1.0000000E+000
 2.9001075E+001, 1.9860053E-001, 1.9860053E-001, 1.0000000E+000
 3.0000369E+001, 1.9829716E-001, 1.9829716E-001, 1.0000000E+000
 3.1001874E+001, 1.9708068E-001, 1.9708068E-001, 1.0000000E+000
