s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0147617E+000, 1.6290285E-001, 1.6290285E-001, 1.0000000E+000
 2.0038329E+000, 7.6023015E-002, 7.6023015E-002, 1.0000000E+000
 3.0009132E+000, 4.3743100E-002, 4.3743100E-002, 1.0000000E+000
 4.0038723E+000, 3.1845086E-002, 3.1845086E-002, 1.0000000E+000
 5.0081069E+000, 2.7496670E-002, 2.7496670E-002, 1.0000000E+000
 6.0007817E+000, 2.5921273E-002, 2.5921273E-002, 1.0000000E+000
 7.0058006E+000, 2.5335779E-002, 2.5335779E-002, 1.0000000E+000
 8.0056330E+000, 2.5123066E-002, 2.5123066E-002, 1.0000000E+000
 9.0007735E+000, 2.5045323E-002, 2.5045323E-002, 1.0000000E+000
 1.0005578E+001, 2.5016539E-002, 2.5016539E-002, 1.0000000E+000
 1.1000406E+001, 2.5006098E-002, 2.5006098E-002, 1.0000000E+000
 1.2002849E+001, 2.5002232E-002, 2.5002232E-002, 1.0000000E+000
 1.3002035E+001, 2.5000820E-002, 2.5000820E-002, 1.0000000E+000
 1.4005504E+001, 2.5000300E-002, 2.5000300E-002, 1.0000000E+000
 1.5000003E+001, 2.5000111E-002, 2.5000111E-002, 1.0000000E+000
 1.6005377E+001, 2.5000040E-002, 2.5000040E-002, 1.0000000E+000
 1.7002793E+001, 2.5000015E-002, 2.5000015E-002, 1.0000000E+000
 1.8001840E+001, 2.5000005E-002, 2.5000005E-002, 1.0000000E+000
 1.9005201E+001, 2.5000002E-002, 2.5000002E-002, 1.0000000E+000
 2.0002577E+001, 3.6205747E-002, 3.6205747E-002, 1.0000000E+000
 2.1005344E+001, 4.1736613E-002, 4.1736613E-002, 1.0000000E+000
 2.2003036E+001, 4.3924804E-002, 4.3924804E-002, 1.0000000E+000
 2.3000173E+001, 3.6076310E-002, 3.6076310E-002, 1.0000000E+000
 2.4003740E+001, 3.5885462E-002, 3.5885462E-002, 1.0000000E+000
 2.5001221E+001, 5.1676173E-002, 5.1676173E-002, 1.0000000E+000
 2.6005516E+001, 6.1026190E-002, 6.1026190E-002, 1.0000000E+000
 2.7005029E+001, 6.6505046E-002, 6.6505046E-002, 1.0000000E+000
 2.8004139E+001, 7.1880654E-002, 7.1880654E-002, 1.0000000E+000
 2.9004960E+001, 7.3856711E-002, 7.3856711E-002, 1.0000000E+000
 3.0000319E+001, 7.4578562E-002, 7.4578562E-002, 1.0000000E+000
 3.1005450E+001, 7.4846180E-002, 7.4846180E-002, 1.0000000E+000
