s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0059124E+000, 1.5961969E-001, 1.5961969E-001, 1.0000000E+000
 2.0072323E+000, 7.4146325E-002, 7.4146325E-002, 1.0000000E+000
 3.0001330E+000, 4.3121806E-002, 4.3121806E-002, 1.0000000E+000
 4.0037335E+000, 3.1613371E-002, 3.1613371E-002, 1.0000000E+000
 5.0036590E+000, 2.7425321E-002, 2.7425321E-002, 1.0000000E+000
 6.0033613E+000, 2.5890307E-002, 2.5890307E-002, 1.0000000E+000
 7.0020997E+000, 3.0991746E-002, 3.0991746E-002, 1.0000000E+000
 8.0033088E+000, 5.8036024E-002, 5.8036024E-002, 1.0000000E+000
 9.0043187E+000, 6.8779812E-002, 6.8779812E-002, 1.0000000E+000
 1.0000499E+001, 7.3277480E-002, 7.3277480E-002, 1.0000000E+000
 1.1002883E+001, 7.5385930E-002, 7.5385930E-002, 1.0000000E+000
 1.2001385E+001, 9.4764172E-002, 9.4764172E-002, 1.0000000E+000
 1.3004027E+001, 1.3479059E-001, 1.3479059E-001, 1.0000000E+000
 1.4004696E+001, 1.6632104E-001, 1.6632104E-001, 1.0000000E+000
 1.5000240E+001, 1.5823432E-001, 1.5823432E-001, 1.0000000E+000
 1.6002218E+001, 2.3646189E-001, 2.3646189E-001, 1.0000000E+000
 1.7004408E+001, 1.9046394E-001, 1.9046394E-001, 1.0000000E+000
 1.8004494E+001, 1.7775042E-001, 1.7775042E-001, 1.0000000E+000
 1.9002436E+001, 2.2252697E-001, 2.2252697E-001, 1.0000000E+000
 2.0002208E+001, 1.7604022E-001, 1.7604022E-001, 1.0000000E+000
 2.1001650E+001, 1.5503809E-001, 1.5503809E-001, 1.0000000E+000
 2.2000342E+001, 2.2280083E-001, 2.2280083E-001, 1.0000000E+000
 2.3001431E+001, 1.7541019E-001, 1.7541019E-001, 1.0000000E+000
 2.4005012E+001, 1.4269284E-001, 1.4269284E-001, 1.0000000E+000
 2.5004211E+001, 2.3044967E-001, 2.3044967E-001, 1.0000000E+000
 2.6000165E+001, 2.3371921E-001, 2.3371921E-001, 1.0000000E+000
 2.7005731E+001, 2.7645371E-001, 2.7645371E-001, 1.0000000E+000
 2.8001253E+001, 1.8377263E-001, 1.8377263E-001, 1.0000000E+000
 2.9006230E+001, 1.4565825E-001, 1.4565825E-001, 1.0000000E+000
 3.0004767E+001, 1.2336333E-001, 1.2336333E-001, 1.0000000E+000
 3.1002873E+001, 1.1574732E-001, 1.1574732E-001, 1.0000000E+000
