s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0150099E+000, 1.6789528E-001, 1.6789528E-001, 1.0000000E+000
 2.0102133E+000, 8.3553641E-002, 8.3553641E-002, 1.0000000E+000
 3.0062404E+000, 5.4546929E-002, 5.4546929E-002, 1.0000000E+000
 4.0000770E+000, 5.9027398E-002, 5.9027398E-002, 1.0000000E+000
 5.0036783E+000, 8.8982409E-002, 8.8982409E-002, 1.0000000E+000
 6.0043889E+000, 1.1344624E-001, 1.1344624E-001, 1.0000000E+000
 7.0012565E+000, 1.4547875E-001, 1.4547875E-001, 1.0000000E+000
 8.0032932E+000, 1.5510030E-001, 1.5510030E-001, 1.0000000E+000
 9.0033405E+000, 1.4035749E-001, 1.4035749E-001, 1.0000000E+000
 1.0002793E+001, 1.6143343E-001, 1.6143343E-001, 1.0000000E+000
 1.1001335E+001, 2.2693700E-001, 2.2693700E-001, 1.0000000E+000
 1.2000067E+001, 2.8775718E-001, 2.8775718E-001, 1.0000000E+000
 1.3005212E+001, 3.7674421E-001, 3.7674421E-001, 1.0000000E+000
 1.4002290E+001, 5.1629393E-001, 5.1629393E-001, 1.0000000E+000
 1.5000978E+001, 5.5766501E-001, 5.5766501E-001, 1.0000000E+000
 1.6002946E+001, 6.8212580E-001, 6.8212580E-001, 1.0000000E+000
 1.7000558E+001, 7.8017429E-001, 7.8017429E-001, 1.0000000E+000
 1.8004946E+001, 8.8954222E-001, 8.8954222E-001, 1.0000000E+000
 1.9001286E+001, 9.6838452E-001, 9.6838452E-001, 1.0000000E+000
 2.0000053E+001, 1.0263503E+000, 1.0263503E+000, 1.0000000E+000
 2.1003820E+001, 8.9948908E-001, 8.9948908E-001, 1.0000000E+000
 2.2002903E+001, 1.1098680E+000, 1.1098680E+000, 1.0000000E+000
 2.3003850E+001, 1.0206679E+000, 1.0206679E+000, 1.0000000E+000
 2.4002237E+001, 1.0452814E+000, 1.0452814E+000, 1.0000000E+000
 2.5006196E+001, 1.0722770E+000, 1.0722770E+000, 1.0000000E+000
 2.6002763E+001, 1.0979938E+000, 1.0979938E+000, 1.0000000E+000
 2.7004831E+001, 1.2379467E+000, 1.2379467E+000, 1.0000000E+000
 2.8001419E+001, 1.1025951E+000, 1.1025951E+000, 1.0000000E+000
 2.9000783E+001, 1.2367656E+000, 1.2367656E+000, 1.0000000E+000
 3.0003799E+001, 8.5469082E-001, 8.5469082E-001, 1.0000000E+000
 3.1006873E+001, 6.1922288E-001, 6.1922288E-001, 1.0000000E+000
