s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0042969E+000, 8.1194729E-002, 8.1194729E-002, 1.0000000E+000
 2.0055835E+000, 6.2256561E-002, 6.2256561E-002, 1.0000000E+000
 3.0068701E+000, 3.8615753E-002, 3.8615753E-002, 1.0000000E+000
 4.0060487E+000, 2.9986001E-002, 2.9986001E-002, 1.0000000E+000
 5.0031194E+000, 2.6828944E-002, 2.6828944E-002, 1.0000000E+000
 6.0086048E+000, 2.6005479E-002, 2.6005479E-002, 1.0000000E+000
 7.0107172E+000, 2.7505984E-002, 2.7505984E-002, 1.0000000E+000
 8.0055529E+000, 2.9413591E-002, 2.9413591E-002, 1.0000000E+000
 9.0092186E+000, 3.0418737E-002, 3.0418737E-002, 1.0000000E+000
 1.0006167E+001, 2.9753364E-002, 2.9753364E-002, 1.0000000E+000
 1.1000812E+001, 3.2855720E-002, 3.2855720E-002, 1.0000000E+000
 1.2005259E+001, 3.3850206E-002, 3.3850206E-002, 1.0000000E+000
 1.3006732E+001, 2.8236174E-002, 2.8236174E-002, 1.0000000E+000
 1.4001041E+001, 2.6191472E-002, 2.6191472E-002, 1.0000000E+000
 1.5005208E+001, 3.4507109E-002, 3.4507109E-002, 1.0000000E+000
 1.6004459E+001, 6.0147065E-002, 6.0147065E-002, 1.0000000E+000
 1.7002276E+001, 6.9286640E-002, 6.9286640E-002, 1.0000000E+000
 1.8001622E+001, 7.2903405E-002, 7.2903405E-002, 1.0000000E+000
 1.9000290E+001, 8.4476267E-002, 8.4476267E-002, 1.0000000E+000
 2.0000756E+001, 9.9854897E-002, 9.9854897E-002, 1.0000000E+000
 2.1002533E+001, 1.1669915E-001, 1.1669915E-001, 1.0000000E+000
 2.2003911E+001, 1.1768823E-001, 1.1768823E-001, 1.0000000E+000
 2.3003590E+001, 1.3078157E-001, 1.3078157E-001, 1.0000000E+000
 2.4001245E+001, 1.2983820E-001, 1.2983820E-001, 1.0000000E+000
 2.5000075E+001, 1.3909551E-001, 1.3909551E-001, 1.0000000E+000
 2.6000884E+001, 1.2323442E-001, 1.2323442E-001, 1.0000000E+000
 2.7000721E+001, 1.5102662E-001, 1.5102662E-001, 1.0000000E+000
 2.8005114E+001, 1.6744620E-001, 1.6744620E-001, 1.0000000E+000
 2.9002387E+001, 1.7253090E-001, 1.7253090E-001, 1.0000000E+000
 3.0001389E+001, 2.0365035E-001, 2.0365035E-001, 1.0000000E+000
 3.1003991E+001, 2.4212763E-001, 2.4212763E-001, 1.0000000E+000
