s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0098518E+000, 4.8604008E-002, 4.8604008E-002, 1.0000000E+000
 2.0008785E+000, 5.8372950E-002, 5.8372950E-002, 1.0000000E+000
 3.0046152E+000, 4.6202413E-002, 4.6202413E-002, 1.0000000E+000
 4.0065047E+000, 3.3127585E-002, 3.3127585E-002, 1.0000000E+000
 5.0052715E+000, 2.7978328E-002, 2.7978328E-002, 1.0000000E+000
 6.0061864E+000, 5.4369735E-002, 5.4369735E-002, 1.0000000E+000
 7.0023715E+000, 6.7402296E-002, 6.7402296E-002, 1.0000000E+000
 8.0010803E+000, 9.3612839E-002, 9.3612839E-002, 1.0000000E+000
 9.0012390E+000, 1.1348288E-001, 1.1348288E-001, 1.0000000E+000
 1.0004592E+001, 1.4840612E-001, 1.4840612E-001, 1.0000000E+000
 1.1001293E+001, 1.6521184E-001, 1.6521184E-001, 1.0000000E+000
 1.2001933E+001, 1.8810832E-001, 1.8810832E-001, 1.0000000E+000
 1.3002464E+001, 2.1147352E-001, 2.1147352E-001, 1.0000000E+000
 1.4002525E+001, 2.2003839E-001, 2.2003839E-001, 1.0000000E+000
 1.5003180E+001, 2.5234449E-001, 2.5234449E-001, 1.0000000E+000
 1.6001168E+001, 2.6806850E-001, 2.6806850E-001, 1.0000000E+000
 1.7003471E+001, 2.7246293E-001, 2.7246293E-001, 1.0000000E+000
 1.8001085E+001, 3.0252856E-001, 3.0252856E-001, 1.0000000E+000
 1.9004354E+001, 3.2108672E-001, 3.2108672E-001, 1.0000000E+000
 2.0002052E+001, 3.2741294E-001, 3.2741294E-001, 1.0000000E+000
 2.1000674E+001, 3.4371411E-001, 3.4371411E-001, 1.0000000E+000
 2.2004919E+001, 3.6711649E-001, 3.6711649E-001, 1.0000000E+000
 2.3002581E+001, 3.7211053E-001, 3.7211053E-001, 1.0000000E+000
 2.4001381E+001, 3.1397078E-001, 3.1397078E-001, 1.0000000E+000
 2.5004077E+001, 3.6518439E-001, 3.6518439E-001, 1.0000000E+000
 2.6004860E+001, 3.8699197E-001, 3.8699197E-001, 1.0000000E+000
 2.7000727E+001, 4.1445688E-001, 4.1445688E-001, 1.0000000E+000
 2.8003805E+001, 3.9318148E-001, 3.9318148E-001, 1.0000000E+000
 2.9001866E+001, 4.1180523E-001, 4.1180523E-001, 1.0000000E+000
 3.0001797E+001, 3.7626505E-001, 3.7626505E-001, 1.0000000E+000
 3.1002332E+001, 3.7937403E-001, 3.7937403E-001, 1.0000000E+000
