s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0136582E+000, 4.1375837E-002, 4.1375837E-002, 1.0000000E+000
 2.0085800E+000, 3.5465179E-002, 3.5465179E-002, 1.0000000E+000
 3.0091745E+000, 3.7689695E-002, 3.7689695E-002, 1.0000000E+000
 4.0037222E+000, 3.1546987E-002, 3.1546987E-002, 1.0000000E+000
 5.0052068E+000, 3.1152175E-002, 3.1152175E-002, 1.0000000E+000
 6.0030854E+000, 2.7653912E-002, 2.7653912E-002, 1.0000000E+000
 7.0054854E+000, 2.5968678E-002, 2.5968678E-002, 1.0000000E+000
 8.0033051E+000, 2.5355342E-002, 2.5355342E-002, 1.0000000E+000
 9.0058659E+000, 2.5129862E-002, 2.5129862E-002, 1.0000000E+000
 1.0001297E+001, 2.5047824E-002, 2.5047824E-002, 1.0000000E+000
 1.1008327E+001, 4.1153443E-002, 4.1153443E-002, 1.0000000E+000
 1.2001374E+001, 6.2511467E-002, 6.2511467E-002, 1.0000000E+000
 1.3004492E+001, 7.0437178E-002, 7.0437178E-002, 1.0000000E+000
 1.4000966E+001, 7.3322652E-002, 7.3322652E-002, 1.0000000E+000
 1.5006670E+001, 7.4389059E-002, 7.4389059E-002, 1.0000000E+000
 1.6005860E+001, 7.6657099E-002, 7.6657099E-002, 1.0000000E+000
 1.7002595E+001, 1.0722249E-001, 1.0722249E-001, 1.0000000E+000
 1.8001032E+001, 1.1847528E-001, 1.1847528E-001, 1.0000000E+000
 1.9005664E+001, 1.2262020E-001, 1.2262020E-001, 1.0000000E+000
 2.0001138E+001, 1.2412377E-001, 1.2412377E-001, 1.0000000E+000
 2.1002432E+001, 1.2467925E-001, 1.2467925E-001, 1.0000000E+000
 2.2001285E+001, 1.2488230E-001, 1.2488230E-001, 1.0000000E+000
 2.3003964E+001, 1.3640635E-001, 1.3640635E-001, 1.0000000E+000
 2.4000192E+001, 1.6080582E-001, 1.6080582E-001, 1.0000000E+000
 2.5001006E+001, 1.6980108E-001, 1.6980108E-001, 1.0000000E+000
 2.6000185E+001, 1.7309243E-001, 1.7309243E-001, 1.0000000E+000
 2.7001198E+001, 1.7430148E-001, 1.7430148E-001, 1.0000000E+000
 2.8002313E+001, 1.7474423E-001, 1.7474423E-001, 1.0000000E+000
 2.9004170E+001, 1.7490638E-001, 1.7490638E-001, 1.0000000E+000
 3.0003378E+001, 1.7496565E-001, 1.7496565E-001, 1.0000000E+000
 3.1001444E+001, 1.7498738E-001, 1.7498738E-001, 1.0000000E+000
