s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151203E+000, 1.1049609E-001, 1.1049609E-001, 1.0000000E+000
 2.0082476E+000, 6.7416362E-002, 6.7416362E-002, 1.0000000E+000
 3.0129256E+000, 5.2732648E-002, 5.2732648E-002, 1.0000000E+000
 4.0120613E+000, 5.6502449E-002, 5.6502449E-002, 1.0000000E+000
 5.0056302E+000, 3.7708888E-002, 3.7708888E-002, 1.0000000E+000
 6.0010705E+000, 5.1387680E-002, 5.1387680E-002, 1.0000000E+000
 7.0018247E+000, 3.4663717E-002, 3.4663717E-002, 1.0000000E+000
 8.0052031E+000, 3.4188321E-002, 3.4188321E-002, 1.0000000E+000
 9.0060155E+000, 6.0046254E-002, 6.0046254E-002, 1.0000000E+000
 1.0001066E+001, 6.9489906E-002, 6.9489906E-002, 1.0000000E+000
 1.1005802E+001, 8.1134792E-002, 8.1134792E-002, 1.0000000E+000
 1.2000797E+001, 1.0170186E-001, 1.0170186E-001, 1.0000000E+000
 1.3004266E+001, 1.1648283E-001, 1.1648283E-001, 1.0000000E+000
 1.4005761E+001, 1.2083996E-001, 1.2083996E-001, 1.0000000E+000
 1.5005347E+001, 1.2347373E-001, 1.2347373E-001, 1.0000000E+000
 1.6001829E+001, 1.2859173E-001, 1.2859173E-001, 1.0000000E+000
 1.7002431E+001, 1.3077858E-001, 1.3077858E-001, 1.0000000E+000
 1.8000109E+001, 1.5666252E-001, 1.5666252E-001, 1.0000000E+000
 1.9005139E+001, 1.7182579E-001, 1.7182579E-001, 1.0000000E+000
 2.0000577E+001, 1.9416300E-001, 1.9416300E-001, 1.0000000E+000
 2.1000381E+001, 1.7733836E-001, 1.7733836E-001, 1.0000000E+000
 2.2001793E+001, 2.0463219E-001, 2.0463219E-001, 1.0000000E+000
 2.3002659E+001, 2.1282334E-001, 2.1282334E-001, 1.0000000E+000
 2.4004389E+001, 1.7431579E-001, 1.7431579E-001, 1.0000000E+000
 2.5001017E+001, 2.1860187E-001, 2.1860187E-001, 1.0000000E+000
 2.6001893E+001, 3.0956824E-001, 3.0956824E-001, 1.0000000E+000
 2.7000602E+001, 2.6917728E-001, 2.6917728E-001, 1.0000000E+000
 2.8000781E+001, 4.2013911E-001, 4.2013911E-001, 1.0000000E+000
 2.9000264E+001, 4.8005551E-001, 4.8005551E-001, 1.0000000E+000
 3.0003104E+001, 5.1230427E-001, 5.1230427E-001, 1.0000000E+000
 3.1003520E+001, 5.5529375E-001, 5.5529375E-001, 1.0000000E+000
