s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067021E+000, 3.8761890E-002, 3.8761890E-002, 1.0000000E+000
 2.0002206E+000, 4.2390711E-002, 4.2390711E-002, 1.0000000E+000
 3.0014245E+000, 5.2773185E-002, 5.2773185E-002, 1.0000000E+000
 4.0045691E+000, 4.8214941E-002, 4.8214941E-002, 1.0000000E+000
 5.0098092E+000, 5.2283723E-002, 5.2283723E-002, 1.0000000E+000
 6.0074043E+000, 6.5548212E-002, 6.5548212E-002, 1.0000000E+000
 7.0069213E+000, 7.1265135E-002, 7.1265135E-002, 1.0000000E+000
 8.0018315E+000, 7.2761602E-002, 7.2761602E-002, 1.0000000E+000
 9.0082749E+000, 6.1935737E-002, 6.1935737E-002, 1.0000000E+000
 1.0009442E+001, 3.8503411E-002, 3.8503411E-002, 1.0000000E+000
 1.1007057E+001, 2.9957345E-002, 2.9957345E-002, 1.0000000E+000
 1.2002362E+001, 2.6825739E-002, 2.6825739E-002, 1.0000000E+000
 1.3001208E+001, 3.0250949E-002, 3.0250949E-002, 1.0000000E+000
 1.4004785E+001, 5.8649765E-002, 5.8649765E-002, 1.0000000E+000
 1.5001203E+001, 6.8984675E-002, 6.8984675E-002, 1.0000000E+000
 1.6005615E+001, 7.2805373E-002, 7.2805373E-002, 1.0000000E+000
 1.7004311E+001, 7.4194732E-002, 7.4194732E-002, 1.0000000E+000
 1.8003519E+001, 1.0436467E-001, 1.0436467E-001, 1.0000000E+000
 1.9006415E+001, 1.1745618E-001, 1.1745618E-001, 1.0000000E+000
 2.0004583E+001, 1.2223083E-001, 1.2223083E-001, 1.0000000E+000
 2.1001328E+001, 1.2398215E-001, 1.2398215E-001, 1.0000000E+000
 2.2004022E+001, 1.2462818E-001, 1.2462818E-001, 1.0000000E+000
 2.3005521E+001, 1.3825040E-001, 1.3825040E-001, 1.0000000E+000
 2.4003007E+001, 1.6150356E-001, 1.6150356E-001, 1.0000000E+000
 2.5008680E+001, 1.7008544E-001, 1.7008544E-001, 1.0000000E+000
 2.6000758E+001, 1.7318566E-001, 1.7318566E-001, 1.0000000E+000
 2.7002521E+001, 1.7433615E-001, 1.7433615E-001, 1.0000000E+000
 2.8006828E+001, 1.7475781E-001, 1.7475781E-001, 1.0000000E+000
 2.9004162E+001, 1.7491102E-001, 1.7491102E-001, 1.0000000E+000
 3.0000481E+001, 1.7496728E-001, 1.7496728E-001, 1.0000000E+000
 3.1000676E+001, 1.8671590E-001, 1.8671590E-001, 1.0000000E+000
