s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151203E+000, 1.1049609E-001, 1.1049609E-001, 1.0000000E+000
 2.0082382E+000, 6.7416576E-002, 6.7416576E-002, 1.0000000E+000
 3.0131735E+000, 5.3490230E-002, 5.3490230E-002, 1.0000000E+000
 4.0085349E+000, 5.4330489E-002, 5.4330489E-002, 1.0000000E+000
 5.0097124E+000, 3.8029164E-002, 3.8029164E-002, 1.0000000E+000
 6.0028204E+000, 4.7564518E-002, 4.7564518E-002, 1.0000000E+000
 7.0046318E+000, 3.3671273E-002, 3.3671273E-002, 1.0000000E+000
 8.0068873E+000, 3.3792898E-002, 3.3792898E-002, 1.0000000E+000
 9.0063325E+000, 5.9884105E-002, 5.9884105E-002, 1.0000000E+000
 1.0002846E+001, 6.9437965E-002, 6.9437965E-002, 1.0000000E+000
 1.1003496E+001, 7.8078076E-002, 7.8078076E-002, 1.0000000E+000
 1.2001217E+001, 1.0287029E-001, 1.0287029E-001, 1.0000000E+000
 1.3001398E+001, 1.1688269E-001, 1.1688269E-001, 1.0000000E+000
 1.4004221E+001, 1.2200409E-001, 1.2200409E-001, 1.0000000E+000
 1.5001799E+001, 1.2389860E-001, 1.2389860E-001, 1.0000000E+000
 1.6004696E+001, 1.2654545E-001, 1.2654545E-001, 1.0000000E+000
 1.7004940E+001, 1.3272870E-001, 1.3272870E-001, 1.0000000E+000
 1.8001867E+001, 1.5642682E-001, 1.5642682E-001, 1.0000000E+000
 1.9004060E+001, 1.7445134E-001, 1.7445134E-001, 1.0000000E+000
 2.0001090E+001, 2.0813192E-001, 2.0813192E-001, 1.0000000E+000
 2.1002598E+001, 2.3835126E-001, 2.3835126E-001, 1.0000000E+000
 2.2002873E+001, 2.3225491E-001, 2.3225491E-001, 1.0000000E+000
 2.3001411E+001, 2.0867884E-001, 2.0867884E-001, 1.0000000E+000
 2.4003297E+001, 2.7593497E-001, 2.7593497E-001, 1.0000000E+000
 2.5001182E+001, 2.6093766E-001, 2.6093766E-001, 1.0000000E+000
 2.6001182E+001, 2.3854266E-001, 2.3854266E-001, 1.0000000E+000
 2.7001319E+001, 3.2261325E-001, 3.2261325E-001, 1.0000000E+000
 2.8005470E+001, 4.5170655E-001, 4.5170655E-001, 1.0000000E+000
 2.9000748E+001, 3.7027119E-001, 3.7027119E-001, 1.0000000E+000
 3.0003585E+001, 3.5559324E-001, 3.5559324E-001, 1.0000000E+000
 3.1003799E+001, 4.6964015E-001, 4.6964015E-001, 1.0000000E+000
