s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0014151E+000, 1.0878759E-001, 1.0878759E-001, 1.0000000E+000
 2.0004819E+000, 1.2325478E-001, 1.2325478E-001, 1.0000000E+000
 3.0101771E+000, 1.3002813E-001, 1.3002813E-001, 1.0000000E+000
 4.0092438E+000, 1.2006147E-001, 1.2006147E-001, 1.0000000E+000
 5.0083106E+000, 1.0857469E-001, 1.0857469E-001, 1.0000000E+000
 6.0073774E+000, 9.8869369E-002, 9.8869369E-002, 1.0000000E+000
 7.0003068E+000, 1.1026957E-001, 1.1026957E-001, 1.0000000E+000
 8.0011699E+000, 1.0536714E-001, 1.0536714E-001, 1.0000000E+000
 9.0032987E+000, 9.3568039E-002, 9.3568039E-002, 1.0000000E+000
 1.0005393E+001, 8.5911288E-002, 8.5911288E-002, 1.0000000E+000
 1.1003796E+001, 9.3780576E-002, 9.3780576E-002, 1.0000000E+000
 1.2006343E+001, 1.3006210E-001, 1.3006210E-001, 1.0000000E+000
 1.3007208E+001, 1.2946155E-001, 1.2946155E-001, 1.0000000E+000
 1.4008965E+001, 1.4051351E-001, 1.4051351E-001, 1.0000000E+000
 1.5004459E+001, 1.4637423E-001, 1.4637423E-001, 1.0000000E+000
 1.6005014E+001, 1.6698070E-001, 1.6698070E-001, 1.0000000E+000
 1.7005539E+001, 1.7730574E-001, 1.7730574E-001, 1.0000000E+000
 1.8006605E+001, 1.4639730E-001, 1.4639730E-001, 1.0000000E+000
 1.9003136E+001, 1.8941882E-001, 1.8941882E-001, 1.0000000E+000
 2.0001528E+001, 1.6702004E-001, 1.6702004E-001, 1.0000000E+000
 2.1003589E+001, 2.3694180E-001, 2.3694180E-001, 1.0000000E+000
 2.2000184E+001, 2.0120753E-001, 2.0120753E-001, 1.0000000E+000
 2.3002471E+001, 1.8488808E-001, 1.8488808E-001, 1.0000000E+000
 2.4004530E+001, 2.0039319E-001, 2.0039319E-001, 1.0000000E+000
 2.5000077E+001, 3.0431263E-001, 3.0431263E-001, 1.0000000E+000
 2.6000789E+001, 2.7754315E-001, 2.7754315E-001, 1.0000000E+000
 2.7001108E+001, 2.3743873E-001, 2.3743873E-001, 1.0000000E+000
 2.8002306E+001, 2.4782805E-001, 2.4782805E-001, 1.0000000E+000
 2.9001467E+001, 2.4205651E-001, 2.4205651E-001, 1.0000000E+000
 3.0001117E+001, 2.8325101E-001, 2.8325101E-001, 1.0000000E+000
 3.1001447E+001, 2.2437901E-001, 2.2437901E-001, 1.0000000E+000
