s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0107052E+000, 9.7850317E-002, 9.7850317E-002, 1.0000000E+000
 2.0041948E+000, 7.9691525E-002, 7.9691525E-002, 1.0000000E+000
 3.0124432E+000, 7.6698054E-002, 7.6698054E-002, 1.0000000E+000
 4.0083254E+000, 5.1191602E-002, 5.1191602E-002, 1.0000000E+000
 5.0050636E+000, 6.6471268E-002, 6.6471268E-002, 1.0000000E+000
 6.0044225E+000, 1.0352254E-001, 1.0352254E-001, 1.0000000E+000
 7.0028688E+000, 1.4453636E-001, 1.4453636E-001, 1.0000000E+000
 8.0046757E+000, 1.6385271E-001, 1.6385271E-001, 1.0000000E+000
 9.0002227E+000, 1.8627296E-001, 1.8627296E-001, 1.0000000E+000
 1.0000893E+001, 2.1993891E-001, 2.1993891E-001, 1.0000000E+000
 1.1005871E+001, 2.4714077E-001, 2.4714077E-001, 1.0000000E+000
 1.2001387E+001, 2.6499695E-001, 2.6499695E-001, 1.0000000E+000
 1.3003048E+001, 2.5631803E-001, 2.5631803E-001, 1.0000000E+000
 1.4001279E+001, 2.8548921E-001, 2.8548921E-001, 1.0000000E+000
 1.5000906E+001, 2.9413615E-001, 2.9413615E-001, 1.0000000E+000
 1.6003104E+001, 2.7247880E-001, 2.7247880E-001, 1.0000000E+000
 1.7004261E+001, 3.8481192E-001, 3.8481192E-001, 1.0000000E+000
 1.8000949E+001, 5.8724040E-001, 5.8724040E-001, 1.0000000E+000
 1.9003195E+001, 6.5574651E-001, 6.5574651E-001, 1.0000000E+000
 2.0004165E+001, 5.0371732E-001, 5.0371732E-001, 1.0000000E+000
 2.1000174E+001, 7.6603159E-001, 7.6603159E-001, 1.0000000E+000
 2.2001319E+001, 9.6531643E-001, 9.6531643E-001, 1.0000000E+000
 2.3002246E+001, 9.7429409E-001, 9.7429409E-001, 1.0000000E+000
 2.4001804E+001, 1.1001161E+000, 1.1001161E+000, 1.0000000E+000
 2.5000329E+001, 1.2878521E+000, 1.2878521E+000, 1.0000000E+000
 2.6004117E+001, 6.8151775E-001, 6.8151775E-001, 1.0000000E+000
 2.7001155E+001, 1.0131512E+000, 1.0131512E+000, 1.0000000E+000
 2.8003899E+001, 1.1155808E+000, 1.1155808E+000, 1.0000000E+000
 2.9005671E+001, 1.2418534E+000, 1.2418534E+000, 1.0000000E+000
 3.0003507E+001, 9.8668779E-001, 9.8668779E-001, 1.0000000E+000
 3.1003208E+001, 1.1196406E+000, 1.1196406E+000, 1.0000000E+000
