s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067029E+000, 3.8761880E-002, 3.8761880E-002, 1.0000000E+000
 2.0001265E+000, 5.0371184E-002, 5.0371184E-002, 1.0000000E+000
 3.0011527E+000, 6.5997852E-002, 6.5997852E-002, 1.0000000E+000
 4.0016224E+000, 7.0840009E-002, 7.0840009E-002, 1.0000000E+000
 5.0057245E+000, 7.1735085E-002, 7.1735085E-002, 1.0000000E+000
 6.0060698E+000, 6.9356004E-002, 6.9356004E-002, 1.0000000E+000
 7.0073847E+000, 4.5945160E-002, 4.5945160E-002, 1.0000000E+000
 8.0044625E+000, 3.2690345E-002, 3.2690345E-002, 1.0000000E+000
 9.0009010E+000, 2.7826627E-002, 2.7826627E-002, 1.0000000E+000
 1.0006289E+001, 2.6031087E-002, 2.6031087E-002, 1.0000000E+000
 1.1001465E+001, 3.3360069E-002, 3.3360069E-002, 1.0000000E+000
 1.2002022E+001, 5.9745082E-002, 5.9745082E-002, 1.0000000E+000
 1.3000675E+001, 6.9400311E-002, 6.9400311E-002, 1.0000000E+000
 1.4002207E+001, 7.2951495E-002, 7.2951495E-002, 1.0000000E+000
 1.5004955E+001, 9.7285440E-002, 9.7285440E-002, 1.0000000E+000
 1.6002784E+001, 1.1481960E-001, 1.1481960E-001, 1.0000000E+000
 1.7004884E+001, 1.2127828E-001, 1.2127828E-001, 1.0000000E+000
 1.8001609E+001, 1.2363217E-001, 1.2363217E-001, 1.0000000E+000
 1.9002994E+001, 1.2449946E-001, 1.2449946E-001, 1.0000000E+000
 2.0006029E+001, 1.2941484E-001, 1.2941484E-001, 1.0000000E+000
 2.1005320E+001, 1.5827216E-001, 1.5827216E-001, 1.0000000E+000
 2.2000623E+001, 1.6883673E-001, 1.6883673E-001, 1.0000000E+000
 2.3000889E+001, 1.7274091E-001, 1.7274091E-001, 1.0000000E+000
 2.4005213E+001, 1.7417554E-001, 1.7417554E-001, 1.0000000E+000
 2.5003827E+001, 1.7469735E-001, 1.7469735E-001, 1.0000000E+000
 2.6000454E+001, 1.7488866E-001, 1.7488866E-001, 1.0000000E+000
 2.7000393E+001, 1.7495920E-001, 1.7495920E-001, 1.0000000E+000
 2.8000481E+001, 1.7818518E-001, 1.7818518E-001, 1.0000000E+000
 2.9006487E+001, 2.0794392E-001, 2.0794392E-001, 1.0000000E+000
 3.0007066E+001, 2.1875031E-001, 2.1875031E-001, 1.0000000E+000
 3.1006423E+001, 2.2270742E-001, 2.2270742E-001, 1.0000000E+000
