s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0029140E+000, 3.5841953E-001
 2.0008978E+000, 1.0515733E-001
 3.0070695E+000, 1.7855780E-001
 4.0023699E+000, 1.9471402E-001
 5.0031539E+000, 2.2823686E-001
 6.0064396E+000, 2.4033762E-001
 7.0088149E+000, 2.4477383E-001
 8.0037788E+000, 1.5691204E-001
 9.0058322E+000, 1.4277860E-001
 1.0001839E+001, 4.9996141E-002
 1.1004790E+001, 4.8188490E-002
 1.2003331E+001, 1.2800076E-001
 1.3001930E+001, 1.9765318E-001
 1.4000176E+001, 2.7030108E-001
 1.5002952E+001, 3.1631495E-001
 1.6003507E+001, 3.5018896E-001
 1.7002497E+001, 5.5836541E-001
 1.8005422E+001, 3.5476975E-001
 1.9001749E+001, 5.5649920E-001
 2.0003425E+001, 6.7170678E-001
 2.1003556E+001, 7.6692111E-001
 2.2004377E+001, 8.9900003E-001
 2.3000326E+001, 1.0239294E+000
 2.4000973E+001, 1.1015787E+000
 2.5004025E+001, 1.2146827E+000
 2.6003450E+001, 1.2584994E+000
 2.7002335E+001, 1.3436494E+000
 2.8006505E+001, 1.4337819E+000
 2.9001484E+001, 1.5621040E+000
 3.0005463E+001, 1.6442363E+000
 3.1003523E+001, 1.6810328E+000
 3.2001005E+001, 1.7072536E+000
 3.3000640E+001, 1.7491689E+000
 3.4005555E+001, 1.8459555E+000
 3.5002753E+001, 1.9016711E+000
 3.6005576E+001, 2.0469960E+000
 3.7004222E+001, 2.0903038E+000
 3.8004161E+001, 2.1921201E+000
 3.9003781E+001, 2.2972680E+000
 4.0003974E+001, 2.4389771E+000
 4.1000585E+001, 2.5164554E+000
 4.2003351E+001, 2.5726052E+000
 4.3004850E+001, 2.6568875E+000
 4.4001600E+001, 2.8381956E+000
 4.5006763E+001, 3.0719949E+000
 4.6006126E+001, 3.0527853E+000
 4.7001854E+001, 3.1085420E+000
 4.8000663E+001, 3.3519074E+000
 4.9003089E+001, 3.2817991E+000
 5.0001162E+001, 3.5899936E+000
 5.1002189E+001, 3.5863638E+000
 5.2006229E+001, 3.7201901E+000
 5.3002594E+001, 3.7943265E+000
 5.4002912E+001, 3.8915657E+000
 5.5000132E+001, 4.2077093E+000
 5.6004611E+001, 4.3036822E+000
 5.7003459E+001, 4.3776230E+000
 5.8001324E+001, 4.6227413E+000
 5.9004917E+001, 4.6520744E+000
 6.0004936E+001, 4.7762877E+000
 6.1004746E+001, 4.9448961E+000
 6.2004101E+001, 4.9613833E+000
 6.3002707E+001, 5.0748303E+000
 6.4002318E+001, 5.2723534E+000
 6.5002627E+001, 5.3290308E+000
 6.6003222E+001, 5.4598623E+000
 6.7006692E+001, 5.4830655E+000
 6.8001249E+001, 5.5426780E+000
 6.9005663E+001, 5.6022316E+000
 7.0003647E+001, 5.7562405E+000
 7.1005237E+001, 5.8659644E+000
 7.2006127E+001, 5.9334690E+000
 7.3001119E+001, 6.0336121E+000
 7.4000429E+001, 6.1276228E+000
 7.5004349E+001, 6.2944754E+000
 7.6000936E+001, 6.3082388E+000
 7.7005708E+001, 6.3919622E+000
 7.8004596E+001, 6.4952936E+000
 7.9002202E+001, 6.6729604E+000
 8.0006008E+001, 6.7348269E+000
 8.1006005E+001, 6.8004752E+000
 8.2003059E+001, 6.8365174E+000
 8.3006805E+001, 6.9690961E+000
 8.4005122E+001, 7.0827522E+000
 8.5005242E+001, 7.2261247E+000
 8.6005650E+001, 7.3129252E+000
 8.7003367E+001, 7.3408607E+000
 8.8000034E+001, 7.3983137E+000
 8.9005587E+001, 7.4499701E+000
 9.0000887E+001, 7.5635102E+000
 9.1001493E+001, 7.6287975E+000
 9.2004780E+001, 7.7264107E+000
 9.3003797E+001, 7.8064847E+000
 9.4005214E+001, 7.7914636E+000
 9.5004279E+001, 7.8559739E+000
 9.6004225E+001, 7.9302566E+000
 9.7002305E+001, 7.9687097E+000
 9.8006694E+001, 7.9750000E+000
