s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151202E+000, 1.1049610E-001, 1.1049610E-001, 1.0000000E+000
 2.0083822E+000, 6.5253598E-002, 6.5253598E-002, 1.0000000E+000
 3.0076657E+000, 5.2386812E-002, 5.2386812E-002, 1.0000000E+000
 4.0008909E+000, 6.1323225E-002, 6.1323225E-002, 1.0000000E+000
 5.0026842E+000, 3.8830487E-002, 3.8830487E-002, 1.0000000E+000
 6.0056600E+000, 4.6527339E-002, 4.6527339E-002, 1.0000000E+000
 7.0021841E+000, 3.4245470E-002, 3.4245470E-002, 1.0000000E+000
 8.0064917E+000, 4.1947601E-002, 4.1947601E-002, 1.0000000E+000
 9.0010213E+000, 6.2816317E-002, 6.2816317E-002, 1.0000000E+000
 1.0000834E+001, 7.0531687E-002, 7.0531687E-002, 1.0000000E+000
 1.1002672E+001, 8.4616638E-002, 8.4616638E-002, 1.0000000E+000
 1.2000024E+001, 1.0860971E-001, 1.0860971E-001, 1.0000000E+000
 1.3003478E+001, 1.1900797E-001, 1.1900797E-001, 1.0000000E+000
 1.4003337E+001, 1.2379047E-001, 1.2379047E-001, 1.0000000E+000
 1.5000592E+001, 1.2480132E-001, 1.2480132E-001, 1.0000000E+000
 1.6001240E+001, 1.3513572E-001, 1.3513572E-001, 1.0000000E+000
 1.7004654E+001, 1.5058732E-001, 1.5058732E-001, 1.0000000E+000
 1.8002879E+001, 1.5768843E-001, 1.5768843E-001, 1.0000000E+000
 1.9002771E+001, 1.7595014E-001, 1.7595014E-001, 1.0000000E+000
 2.0000901E+001, 1.8461364E-001, 1.8461364E-001, 1.0000000E+000
 2.1003883E+001, 2.4526222E-001, 2.4526222E-001, 1.0000000E+000
 2.2002623E+001, 2.8293718E-001, 2.8293718E-001, 1.0000000E+000
 2.3004236E+001, 3.2237749E-001, 3.2237749E-001, 1.0000000E+000
 2.4004290E+001, 3.4368455E-001, 3.4368455E-001, 1.0000000E+000
 2.5000055E+001, 4.1224951E-001, 4.1224951E-001, 1.0000000E+000
 2.6003464E+001, 3.4257046E-001, 3.4257046E-001, 1.0000000E+000
 2.7004549E+001, 3.4999174E-001, 3.4999174E-001, 1.0000000E+000
 2.8002842E+001, 2.6243136E-001, 2.6243136E-001, 1.0000000E+000
 2.9002688E+001, 2.6596401E-001, 2.6596401E-001, 1.0000000E+000
 3.0002058E+001, 3.5646845E-001, 3.5646845E-001, 1.0000000E+000
 3.1000215E+001, 4.2367515E-001, 4.2367515E-001, 1.0000000E+000
