s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0015564E+000, 9.0693192E-002, 9.0693192E-002, 1.0000000E+000
 2.0098667E+000, 5.7622087E-002, 5.7622087E-002, 1.0000000E+000
 3.0118627E+000, 3.7161314E-002, 3.7161314E-002, 1.0000000E+000
 4.0066530E+000, 6.1575319E-002, 6.1575319E-002, 1.0000000E+000
 5.0044137E+000, 1.0008804E-001, 1.0008804E-001, 1.0000000E+000
 6.0022843E+000, 1.2976470E-001, 1.2976470E-001, 1.0000000E+000
 7.0036580E+000, 1.3608952E-001, 1.3608952E-001, 1.0000000E+000
 8.0022701E+000, 2.4361302E-001, 2.4361302E-001, 1.0000000E+000
 9.0008424E+000, 4.3570891E-001, 4.3570891E-001, 1.0000000E+000
 1.0001608E+001, 6.8381878E-001, 6.8381878E-001, 1.0000000E+000
 1.1000286E+001, 8.7682501E-001, 8.7682501E-001, 1.0000000E+000
 1.2003288E+001, 1.0520366E+000, 1.0520366E+000, 1.0000000E+000
 1.3001135E+001, 1.2236594E+000, 1.2236594E+000, 1.0000000E+000
 1.4000665E+001, 1.3916717E+000, 1.3916717E+000, 1.0000000E+000
 1.5004507E+001, 1.5706435E+000, 1.5706435E+000, 1.0000000E+000
 1.6000458E+001, 1.7559650E+000, 1.7559650E+000, 1.0000000E+000
 1.7001534E+001, 1.9506904E+000, 1.9506904E+000, 1.0000000E+000
 1.8000971E+001, 2.1499360E+000, 2.1499360E+000, 1.0000000E+000
 1.9003248E+001, 2.3243237E+000, 2.3243237E+000, 1.0000000E+000
 2.0002757E+001, 2.5084710E+000, 2.5084710E+000, 1.0000000E+000
 2.1000546E+001, 2.6516529E+000, 2.6516529E+000, 1.0000000E+000
 2.2002386E+001, 2.8340249E+000, 2.8340249E+000, 1.0000000E+000
 2.3002732E+001, 3.0109494E+000, 3.0109494E+000, 1.0000000E+000
 2.4002355E+001, 3.1913832E+000, 3.1913832E+000, 1.0000000E+000
 2.5000723E+001, 3.3704507E+000, 3.3704507E+000, 1.0000000E+000
 2.6000864E+001, 3.5567689E+000, 3.5567689E+000, 1.0000000E+000
 2.7000149E+001, 3.7411581E+000, 3.7411581E+000, 1.0000000E+000
 2.8003538E+001, 3.9274539E+000, 3.9274539E+000, 1.0000000E+000
 2.9001920E+001, 4.1124025E+000, 4.1124025E+000, 1.0000000E+000
 3.0001381E+001, 4.2065567E+000, 4.2065567E+000, 1.0000000E+000
 3.1000970E+001, 4.4500896E+000, 4.4500896E+000, 1.0000000E+000
