s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0059338E+000, 3.2919318E-002, 3.2919318E-002, 1.0000000E+000
 2.0113133E+000, 2.7870389E-002, 2.7870389E-002, 1.0000000E+000
 3.0103675E+000, 2.6050435E-002, 2.6050435E-002, 1.0000000E+000
 4.0077775E+000, 2.5384945E-002, 2.5384945E-002, 1.0000000E+000
 5.0018071E+000, 2.5141704E-002, 2.5141704E-002, 1.0000000E+000
 6.0024424E+000, 2.5051827E-002, 2.5051827E-002, 1.0000000E+000
 7.0014524E+000, 2.5018984E-002, 2.5018984E-002, 1.0000000E+000
 8.0008533E+000, 2.5006955E-002, 2.5006955E-002, 1.0000000E+000
 9.0037578E+000, 2.5002541E-002, 2.5002541E-002, 1.0000000E+000
 1.0000085E+001, 2.5000935E-002, 2.5000935E-002, 1.0000000E+000
 1.1004538E+001, 2.5000341E-002, 2.5000341E-002, 1.0000000E+000
 1.2003057E+001, 2.5000125E-002, 2.5000125E-002, 1.0000000E+000
 1.3006950E+001, 2.5000046E-002, 2.5000046E-002, 1.0000000E+000
 1.4005986E+001, 2.5000017E-002, 2.5000017E-002, 1.0000000E+000
 1.5003874E+001, 3.6227547E-002, 3.6227547E-002, 1.0000000E+000
 1.6002602E+001, 4.8101300E-002, 4.8101300E-002, 1.0000000E+000
 1.7007159E+001, 6.5179393E-002, 6.5179393E-002, 1.0000000E+000
 1.8006587E+001, 7.1224727E-002, 7.1224727E-002, 1.0000000E+000
 1.9005139E+001, 7.3614633E-002, 7.3614633E-002, 1.0000000E+000
 2.0001434E+001, 7.4490354E-002, 7.4490354E-002, 1.0000000E+000
 2.1000596E+001, 7.4812971E-002, 7.4812971E-002, 1.0000000E+000
 2.2001394E+001, 8.0624735E-002, 8.0624735E-002, 1.0000000E+000
 2.3004283E+001, 1.0273611E-001, 1.0273611E-001, 1.0000000E+000
 2.4005871E+001, 1.1684982E-001, 1.1684982E-001, 1.0000000E+000
 2.5001765E+001, 1.2199831E-001, 1.2199831E-001, 1.0000000E+000
 2.6004645E+001, 1.2355915E-001, 1.2355915E-001, 1.0000000E+000
 2.7000310E+001, 1.2446926E-001, 1.2446926E-001, 1.0000000E+000
 2.8001919E+001, 1.2385020E-001, 1.2385020E-001, 1.0000000E+000
 2.9000332E+001, 1.2226063E-001, 1.2226063E-001, 1.0000000E+000
 3.0001267E+001, 1.5372956E-001, 1.5372956E-001, 1.0000000E+000
 3.1000378E+001, 1.6687154E-001, 1.6687154E-001, 1.0000000E+000
