s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0009015E+000, 8.6343320E-002, 8.6343320E-002, 1.0000000E+000
 2.0099516E+000, 5.5039329E-002, 5.5039329E-002, 1.0000000E+000
 3.0019340E+000, 4.8062842E-002, 4.8062842E-002, 1.0000000E+000
 4.0092968E+000, 4.1598653E-002, 4.1598653E-002, 1.0000000E+000
 5.0034114E+000, 5.6674190E-002, 5.6674190E-002, 1.0000000E+000
 6.0005228E+000, 9.2995292E-002, 9.2995292E-002, 1.0000000E+000
 7.0033986E+000, 8.5621944E-002, 8.5621944E-002, 1.0000000E+000
 8.0039361E+000, 1.1445841E-001, 1.1445841E-001, 1.0000000E+000
 9.0027930E+000, 2.1536564E-001, 2.1536564E-001, 1.0000000E+000
 1.0001682E+001, 3.8800826E-001, 3.8800826E-001, 1.0000000E+000
 1.1004168E+001, 5.2640516E-001, 5.2640516E-001, 1.0000000E+000
 1.2002208E+001, 6.5789009E-001, 6.5789009E-001, 1.0000000E+000
 1.3002762E+001, 7.8822679E-001, 7.8822679E-001, 1.0000000E+000
 1.4003826E+001, 9.2008853E-001, 9.2008853E-001, 1.0000000E+000
 1.5001677E+001, 1.0428701E+000, 1.0428701E+000, 1.0000000E+000
 1.6001501E+001, 1.1559329E+000, 1.1559329E+000, 1.0000000E+000
 1.7001590E+001, 1.2790941E+000, 1.2790941E+000, 1.0000000E+000
 1.8002962E+001, 1.3856081E+000, 1.3856081E+000, 1.0000000E+000
 1.9000659E+001, 1.5243918E+000, 1.5243918E+000, 1.0000000E+000
 2.0001146E+001, 1.6587745E+000, 1.6587745E+000, 1.0000000E+000
 2.1002273E+001, 1.7961179E+000, 1.7961179E+000, 1.0000000E+000
 2.2000264E+001, 1.9259693E+000, 1.9259693E+000, 1.0000000E+000
 2.3000773E+001, 2.0650327E+000, 2.0650327E+000, 1.0000000E+000
 2.4000598E+001, 2.2100011E+000, 2.2100011E+000, 1.0000000E+000
 2.5002250E+001, 2.3529142E+000, 2.3529142E+000, 1.0000000E+000
 2.6001609E+001, 2.4953308E+000, 2.4953308E+000, 1.0000000E+000
 2.7001768E+001, 2.6368675E+000, 2.6368675E+000, 1.0000000E+000
 2.8001853E+001, 2.7774210E+000, 2.7774210E+000, 1.0000000E+000
 2.9000778E+001, 2.9178631E+000, 2.9178631E+000, 1.0000000E+000
 3.0002937E+001, 3.0611701E+000, 3.0611701E+000, 1.0000000E+000
 3.1001997E+001, 3.2065192E+000, 3.2065192E+000, 1.0000000E+000
 3.2001106E+001, 3.3529116E+000, 3.3529116E+000, 1.0000000E+000
 3.3003442E+001, 3.4976909E+000, 3.4976909E+000, 1.0000000E+000
 3.4003570E+001, 3.6462430E+000, 3.6462430E+000, 1.0000000E+000
 3.5001655E+001, 3.7955648E+000, 3.7955648E+000, 1.0000000E+000
 3.6003447E+001, 3.9467618E+000, 3.9467618E+000, 1.0000000E+000
 3.7001022E+001, 4.0939429E+000, 4.0939429E+000, 1.0000000E+000
 3.8001879E+001, 4.2436477E+000, 4.2436477E+000, 1.0000000E+000
 3.9003096E+001, 4.3954610E+000, 4.3954610E+000, 1.0000000E+000
 4.0004297E+001, 4.5458702E+000, 4.5458702E+000, 1.0000000E+000
 4.1001001E+001, 4.6943848E+000, 4.6943848E+000, 1.0000000E+000
 4.2001587E+001, 4.8455323E+000, 4.8455323E+000, 1.0000000E+000
 4.3003647E+001, 4.9985842E+000, 4.9985842E+000, 1.0000000E+000
 4.4001110E+001, 5.1472485E+000, 5.1472485E+000, 1.0000000E+000
 4.5002958E+001, 5.2966185E+000, 5.2966185E+000, 1.0000000E+000
 4.6001334E+001, 5.4475258E+000, 5.4475258E+000, 1.0000000E+000
 4.7003511E+001, 5.5957901E+000, 5.5957901E+000, 1.0000000E+000
 4.8001264E+001, 5.7442775E+000, 5.7442775E+000, 1.0000000E+000
 4.9002062E+001, 5.8925806E+000, 5.8925806E+000, 1.0000000E+000
 5.0002288E+001, 6.0409773E+000, 6.0409773E+000, 1.0000000E+000
 5.1000280E+001, 6.1881609E+000, 6.1881609E+000, 1.0000000E+000
 5.2003928E+001, 6.3362308E+000, 6.3362308E+000, 1.0000000E+000
 5.3002688E+001, 6.4826334E+000, 6.4826334E+000, 1.0000000E+000
 5.4001222E+001, 6.6252759E+000, 6.6252759E+000, 1.0000000E+000
 5.5000673E+001, 6.7686845E+000, 6.7686845E+000, 1.0000000E+000
 5.6003822E+001, 6.9140611E+000, 6.9140611E+000, 1.0000000E+000
 5.7000260E+001, 7.0537166E+000, 7.0537166E+000, 1.0000000E+000
 5.8000027E+001, 7.1941123E+000, 7.1941123E+000, 1.0000000E+000
 5.9001682E+001, 7.3342831E+000, 7.3342831E+000, 1.0000000E+000
 6.0002604E+001, 7.4774392E+000, 7.4774392E+000, 1.0000000E+000
 6.1002780E+001, 7.6146751E+000, 7.6146751E+000, 1.0000000E+000
 6.2001510E+001, 7.7541940E+000, 7.7541940E+000, 1.0000000E+000
