s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0049095E+000, 8.8613019E-002, 8.8613019E-002, 1.0000000E+000
 2.0017494E+000, 1.1035886E-001, 1.1035886E-001, 1.0000000E+000
 3.0075660E+000, 1.1319509E-001, 1.1319509E-001, 1.0000000E+000
 4.0017229E+000, 1.2065252E-001, 1.2065252E-001, 1.0000000E+000
 5.0044705E+000, 1.3582978E-001, 1.3582978E-001, 1.0000000E+000
 6.0086479E+000, 1.3291467E-001, 1.3291467E-001, 1.0000000E+000
 7.0049175E+000, 1.2790917E-001, 1.2790917E-001, 1.0000000E+000
 8.0042093E+000, 1.3962728E-001, 1.3962728E-001, 1.0000000E+000
 9.0035840E+000, 1.4924672E-001, 1.4924672E-001, 1.0000000E+000
 1.0003127E+001, 1.9084428E-001, 1.9084428E-001, 1.0000000E+000
 1.1001508E+001, 2.1763112E-001, 2.1763112E-001, 1.0000000E+000
 1.2005132E+001, 2.0386570E-001, 2.0386570E-001, 1.0000000E+000
 1.3005695E+001, 2.3728170E-001, 2.3728170E-001, 1.0000000E+000
 1.4000029E+001, 2.3114827E-001, 2.3114827E-001, 1.0000000E+000
 1.5005768E+001, 2.0981091E-001, 2.0981091E-001, 1.0000000E+000
 1.6001414E+001, 1.9882188E-001, 1.9882188E-001, 1.0000000E+000
 1.7001561E+001, 2.8241192E-001, 2.8241192E-001, 1.0000000E+000
 1.8003448E+001, 3.1938034E-001, 3.1938034E-001, 1.0000000E+000
 1.9006951E+001, 3.1592923E-001, 3.1592923E-001, 1.0000000E+000
 2.0000872E+001, 3.4437309E-001, 3.4437309E-001, 1.0000000E+000
 2.1005052E+001, 4.4936221E-001, 4.4936221E-001, 1.0000000E+000
 2.2000457E+001, 4.8205919E-001, 4.8205919E-001, 1.0000000E+000
 2.3002458E+001, 6.3241727E-001, 6.3241727E-001, 1.0000000E+000
 2.4001713E+001, 7.1616935E-001, 7.1616935E-001, 1.0000000E+000
 2.5004032E+001, 8.8263880E-001, 8.8263880E-001, 1.0000000E+000
 2.6004484E+001, 9.5547710E-001, 9.5547710E-001, 1.0000000E+000
 2.7003740E+001, 1.0213588E+000, 1.0213588E+000, 1.0000000E+000
 2.8002364E+001, 1.1525534E+000, 1.1525534E+000, 1.0000000E+000
 2.9005921E+001, 1.1324860E+000, 1.1324860E+000, 1.0000000E+000
 3.0001757E+001, 1.2299422E+000, 1.2299422E+000, 1.0000000E+000
 3.1003649E+001, 1.2065204E+000, 1.2065204E+000, 1.0000000E+000
