s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0016668E+000, 1.1715067E-001, 1.1715067E-001, 1.0000000E+000
 2.0004607E+000, 6.6051671E-002, 6.6051671E-002, 1.0000000E+000
 3.0026084E+000, 4.2706315E-002, 4.2706315E-002, 1.0000000E+000
 4.0047265E+000, 4.1307338E-002, 4.1307338E-002, 1.0000000E+000
 5.0060139E+000, 7.2880692E-002, 7.2880692E-002, 1.0000000E+000
 6.0006205E+000, 1.3320957E-001, 1.3320957E-001, 1.0000000E+000
 7.0027861E+000, 2.1684185E-001, 2.1684185E-001, 1.0000000E+000
 8.0044323E+000, 2.8503194E-001, 2.8503194E-001, 1.0000000E+000
 9.0048499E+000, 3.7224283E-001, 3.7224283E-001, 1.0000000E+000
 1.0001861E+001, 4.8365713E-001, 4.8365713E-001, 1.0000000E+000
 1.1004189E+001, 5.8085463E-001, 5.8085463E-001, 1.0000000E+000
 1.2003350E+001, 6.9440600E-001, 6.9440600E-001, 1.0000000E+000
 1.3001568E+001, 8.1026438E-001, 8.1026438E-001, 1.0000000E+000
 1.4000085E+001, 9.2008954E-001, 9.2008954E-001, 1.0000000E+000
 1.5003657E+001, 1.0497703E+000, 1.0497703E+000, 1.0000000E+000
 1.6003488E+001, 1.1800246E+000, 1.1800246E+000, 1.0000000E+000
 1.7003271E+001, 1.3122879E+000, 1.3122879E+000, 1.0000000E+000
 1.8001976E+001, 1.4531905E+000, 1.4531905E+000, 1.0000000E+000
 1.9002628E+001, 1.5971075E+000, 1.5971075E+000, 1.0000000E+000
 2.0004255E+001, 1.7442160E+000, 1.7442160E+000, 1.0000000E+000
 2.1003729E+001, 1.8932593E+000, 1.8932593E+000, 1.0000000E+000
 2.2003181E+001, 2.0406803E+000, 2.0406803E+000, 1.0000000E+000
 2.3000506E+001, 2.1875050E+000, 2.1875050E+000, 1.0000000E+000
 2.4003489E+001, 2.3345662E+000, 2.3345662E+000, 1.0000000E+000
 2.5002983E+001, 2.4820843E+000, 2.4820843E+000, 1.0000000E+000
 2.6004073E+001, 2.6314693E+000, 2.6314693E+000, 1.0000000E+000
 2.7003379E+001, 2.7748862E+000, 2.7748862E+000, 1.0000000E+000
 2.8003704E+001, 2.9120190E+000, 2.9120190E+000, 1.0000000E+000
 2.9002063E+001, 3.0469674E+000, 3.0469674E+000, 1.0000000E+000
 3.0002427E+001, 3.1735078E+000, 3.1735078E+000, 1.0000000E+000
 3.1003501E+001, 3.3010695E+000, 3.3010695E+000, 1.0000000E+000
