s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0123400E+000, 1.1395295E-001, 1.1395295E-001, 1.0000000E+000
 2.0049488E+000, 9.9720553E-002, 9.9720553E-002, 1.0000000E+000
 3.0033324E+000, 1.0357989E-001, 1.0357989E-001, 1.0000000E+000
 4.0077865E+000, 1.6072207E-001, 1.6072207E-001, 1.0000000E+000
 5.0070890E+000, 2.9550941E-001, 2.9550941E-001, 1.0000000E+000
 6.0058438E+000, 4.3140679E-001, 4.3140679E-001, 1.0000000E+000
 7.0018967E+000, 5.7824451E-001, 5.7824451E-001, 1.0000000E+000
 8.0028241E+000, 6.9762303E-001, 6.9762303E-001, 1.0000000E+000
 9.0014259E+000, 8.2019718E-001, 8.2019718E-001, 1.0000000E+000
 1.0003722E+001, 9.3178373E-001, 9.3178373E-001, 1.0000000E+000
 1.1006960E+001, 1.0344529E+000, 1.0344529E+000, 1.0000000E+000
 1.2006096E+001, 1.1386468E+000, 1.1386468E+000, 1.0000000E+000
 1.3004702E+001, 1.2550728E+000, 1.2550728E+000, 1.0000000E+000
 1.4009123E+001, 1.2856967E+000, 1.2856967E+000, 1.0000000E+000
 1.5007003E+001, 1.3665360E+000, 1.3665360E+000, 1.0000000E+000
 1.6004823E+001, 1.5270821E+000, 1.5270821E+000, 1.0000000E+000
 1.7000696E+001, 1.4003175E+000, 1.4003175E+000, 1.0000000E+000
 1.8009022E+001, 1.3954444E+000, 1.3954444E+000, 1.0000000E+000
 1.9001084E+001, 1.3243257E+000, 1.3243257E+000, 1.0000000E+000
 2.0002164E+001, 8.5752469E-001, 8.5752469E-001, 1.0000000E+000
 2.1003865E+001, 3.8969772E-001, 3.8969772E-001, 1.0000000E+000
 2.2005565E+001, 2.2885750E-001, 2.2885750E-001, 1.0000000E+000
 2.3008267E+001, 1.5603745E-001, 1.5603745E-001, 1.0000000E+000
 2.4004358E+001, 1.2794274E-001, 1.2794274E-001, 1.0000000E+000
 2.5000207E+001, 1.3409191E-001, 1.3409191E-001, 1.0000000E+000
 2.6005600E+001, 1.2649064E-001, 1.2649064E-001, 1.0000000E+000
 2.7010993E+001, 1.2416777E-001, 1.2416777E-001, 1.0000000E+000
 2.8003375E+001, 1.2571965E-001, 1.2571965E-001, 1.0000000E+000
 2.9009423E+001, 1.1910603E-001, 1.1910603E-001, 1.0000000E+000
 3.0010136E+001, 1.2229507E-001, 1.2229507E-001, 1.0000000E+000
 3.1001235E+001, 1.1660208E-001, 1.1660208E-001, 1.0000000E+000
