s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0021018E+000, 8.3876433E-002, 8.3876433E-002, 1.0000000E+000
 2.0038576E+000, 7.8242436E-002, 7.8242436E-002, 1.0000000E+000
 3.0056133E+000, 6.2180084E-002, 6.2180084E-002, 1.0000000E+000
 4.0073690E+000, 3.8581362E-002, 3.8581362E-002, 1.0000000E+000
 5.0068553E+000, 3.2957494E-002, 3.2957494E-002, 1.0000000E+000
 6.0048482E+000, 5.4835598E-002, 5.4835598E-002, 1.0000000E+000
 7.0093099E+000, 6.0796854E-002, 6.0796854E-002, 1.0000000E+000
 8.0039820E+000, 6.7348466E-002, 6.7348466E-002, 1.0000000E+000
 9.0005678E+000, 4.8566827E-002, 4.8566827E-002, 1.0000000E+000
 1.0003054E+001, 7.3381783E-002, 7.3381783E-002, 1.0000000E+000
 1.1002364E+001, 9.7723863E-002, 9.7723863E-002, 1.0000000E+000
 1.2003040E+001, 9.4239005E-002, 9.4239005E-002, 1.0000000E+000
 1.3004365E+001, 1.1015726E-001, 1.1015726E-001, 1.0000000E+000
 1.4000126E+001, 1.2837441E-001, 1.2837441E-001, 1.0000000E+000
 1.5000436E+001, 1.5429327E-001, 1.5429327E-001, 1.0000000E+000
 1.6000129E+001, 1.8545015E-001, 1.8545015E-001, 1.0000000E+000
 1.7004377E+001, 1.6179876E-001, 1.6179876E-001, 1.0000000E+000
 1.8001830E+001, 1.8150541E-001, 1.8150541E-001, 1.0000000E+000
 1.9001025E+001, 2.0758682E-001, 2.0758682E-001, 1.0000000E+000
 2.0004129E+001, 2.2263041E-001, 2.2263041E-001, 1.0000000E+000
 2.1002990E+001, 2.2616342E-001, 2.2616342E-001, 1.0000000E+000
 2.2002462E+001, 1.8863644E-001, 1.8863644E-001, 1.0000000E+000
 2.3001851E+001, 1.7870568E-001, 1.7870568E-001, 1.0000000E+000
 2.4000237E+001, 1.7920850E-001, 1.7920850E-001, 1.0000000E+000
 2.5002293E+001, 1.7654071E-001, 1.7654071E-001, 1.0000000E+000
 2.6004670E+001, 1.7340530E-001, 1.7340530E-001, 1.0000000E+000
 2.7004644E+001, 1.7116251E-001, 1.7116251E-001, 1.0000000E+000
 2.8005014E+001, 1.7160261E-001, 1.7160261E-001, 1.0000000E+000
 2.9002643E+001, 1.7210371E-001, 1.7210371E-001, 1.0000000E+000
 3.0003159E+001, 1.7566447E-001, 1.7566447E-001, 1.0000000E+000
 3.1000395E+001, 1.7726081E-001, 1.7726081E-001, 1.0000000E+000
