s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0103481E+000, 1.0329311E-001, 1.0329311E-001, 1.0000000E+000
 2.0026621E+000, 8.5400263E-002, 8.5400263E-002, 1.0000000E+000
 3.0077849E+000, 8.3372757E-002, 8.3372757E-002, 1.0000000E+000
 4.0035819E+000, 1.0689424E-001, 1.0689424E-001, 1.0000000E+000
 5.0034806E+000, 1.2287856E-001, 1.2287856E-001, 1.0000000E+000
 6.0001054E+000, 1.9842510E-001, 1.9842510E-001, 1.0000000E+000
 7.0016349E+000, 2.4737570E-001, 2.4737570E-001, 1.0000000E+000
 8.0014816E+000, 2.8102516E-001, 2.8102516E-001, 1.0000000E+000
 9.0032590E+000, 4.0679184E-001, 4.0679184E-001, 1.0000000E+000
 1.0003913E+001, 4.7056640E-001, 4.7056640E-001, 1.0000000E+000
 1.1002360E+001, 6.8501180E-001, 6.8501180E-001, 1.0000000E+000
 1.2002460E+001, 8.3073172E-001, 8.3073172E-001, 1.0000000E+000
 1.3003041E+001, 8.4062667E-001, 8.4062667E-001, 1.0000000E+000
 1.4000553E+001, 1.0250764E+000, 1.0250764E+000, 1.0000000E+000
 1.5003245E+001, 1.2260792E+000, 1.2260792E+000, 1.0000000E+000
 1.6003127E+001, 1.3667460E+000, 1.3667460E+000, 1.0000000E+000
 1.7004234E+001, 1.4149800E+000, 1.4149800E+000, 1.0000000E+000
 1.8006074E+001, 1.5719749E+000, 1.5719749E+000, 1.0000000E+000
 1.9005015E+001, 1.7419683E+000, 1.7419683E+000, 1.0000000E+000
 2.0000430E+001, 1.8720203E+000, 1.8720203E+000, 1.0000000E+000
 2.1000677E+001, 2.0018567E+000, 2.0018567E+000, 1.0000000E+000
 2.2002169E+001, 2.0994538E+000, 2.0994538E+000, 1.0000000E+000
 2.3002756E+001, 2.2315499E+000, 2.2315499E+000, 1.0000000E+000
 2.4001240E+001, 2.3564684E+000, 2.3564684E+000, 1.0000000E+000
 2.5003273E+001, 2.4773782E+000, 2.4773782E+000, 1.0000000E+000
 2.6002710E+001, 2.5726548E+000, 2.5726548E+000, 1.0000000E+000
 2.7006020E+001, 2.7306592E+000, 2.7306592E+000, 1.0000000E+000
 2.8001125E+001, 2.8504336E+000, 2.8504336E+000, 1.0000000E+000
 2.9000369E+001, 2.9954810E+000, 2.9954810E+000, 1.0000000E+000
 3.0002804E+001, 3.1275991E+000, 3.1275991E+000, 1.0000000E+000
 3.1000914E+001, 3.1917165E+000, 3.1917165E+000, 1.0000000E+000
 3.2003672E+001, 3.2023430E+000, 3.2023430E+000, 1.0000000E+000
 3.3003447E+001, 3.4520099E+000, 3.4520099E+000, 1.0000000E+000
 3.4005241E+001, 3.6283409E+000, 3.6283409E+000, 1.0000000E+000
 3.5000217E+001, 3.7678763E+000, 3.7678763E+000, 1.0000000E+000
 3.6001050E+001, 3.9109735E+000, 3.9109735E+000, 1.0000000E+000
 3.7004500E+001, 3.9628459E+000, 3.9628459E+000, 1.0000000E+000
 3.8005992E+001, 4.1467763E+000, 4.1467763E+000, 1.0000000E+000
 3.9002078E+001, 4.2878114E+000, 4.2878114E+000, 1.0000000E+000
 4.0003109E+001, 4.4232125E+000, 4.4232125E+000, 1.0000000E+000
 4.1003060E+001, 4.5511274E+000, 4.5511274E+000, 1.0000000E+000
 4.2002070E+001, 4.6911209E+000, 4.6911209E+000, 1.0000000E+000
 4.3003852E+001, 4.7660953E+000, 4.7660953E+000, 1.0000000E+000
 4.4000737E+001, 4.9374916E+000, 4.9374916E+000, 1.0000000E+000
 4.5005829E+001, 5.0839134E+000, 5.0839134E+000, 1.0000000E+000
 4.6005259E+001, 5.2225574E+000, 5.2225574E+000, 1.0000000E+000
 4.7002914E+001, 5.3518794E+000, 5.3518794E+000, 1.0000000E+000
 4.8003668E+001, 5.4875875E+000, 5.4875875E+000, 1.0000000E+000
 4.9005764E+001, 5.6379063E+000, 5.6379063E+000, 1.0000000E+000
 5.0005015E+001, 5.7626550E+000, 5.7626550E+000, 1.0000000E+000
 5.1003857E+001, 5.8149359E+000, 5.8149359E+000, 1.0000000E+000
 5.2001426E+001, 6.0019665E+000, 6.0019665E+000, 1.0000000E+000
 5.3002703E+001, 6.1581106E+000, 6.1581106E+000, 1.0000000E+000
 5.4004490E+001, 6.3059758E+000, 6.3059758E+000, 1.0000000E+000
 5.5000367E+001, 6.2580509E+000, 6.2580509E+000, 1.0000000E+000
 5.6000160E+001, 6.5142204E+000, 6.5142204E+000, 1.0000000E+000
 5.7004278E+001, 6.7031276E+000, 6.7031276E+000, 1.0000000E+000
 5.8004381E+001, 6.8435756E+000, 6.8435756E+000, 1.0000000E+000
 5.9002228E+001, 6.9855159E+000, 6.9855159E+000, 1.0000000E+000
 6.0002637E+001, 7.1365014E+000, 7.1365014E+000, 1.0000000E+000
 6.1000645E+001, 7.2841202E+000, 7.2841202E+000, 1.0000000E+000
 6.2002337E+001, 7.4174487E+000, 7.4174487E+000, 1.0000000E+000
 6.3000458E+001, 7.5548220E+000, 7.5548220E+000, 1.0000000E+000
 6.4004000E+001, 7.6909777E+000, 7.6909777E+000, 1.0000000E+000
