s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0005880E+000, 3.9121059E-001
 2.0085115E+000, 2.5000000E-002
 3.0009663E+000, 2.5000000E-002
 4.0020060E+000, 2.5000000E-002
 5.0009930E+000, 2.5000000E-002
 6.0023567E+000, 2.5000000E-002
 7.0038440E+000, 2.5000000E-002
 8.0045736E+000, 2.5000000E-002
 9.0010458E+000, 5.9370562E-002
 1.0001178E+001, 7.5000000E-002
 1.1004490E+001, 5.5362364E-002
 1.2004894E+001, 3.8218480E-002
 1.3000940E+001, 2.5000000E-002
 1.4003999E+001, 9.8202860E-002
 1.5003833E+001, 1.0599514E-001
 1.6005016E+001, 1.2192389E-001
 1.7001586E+001, 1.5078290E-001
 1.8001755E+001, 1.7500000E-001
 1.9005231E+001, 1.5113902E-001
 2.0002874E+001, 1.5800884E-001
 2.1001988E+001, 2.0244188E-001
 2.2002607E+001, 1.5820634E-001
 2.3003306E+001, 2.2521343E-001
 2.4001882E+001, 2.6007831E-001
 2.5000012E+001, 2.3735754E-001
 2.6003959E+001, 2.4390678E-001
 2.7005514E+001, 2.8516717E-001
 2.8003029E+001, 2.8205887E-001
 2.9003543E+001, 3.2649815E-001
 3.0001767E+001, 3.2500000E-001
 3.1000917E+001, 3.2500000E-001
 3.2004813E+001, 3.6023060E-001
 3.3005613E+001, 3.7500000E-001
 3.4000455E+001, 4.0403550E-001
 3.5000823E+001, 4.2500000E-001
 3.6000088E+001, 4.3000879E-001
 3.7003023E+001, 4.7306315E-001
 3.8001818E+001, 4.8257800E-001
 3.9003826E+001, 5.1045591E-001
 4.0003770E+001, 5.2500000E-001
 4.1000402E+001, 5.4107299E-001
 4.2001585E+001, 5.8611445E-001
 4.3001888E+001, 5.9915302E-001
 4.4003839E+001, 6.2985901E-001
 4.5004373E+001, 6.3314457E-001
 4.6002710E+001, 6.7063474E-001
 4.7004015E+001, 6.7657142E-001
 4.8001535E+001, 7.1530849E-001
 4.9004881E+001, 7.3220119E-001
 5.0005020E+001, 7.6814158E-001
 5.1001131E+001, 7.7500000E-001
 5.2000149E+001, 8.2891582E-001
 5.3005306E+001, 8.2555965E-001
 5.4001008E+001, 8.6066029E-001
 5.5000449E+001, 8.8481737E-001
 5.6003888E+001, 9.0179558E-001
 5.7002440E+001, 9.3324032E-001
 5.8003132E+001, 9.2795834E-001
 5.9000029E+001, 9.8638059E-001
 6.0004768E+001, 9.8346150E-001
 6.1004330E+001, 1.0024435E+000
 6.2004595E+001, 1.0256855E+000
 6.3004866E+001, 1.0397455E+000
 6.4005554E+001, 1.0842618E+000
 6.5004202E+001, 1.0802551E+000
 6.6000750E+001, 1.1196896E+000
 6.7003723E+001, 1.1289448E+000
 6.8000329E+001, 1.1395874E+000
 6.9004297E+001, 1.1809420E+000
 7.0002533E+001, 1.1823687E+000
 7.1000498E+001, 1.2239715E+000
 7.2001333E+001, 1.2431904E+000
 7.3005341E+001, 1.2513588E+000
 7.4003584E+001, 1.2865753E+000
 7.5001934E+001, 1.2838831E+000
 7.6000131E+001, 1.3081690E+000
 7.7005226E+001, 1.3392771E+000
 7.8003863E+001, 1.3446309E+000
 7.9001505E+001, 1.3745343E+000
 8.0005236E+001, 1.4046679E+000
 8.1001577E+001, 1.4060474E+000
 8.2004807E+001, 1.4401645E+000
 8.3001838E+001, 1.4586008E+000
 8.4003037E+001, 1.4785209E+000
 8.5005700E+001, 1.4879283E+000
 8.6002179E+001, 1.5030321E+000
 8.7002615E+001, 1.5385276E+000
 8.8000465E+001, 1.5681849E+000
 8.9000235E+001, 1.5476703E+000
 9.0005182E+001, 1.5977424E+000
 9.1005542E+001, 1.5879935E+000
 9.2000253E+001, 1.6100690E+000
