s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0104144E+000, 3.5201667E-002, 3.5201667E-002, 1.0000000E+000
 2.0070980E+000, 2.8746613E-002, 2.8746613E-002, 1.0000000E+000
 3.0011711E+000, 2.6379961E-002, 2.6379961E-002, 1.0000000E+000
 4.0087351E+000, 2.5501371E-002, 2.5501371E-002, 1.0000000E+000
 5.0057712E+000, 2.5184093E-002, 2.5184093E-002, 1.0000000E+000
 6.0061275E+000, 2.5067400E-002, 2.5067400E-002, 1.0000000E+000
 7.0013436E+000, 2.5024815E-002, 2.5024815E-002, 1.0000000E+000
 8.0015218E+000, 2.5009085E-002, 2.5009085E-002, 1.0000000E+000
 9.0028466E+000, 2.5003326E-002, 2.5003326E-002, 1.0000000E+000
 1.0001504E+001, 2.5001220E-002, 2.5001220E-002, 1.0000000E+000
 1.1000071E+001, 2.5000448E-002, 2.5000448E-002, 1.0000000E+000
 1.2002970E+001, 2.5000164E-002, 2.5000164E-002, 1.0000000E+000
 1.3001298E+001, 2.5000060E-002, 2.5000060E-002, 1.0000000E+000
 1.4005018E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5000554E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6000648E+001, 4.5946493E-002, 4.5946493E-002, 1.0000000E+000
 1.7000083E+001, 6.4331660E-002, 6.4331660E-002, 1.0000000E+000
 1.8000509E+001, 7.1089169E-002, 7.1089169E-002, 1.0000000E+000
 1.9000966E+001, 7.3566668E-002, 7.3566668E-002, 1.0000000E+000
 2.0004411E+001, 7.4476044E-002, 7.4476044E-002, 1.0000000E+000
 2.1005553E+001, 7.4808015E-002, 7.4808015E-002, 1.0000000E+000
 2.2003049E+001, 7.4929395E-002, 7.4929395E-002, 1.0000000E+000
 2.3001960E+001, 7.4974072E-002, 7.4974072E-002, 1.0000000E+000
 2.4000484E+001, 1.0208598E-001, 1.0208598E-001, 1.0000000E+000
 2.5000437E+001, 1.1292082E-001, 1.1292082E-001, 1.0000000E+000
 2.6002693E+001, 1.2057904E-001, 1.2057904E-001, 1.0000000E+000
 2.7003766E+001, 1.2073205E-001, 1.2073205E-001, 1.0000000E+000
 2.8005316E+001, 1.2343621E-001, 1.2343621E-001, 1.0000000E+000
 2.9000263E+001, 1.2442352E-001, 1.2442352E-001, 1.0000000E+000
 3.0000080E+001, 1.2478842E-001, 1.2478842E-001, 1.0000000E+000
 3.1006310E+001, 1.2492290E-001, 1.2492290E-001, 1.0000000E+000
