s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0018210E+000, 8.7863545E-002, 8.7863545E-002, 1.0000000E+000
 2.0093000E+000, 4.8813076E-002, 4.8813076E-002, 1.0000000E+000
 3.0127461E+000, 3.3637554E-002, 3.3637554E-002, 1.0000000E+000
 4.0117239E+000, 2.8153080E-002, 2.8153080E-002, 1.0000000E+000
 5.0062610E+000, 2.8167812E-002, 2.8167812E-002, 1.0000000E+000
 6.0086426E+000, 2.7445811E-002, 2.7445811E-002, 1.0000000E+000
 7.0058355E+000, 2.5898460E-002, 2.5898460E-002, 1.0000000E+000
 8.0001207E+000, 2.5331165E-002, 2.5331165E-002, 1.0000000E+000
 9.0052407E+000, 2.5120796E-002, 2.5120796E-002, 1.0000000E+000
 1.0004790E+001, 5.3650495E-002, 5.3650495E-002, 1.0000000E+000
 1.1002427E+001, 6.7150554E-002, 6.7150554E-002, 1.0000000E+000
 1.2003034E+001, 7.2122881E-002, 7.2122881E-002, 1.0000000E+000
 1.3004848E+001, 1.0564368E-001, 1.0564368E-001, 1.0000000E+000
 1.4004425E+001, 1.1790080E-001, 1.1790080E-001, 1.0000000E+000
 1.5001777E+001, 1.2239038E-001, 1.2239038E-001, 1.0000000E+000
 1.6002419E+001, 1.2790994E-001, 1.2790994E-001, 1.0000000E+000
 1.7004840E+001, 1.3212842E-001, 1.3212842E-001, 1.0000000E+000
 1.8003950E+001, 1.3761402E-001, 1.3761402E-001, 1.0000000E+000
 1.9002603E+001, 1.5661121E-001, 1.5661121E-001, 1.0000000E+000
 2.0000587E+001, 1.7157016E-001, 1.7157016E-001, 1.0000000E+000
 2.1003700E+001, 1.7864090E-001, 1.7864090E-001, 1.0000000E+000
 2.2005136E+001, 1.8765358E-001, 1.8765358E-001, 1.0000000E+000
 2.3002281E+001, 1.8558438E-001, 1.8558438E-001, 1.0000000E+000
 2.4002157E+001, 1.9741272E-001, 1.9741272E-001, 1.0000000E+000
 2.5001457E+001, 1.9847269E-001, 1.9847269E-001, 1.0000000E+000
 2.6004910E+001, 2.2360743E-001, 2.2360743E-001, 1.0000000E+000
 2.7003591E+001, 2.1302242E-001, 2.1302242E-001, 1.0000000E+000
 2.8004610E+001, 1.8586206E-001, 1.8586206E-001, 1.0000000E+000
 2.9000962E+001, 2.1085561E-001, 2.1085561E-001, 1.0000000E+000
 3.0002445E+001, 2.5830496E-001, 2.5830496E-001, 1.0000000E+000
 3.1001597E+001, 2.8247810E-001, 2.8247810E-001, 1.0000000E+000
