s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053364E+000, 4.0328338E-002, 4.0328338E-002, 1.0000000E+000
 2.0051062E+000, 3.9553480E-002, 3.9553480E-002, 1.0000000E+000
 3.0057803E+000, 3.8265123E-002, 3.8265123E-002, 1.0000000E+000
 4.0064545E+000, 3.2181881E-002, 3.2181881E-002, 1.0000000E+000
 5.0055511E+000, 2.7630484E-002, 2.7630484E-002, 1.0000000E+000
 6.0104646E+000, 2.5958210E-002, 2.5958210E-002, 1.0000000E+000
 7.0003384E+000, 2.5354301E-002, 2.5354301E-002, 1.0000000E+000
 8.0053467E+000, 2.5129048E-002, 2.5129048E-002, 1.0000000E+000
 9.0026230E+000, 2.5047446E-002, 2.5047446E-002, 1.0000000E+000
 1.0006998E+001, 2.5017315E-002, 2.5017315E-002, 1.0000000E+000
 1.1001064E+001, 4.9265007E-002, 4.9265007E-002, 1.0000000E+000
 1.2004390E+001, 6.5589668E-002, 6.5589668E-002, 1.0000000E+000
 1.3003955E+001, 7.1546306E-002, 7.1546306E-002, 1.0000000E+000
 1.4003638E+001, 7.3733041E-002, 7.3733041E-002, 1.0000000E+000
 1.5005599E+001, 7.9690665E-002, 7.9690665E-002, 1.0000000E+000
 1.6001121E+001, 1.0830647E-001, 1.0830647E-001, 1.0000000E+000
 1.7000538E+001, 1.1887540E-001, 1.1887540E-001, 1.0000000E+000
 1.8004724E+001, 1.2276332E-001, 1.2276332E-001, 1.0000000E+000
 1.9001101E+001, 1.2417665E-001, 1.2417665E-001, 1.0000000E+000
 2.0002422E+001, 1.2469843E-001, 1.2469843E-001, 1.0000000E+000
 2.1003019E+001, 1.5128651E-001, 1.5128651E-001, 1.0000000E+000
 2.2001374E+001, 1.6628698E-001, 1.6628698E-001, 1.0000000E+000
 2.3001312E+001, 1.7180466E-001, 1.7180466E-001, 1.0000000E+000
 2.4001027E+001, 1.7382757E-001, 1.7382757E-001, 1.0000000E+000
 2.5000553E+001, 1.7456984E-001, 1.7456984E-001, 1.0000000E+000
 2.6001832E+001, 1.7484253E-001, 1.7484253E-001, 1.0000000E+000
 2.7004838E+001, 1.7494241E-001, 1.7494241E-001, 1.0000000E+000
 2.8003898E+001, 1.9677521E-001, 1.9677521E-001, 1.0000000E+000
 2.9002417E+001, 2.1463531E-001, 2.1463531E-001, 1.0000000E+000
 3.0001247E+001, 2.2119450E-001, 2.2119450E-001, 1.0000000E+000
 3.1001760E+001, 2.2360493E-001, 2.2360493E-001, 1.0000000E+000
