s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0124055E+000, 5.8990875E-002, 5.8990875E-002, 1.0000000E+000
 2.0065956E+000, 3.7478085E-002, 3.7478085E-002, 1.0000000E+000
 3.0029939E+000, 2.9574062E-002, 2.9574062E-002, 1.0000000E+000
 4.0072664E+000, 2.6662631E-002, 2.6662631E-002, 1.0000000E+000
 5.0070973E+000, 2.5608089E-002, 2.5608089E-002, 1.0000000E+000
 6.0072432E+000, 2.5222330E-002, 2.5222330E-002, 1.0000000E+000
 7.0059612E+000, 2.5081463E-002, 2.5081463E-002, 1.0000000E+000
 8.0071470E+000, 2.5029783E-002, 2.5029783E-002, 1.0000000E+000
 9.0060508E+000, 2.5010929E-002, 2.5010929E-002, 1.0000000E+000
 1.0000102E+001, 2.5004028E-002, 2.5004028E-002, 1.0000000E+000
 1.1003607E+001, 2.5001471E-002, 2.5001471E-002, 1.0000000E+000
 1.2002101E+001, 5.0187638E-002, 5.0187638E-002, 1.0000000E+000
 1.3005905E+001, 6.5935073E-002, 6.5935073E-002, 1.0000000E+000
 1.4004006E+001, 9.1192745E-002, 9.1192745E-002, 1.0000000E+000
 1.5001951E+001, 1.0547947E-001, 1.0547947E-001, 1.0000000E+000
 1.6001662E+001, 9.6949253E-002, 9.6949253E-002, 1.0000000E+000
 1.7003148E+001, 9.2635952E-002, 9.2635952E-002, 1.0000000E+000
 1.8001988E+001, 1.1270275E-001, 1.1270275E-001, 1.0000000E+000
 1.9000560E+001, 1.3865183E-001, 1.3865183E-001, 1.0000000E+000
 2.0002379E+001, 1.6168045E-001, 1.6168045E-001, 1.0000000E+000
 2.1003419E+001, 1.7981817E-001, 1.7981817E-001, 1.0000000E+000
 2.2002799E+001, 2.0532933E-001, 2.0532933E-001, 1.0000000E+000
 2.3001036E+001, 2.4007156E-001, 2.4007156E-001, 1.0000000E+000
 2.4002800E+001, 2.6026878E-001, 2.6026878E-001, 1.0000000E+000
 2.5004585E+001, 2.8592719E-001, 2.8592719E-001, 1.0000000E+000
 2.6001204E+001, 3.0861596E-001, 3.0861596E-001, 1.0000000E+000
 2.7001934E+001, 3.2902123E-001, 3.2902123E-001, 1.0000000E+000
 2.8001622E+001, 3.5811794E-001, 3.5811794E-001, 1.0000000E+000
 2.9000368E+001, 3.9961456E-001, 3.9961456E-001, 1.0000000E+000
 3.0000314E+001, 4.1775049E-001, 4.1775049E-001, 1.0000000E+000
 3.1002322E+001, 4.5402581E-001, 4.5402581E-001, 1.0000000E+000
