s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0111887E+000, 9.8946289E-002, 9.8946289E-002, 1.0000000E+000
 2.0046024E+000, 6.9011910E-002, 6.9011910E-002, 1.0000000E+000
 3.0124450E+000, 6.8148454E-002, 6.8148454E-002, 1.0000000E+000
 4.0034642E+000, 5.7830156E-002, 5.7830156E-002, 1.0000000E+000
 5.0053659E+000, 4.0674753E-002, 4.0674753E-002, 1.0000000E+000
 6.0072960E+000, 3.0724673E-002, 3.0724673E-002, 1.0000000E+000
 7.0010235E+000, 2.7108793E-002, 2.7108793E-002, 1.0000000E+000
 8.0053331E+000, 2.5769583E-002, 2.5769583E-002, 1.0000000E+000
 9.0016248E+000, 2.5283147E-002, 2.5283147E-002, 1.0000000E+000
 1.0005265E+001, 4.7957155E-002, 4.7957155E-002, 1.0000000E+000
 1.1001085E+001, 6.5042188E-002, 6.5042188E-002, 1.0000000E+000
 1.2000674E+001, 7.1345438E-002, 7.1345438E-002, 1.0000000E+000
 1.3001222E+001, 7.5906736E-002, 7.5906736E-002, 1.0000000E+000
 1.4005457E+001, 1.0580022E-001, 1.0580022E-001, 1.0000000E+000
 1.5000851E+001, 1.1792562E-001, 1.1792562E-001, 1.0000000E+000
 1.6006282E+001, 1.2242032E-001, 1.2242032E-001, 1.0000000E+000
 1.7000239E+001, 1.2404821E-001, 1.2404821E-001, 1.0000000E+000
 1.8005117E+001, 1.2465263E-001, 1.2465263E-001, 1.0000000E+000
 1.9002976E+001, 1.2546371E-001, 1.2546371E-001, 1.0000000E+000
 2.0000767E+001, 1.4987875E-001, 1.4987875E-001, 1.0000000E+000
 2.1003921E+001, 1.6230153E-001, 1.6230153E-001, 1.0000000E+000
 2.2003554E+001, 1.6120129E-001, 1.6120129E-001, 1.0000000E+000
 2.3005261E+001, 1.6037085E-001, 1.6037085E-001, 1.0000000E+000
 2.4004424E+001, 1.6962992E-001, 1.6962992E-001, 1.0000000E+000
 2.5003523E+001, 1.7302807E-001, 1.7302807E-001, 1.0000000E+000
 2.6001672E+001, 1.7427517E-001, 1.7427517E-001, 1.0000000E+000
 2.7000053E+001, 1.7165025E-001, 1.7165025E-001, 1.0000000E+000
 2.8000446E+001, 1.6974478E-001, 1.6974478E-001, 1.0000000E+000
 2.9000463E+001, 1.4790672E-001, 1.4790672E-001, 1.0000000E+000
 3.0001334E+001, 1.6272967E-001, 1.6272967E-001, 1.0000000E+000
 3.1001827E+001, 2.0215926E-001, 2.0215926E-001, 1.0000000E+000
