s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0221849E+000, 8.8794874E-002, 8.8794874E-002, 1.0000000E+000
 2.0116714E+000, 5.0680754E-002, 5.0680754E-002, 1.0000000E+000
 3.0050349E+000, 3.4419150E-002, 3.4419150E-002, 1.0000000E+000
 4.0008866E+000, 3.0244131E-002, 3.0244131E-002, 1.0000000E+000
 5.0160065E+000, 3.3683514E-002, 3.3683514E-002, 1.0000000E+000
 6.0013051E+000, 4.8748977E-002, 4.8748977E-002, 1.0000000E+000
 7.0026443E+000, 5.7305992E-002, 5.7305992E-002, 1.0000000E+000
 8.0047830E+000, 3.9228146E-002, 3.9228146E-002, 1.0000000E+000
 9.0070835E+000, 3.0197993E-002, 3.0197993E-002, 1.0000000E+000
 1.0000801E+001, 2.6915741E-002, 2.6915741E-002, 1.0000000E+000
 1.1003578E+001, 3.6485699E-002, 3.6485699E-002, 1.0000000E+000
 1.2003130E+001, 5.1941373E-002, 5.1941373E-002, 1.0000000E+000
 1.3004070E+001, 6.6551698E-002, 6.6551698E-002, 1.0000000E+000
 1.4004531E+001, 7.1902262E-002, 7.1902262E-002, 1.0000000E+000
 1.5001603E+001, 8.6237973E-002, 8.6237973E-002, 1.0000000E+000
 1.6002679E+001, 1.0792322E-001, 1.0792322E-001, 1.0000000E+000
 1.7001478E+001, 1.2122448E-001, 1.2122448E-001, 1.0000000E+000
 1.8002526E+001, 1.2361541E-001, 1.2361541E-001, 1.0000000E+000
 1.9002692E+001, 1.2449185E-001, 1.2449185E-001, 1.0000000E+000
 2.0004074E+001, 1.2481376E-001, 1.2481376E-001, 1.0000000E+000
 2.1001468E+001, 1.4991571E-001, 1.4991571E-001, 1.0000000E+000
 2.2002107E+001, 1.8887193E-001, 1.8887193E-001, 1.0000000E+000
 2.3000197E+001, 1.9991769E-001, 1.9991769E-001, 1.0000000E+000
 2.4003331E+001, 1.9411839E-001, 1.9411839E-001, 1.0000000E+000
 2.5003568E+001, 1.8704829E-001, 1.8704829E-001, 1.0000000E+000
 2.6004293E+001, 1.8665694E-001, 1.8665694E-001, 1.0000000E+000
 2.7002127E+001, 2.6537975E-001, 2.6537975E-001, 1.0000000E+000
 2.8000707E+001, 2.6277503E-001, 2.6277503E-001, 1.0000000E+000
 2.9002166E+001, 1.8979755E-001, 1.8979755E-001, 1.0000000E+000
 3.0003553E+001, 1.8234600E-001, 1.8234600E-001, 1.0000000E+000
 3.1000051E+001, 1.7148112E-001, 1.7148112E-001, 1.0000000E+000
