s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0074673E+000, 6.7744273E-002, 6.7744273E-002, 1.0000000E+000
 2.0062064E+000, 4.0612400E-002, 4.0612400E-002, 1.0000000E+000
 3.0102509E+000, 3.2873132E-002, 3.2873132E-002, 1.0000000E+000
 4.0142953E+000, 3.2606104E-002, 3.2606104E-002, 1.0000000E+000
 5.0047306E+000, 2.8488119E-002, 2.8488119E-002, 1.0000000E+000
 6.0040128E+000, 3.9780398E-002, 3.9780398E-002, 1.0000000E+000
 7.0017965E+000, 6.2048243E-002, 6.2048243E-002, 1.0000000E+000
 8.0018757E+000, 9.8438510E-002, 9.8438510E-002, 1.0000000E+000
 9.0006554E+000, 1.1524188E-001, 1.1524188E-001, 1.0000000E+000
 1.0004754E+001, 1.4435847E-001, 1.4435847E-001, 1.0000000E+000
 1.1002001E+001, 1.6061839E-001, 1.6061839E-001, 1.0000000E+000
 1.2003236E+001, 1.8083505E-001, 1.8083505E-001, 1.0000000E+000
 1.3003303E+001, 1.7855345E-001, 1.7855345E-001, 1.0000000E+000
 1.4004837E+001, 2.0657611E-001, 2.0657611E-001, 1.0000000E+000
 1.5001395E+001, 2.3564806E-001, 2.3564806E-001, 1.0000000E+000
 1.6003832E+001, 2.2481395E-001, 2.2481395E-001, 1.0000000E+000
 1.7003737E+001, 1.6588018E-001, 1.6588018E-001, 1.0000000E+000
 1.8000571E+001, 1.4387646E-001, 1.4387646E-001, 1.0000000E+000
 1.9005322E+001, 1.9708108E-001, 1.9708108E-001, 1.0000000E+000
 2.0004500E+001, 1.6780248E-001, 1.6780248E-001, 1.0000000E+000
 2.1001570E+001, 1.6510447E-001, 1.6510447E-001, 1.0000000E+000
 2.2003047E+001, 1.7438369E-001, 1.7438369E-001, 1.0000000E+000
 2.3000326E+001, 1.9681055E-001, 1.9681055E-001, 1.0000000E+000
 2.4004673E+001, 1.6352669E-001, 1.6352669E-001, 1.0000000E+000
 2.5002840E+001, 1.8544878E-001, 1.8544878E-001, 1.0000000E+000
 2.6001914E+001, 2.0492405E-001, 2.0492405E-001, 1.0000000E+000
 2.7001958E+001, 2.1124637E-001, 2.1124637E-001, 1.0000000E+000
 2.8001103E+001, 1.6910440E-001, 1.6910440E-001, 1.0000000E+000
 2.9000633E+001, 2.3977848E-001, 2.3977848E-001, 1.0000000E+000
 3.0001040E+001, 2.1530948E-001, 2.1530948E-001, 1.0000000E+000
 3.1003006E+001, 1.7935044E-001, 1.7935044E-001, 1.0000000E+000
