s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054543E+000, 9.3670713E-002, 9.3670713E-002, 1.0000000E+000
 2.0053236E+000, 8.2920175E-002, 8.2920175E-002, 1.0000000E+000
 3.0026761E+000, 1.0955888E-001, 1.0955888E-001, 1.0000000E+000
 4.0060644E+000, 1.1936801E-001, 1.1936801E-001, 1.0000000E+000
 5.0026705E+000, 1.2293180E-001, 1.2293180E-001, 1.0000000E+000
 6.0006885E+000, 1.0299643E-001, 1.0299643E-001, 1.0000000E+000
 7.0039365E+000, 9.3350640E-002, 9.3350640E-002, 1.0000000E+000
 8.0051599E+000, 1.1341096E-001, 1.1341096E-001, 1.0000000E+000
 9.0034461E+000, 1.2074509E-001, 1.2074509E-001, 1.0000000E+000
 1.0000126E+001, 1.4569821E-001, 1.4569821E-001, 1.0000000E+000
 1.1004963E+001, 1.6431744E-001, 1.6431744E-001, 1.0000000E+000
 1.2002179E+001, 1.7107577E-001, 1.7107577E-001, 1.0000000E+000
 1.3001974E+001, 1.7788861E-001, 1.7788861E-001, 1.0000000E+000
 1.4004419E+001, 1.7605593E-001, 1.7605593E-001, 1.0000000E+000
 1.5007635E+001, 1.7695035E-001, 1.7695035E-001, 1.0000000E+000
 1.6002628E+001, 2.0730285E-001, 2.0730285E-001, 1.0000000E+000
 1.7001849E+001, 2.1850777E-001, 2.1850777E-001, 1.0000000E+000
 1.8001152E+001, 2.2261901E-001, 2.2261901E-001, 1.0000000E+000
 1.9005183E+001, 2.2413074E-001, 2.2413074E-001, 1.0000000E+000
 2.0001858E+001, 2.2638310E-001, 2.2638310E-001, 1.0000000E+000
 2.1005729E+001, 2.5268683E-001, 2.5268683E-001, 1.0000000E+000
 2.2003054E+001, 2.6679476E-001, 2.6679476E-001, 1.0000000E+000
 2.3005315E+001, 2.6800758E-001, 2.6800758E-001, 1.0000000E+000
 2.4005756E+001, 2.7178269E-001, 2.7178269E-001, 1.0000000E+000
 2.5004258E+001, 2.7587832E-001, 2.7587832E-001, 1.0000000E+000
 2.6005105E+001, 4.0436229E-001, 4.0436229E-001, 1.0000000E+000
 2.7001950E+001, 4.3330142E-001, 4.3330142E-001, 1.0000000E+000
 2.8002109E+001, 3.9674585E-001, 3.9674585E-001, 1.0000000E+000
 2.9000042E+001, 5.4257605E-001, 5.4257605E-001, 1.0000000E+000
 3.0002768E+001, 9.0316283E-001, 9.0316283E-001, 1.0000000E+000
 3.1000875E+001, 6.1386337E-001, 6.1386337E-001, 1.0000000E+000
