s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0001835E+000, 2.5441544E-001
 2.0110224E+000, 1.7524720E-001
 3.0050944E+000, 2.5114630E-001
 4.0138090E+000, 2.3557027E-001
 5.0078580E+000, 2.8142857E-001
 6.0038808E+000, 1.5920006E-001
 7.0013897E+000, 1.3707352E-001
 8.0057537E+000, 1.4126819E-001
 9.0083428E+000, 8.9604811E-002
 1.0007660E+001, 2.4497271E-001
 1.1005639E+001, 1.8476946E-001
 1.2006856E+001, 1.4140133E-001
 1.3000587E+001, 2.6598288E-001
 1.4007933E+001, 3.3028165E-002
 1.5005033E+001, 2.7155409E-001
 1.6001060E+001, 3.8788660E-001
 1.7002266E+001, 2.6337014E-001
 1.8004736E+001, 7.6871709E-001
 1.9004163E+001, 6.8367965E-001
 2.0003681E+001, 7.8794286E-001
 2.1000418E+001, 9.3183405E-001
 2.2003615E+001, 8.2424457E-001
 2.3000909E+001, 9.5108667E-001
 2.4003977E+001, 1.0964689E+000
 2.5001939E+001, 1.1508049E+000
 2.6002662E+001, 1.3553512E+000
 2.7000753E+001, 1.4595841E+000
 2.8000328E+001, 1.5623834E+000
 2.9000782E+001, 1.5218749E+000
 3.0000672E+001, 1.5981029E+000
 3.1006612E+001, 1.6747162E+000
 3.2005692E+001, 1.6735844E+000
 3.3000495E+001, 1.6548146E+000
 3.4003682E+001, 2.0070023E+000
 3.5004934E+001, 1.8244848E+000
 3.6006151E+001, 1.9512458E+000
 3.7000467E+001, 1.9623472E+000
 3.8005182E+001, 2.1703207E+000
 3.9000003E+001, 2.2056211E+000
 4.0002893E+001, 2.1717810E+000
 4.1004839E+001, 2.2746570E+000
 4.2003306E+001, 2.3046406E+000
 4.3000098E+001, 2.4636870E+000
 4.4002003E+001, 2.6136936E+000
 4.5002010E+001, 2.6297301E+000
 4.6005423E+001, 2.6270535E+000
 4.7003045E+001, 2.6893303E+000
 4.8000288E+001, 2.8376234E+000
 4.9000529E+001, 2.9736023E+000
 5.0005194E+001, 2.9466020E+000
 5.1000584E+001, 2.9525592E+000
 5.2004577E+001, 3.1390920E+000
 5.3003707E+001, 3.2560047E+000
 5.4002836E+001, 3.4010250E+000
 5.5000456E+001, 3.4510166E+000
 5.6004029E+001, 3.6041939E+000
 5.7002439E+001, 3.5954723E+000
 5.8004014E+001, 3.6222710E+000
 5.9006097E+001, 3.6924010E+000
 6.0002916E+001, 3.7651995E+000
 6.1005149E+001, 3.8556793E+000
 6.2003907E+001, 3.9732137E+000
 6.3001935E+001, 3.9044059E+000
 6.4006224E+001, 4.0869701E+000
 6.5000355E+001, 4.2951017E+000
 6.6005304E+001, 4.1510133E+000
 6.7003854E+001, 4.3625305E+000
 6.8001220E+001, 4.3010573E+000
 6.9001834E+001, 4.4783911E+000
 7.0001968E+001, 4.6174096E+000
 7.1000760E+001, 4.7170006E+000
 7.2000202E+001, 4.7230439E+000
 7.3001885E+001, 4.7134447E+000
 7.4003122E+001, 4.7714607E+000
 7.5003769E+001, 5.0125457E+000
 7.6006141E+001, 4.9622109E+000
 7.7000321E+001, 4.9611700E+000
 7.8001511E+001, 5.1283818E+000
 7.9006547E+001, 5.1651098E+000
 8.0004181E+001, 5.2953831E+000
 8.1001766E+001, 5.3354052E+000
 8.2003486E+001, 5.5263353E+000
 8.3004034E+001, 5.6028467E+000
 8.4001224E+001, 5.6026347E+000
 8.5001913E+001, 5.5650893E+000
 8.6002484E+001, 5.8813124E+000
 8.7005051E+001, 5.8285348E+000
 8.8001963E+001, 5.9358581E+000
 8.9000519E+001, 5.8557544E+000
 9.0003976E+001, 6.1106323E+000
 9.1002060E+001, 6.1059425E+000
 9.2003847E+001, 6.1606332E+000
 9.3004629E+001, 6.2565779E+000
 9.4001900E+001, 6.3587361E+000
 9.5001572E+001, 6.4889301E+000
 9.6003398E+001, 6.4261935E+000
 9.7004669E+001, 6.3981783E+000
 9.8004874E+001, 6.4956206E+000
 9.9002998E+001, 6.5120001E+000
 1.0000647E+002, 6.6560450E+000
 1.0100563E+002, 6.7078277E+000
 1.0200007E+002, 6.8980325E+000
 1.0300027E+002, 7.0393329E+000
 1.0400121E+002, 7.1258618E+000
 1.0500118E+002, 7.1303813E+000
 1.0600442E+002, 7.1641802E+000
 1.0700164E+002, 7.1839036E+000
 1.0800453E+002, 7.2080806E+000
 1.0900388E+002, 7.3656608E+000
 1.1000211E+002, 7.3865099E+000
 1.1100130E+002, 7.4622671E+000
 1.1200066E+002, 7.5792659E+000
 1.1300399E+002, 7.6588234E+000
 1.1400399E+002, 7.6558923E+000
 1.1500220E+002, 7.6937955E+000
 1.1600314E+002, 7.7174844E+000
 1.1700356E+002, 7.7462446E+000
 1.1800591E+002, 7.7814635E+000
 1.1900501E+002, 7.8561219E+000
 1.2000725E+002, 7.9127228E+000
 1.2100564E+002, 7.9594120E+000
 1.2200762E+002, 7.9750000E+000
 1.2300529E+002, 7.9313047E+000
