s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0096932E+000, 1.5904868E-001, 1.5904868E-001, 1.0000000E+000
 2.0029181E+000, 7.4398062E-002, 7.4398062E-002, 1.0000000E+000
 3.0045521E+000, 4.3075322E-002, 4.3075322E-002, 1.0000000E+000
 4.0056661E+000, 3.1622452E-002, 3.1622452E-002, 1.0000000E+000
 5.0015453E+000, 4.4665846E-002, 4.4665846E-002, 1.0000000E+000
 6.0044371E+000, 5.6810199E-002, 5.6810199E-002, 1.0000000E+000
 7.0056645E+000, 6.5723550E-002, 6.5723550E-002, 1.0000000E+000
 8.0046554E+000, 7.6182149E-002, 7.6182149E-002, 1.0000000E+000
 9.0052833E+000, 9.5114296E-002, 9.5114296E-002, 1.0000000E+000
 1.0000664E+001, 8.9255307E-002, 8.9255307E-002, 1.0000000E+000
 1.1000217E+001, 9.1014112E-002, 9.1014112E-002, 1.0000000E+000
 1.2001589E+001, 8.4679223E-002, 8.4679223E-002, 1.0000000E+000
 1.3001253E+001, 8.5188022E-002, 8.5188022E-002, 1.0000000E+000
 1.4004289E+001, 7.9227595E-002, 7.9227595E-002, 1.0000000E+000
 1.5000377E+001, 7.4667214E-002, 7.4667214E-002, 1.0000000E+000
 1.6007469E+001, 7.4614518E-002, 7.4614518E-002, 1.0000000E+000
 1.7007416E+001, 6.6565484E-002, 6.6565484E-002, 1.0000000E+000
 1.8001980E+001, 6.5254192E-002, 6.5254192E-002, 1.0000000E+000
 1.9007656E+001, 6.4390913E-002, 6.4390913E-002, 1.0000000E+000
 2.0001269E+001, 5.5656186E-002, 5.5656186E-002, 1.0000000E+000
 2.1002950E+001, 6.3128650E-002, 6.3128650E-002, 1.0000000E+000
 2.2007690E+001, 6.4134692E-002, 6.4134692E-002, 1.0000000E+000
 2.3006841E+001, 6.6029702E-002, 6.6029702E-002, 1.0000000E+000
 2.4004227E+001, 6.1038295E-002, 6.1038295E-002, 1.0000000E+000
 2.5007271E+001, 6.5007900E-002, 6.5007900E-002, 1.0000000E+000
 2.6003617E+001, 6.3558351E-002, 6.3558351E-002, 1.0000000E+000
 2.7003726E+001, 5.9297208E-002, 5.9297208E-002, 1.0000000E+000
 2.8001589E+001, 6.0804721E-002, 6.0804721E-002, 1.0000000E+000
 2.9004703E+001, 6.4944662E-002, 6.4944662E-002, 1.0000000E+000
 3.0004903E+001, 6.5892233E-002, 6.5892233E-002, 1.0000000E+000
 3.1003800E+001, 7.0978342E-002, 7.0978342E-002, 1.0000000E+000
