s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0053489E+000, 9.8167901E-002, 9.8167901E-002, 1.0000000E+000
 2.0023046E+000, 1.2323247E-001, 1.2323247E-001, 1.0000000E+000
 3.0048460E+000, 1.4679918E-001, 1.4679918E-001, 1.0000000E+000
 4.0086424E+000, 1.9895084E-001, 1.9895084E-001, 1.0000000E+000
 5.0068710E+000, 3.0320539E-001, 3.0320539E-001, 1.0000000E+000
 6.0070250E+000, 4.1652826E-001, 4.1652826E-001, 1.0000000E+000
 7.0007245E+000, 5.2593940E-001, 5.2593940E-001, 1.0000000E+000
 8.0025323E+000, 6.3605467E-001, 6.3605467E-001, 1.0000000E+000
 9.0044233E+000, 7.4520264E-001, 7.4520264E-001, 1.0000000E+000
 1.0005765E+001, 8.6759788E-001, 8.6759788E-001, 1.0000000E+000
 1.1006799E+001, 1.0222858E+000, 1.0222858E+000, 1.0000000E+000
 1.2001097E+001, 1.1834990E+000, 1.1834990E+000, 1.0000000E+000
 1.3004372E+001, 1.3717583E+000, 1.3717583E+000, 1.0000000E+000
 1.4004588E+001, 1.5400990E+000, 1.5400990E+000, 1.0000000E+000
 1.5003153E+001, 1.6910574E+000, 1.6910574E+000, 1.0000000E+000
 1.6004104E+001, 1.8432821E+000, 1.8432821E+000, 1.0000000E+000
 1.7002326E+001, 1.9950573E+000, 1.9950573E+000, 1.0000000E+000
 1.8005960E+001, 2.1476531E+000, 2.1476531E+000, 1.0000000E+000
 1.9004074E+001, 2.2923870E+000, 2.2923870E+000, 1.0000000E+000
 2.0002428E+001, 2.4335360E+000, 2.4335360E+000, 1.0000000E+000
 2.1001723E+001, 2.5667842E+000, 2.5667842E+000, 1.0000000E+000
 2.2000478E+001, 2.6901169E+000, 2.6901169E+000, 1.0000000E+000
 2.3002258E+001, 2.8148126E+000, 2.8148126E+000, 1.0000000E+000
 2.4005685E+001, 2.9341101E+000, 2.9341101E+000, 1.0000000E+000
 2.5003856E+001, 3.0539799E+000, 3.0539799E+000, 1.0000000E+000
 2.6007670E+001, 3.1677410E+000, 3.1677410E+000, 1.0000000E+000
 2.7001440E+001, 3.2707728E+000, 3.2707728E+000, 1.0000000E+000
 2.8003352E+001, 3.2974911E+000, 3.2974911E+000, 1.0000000E+000
 2.9003606E+001, 3.4270675E+000, 3.4270675E+000, 1.0000000E+000
 3.0002306E+001, 2.9326162E+000, 2.9326162E+000, 1.0000000E+000
 3.1000401E+001, 3.2246588E+000, 3.2246588E+000, 1.0000000E+000
 3.2003453E+001, 3.5058372E+000, 3.5058372E+000, 1.0000000E+000
 3.3005669E+001, 3.5668376E+000, 3.5668376E+000, 1.0000000E+000
 3.4001831E+001, 3.4839709E+000, 3.4839709E+000, 1.0000000E+000
 3.5001857E+001, 3.1382116E+000, 3.1382116E+000, 1.0000000E+000
 3.6001116E+001, 2.3770595E+000, 2.3770595E+000, 1.0000000E+000
 3.7001403E+001, 1.7903819E+000, 1.7903819E+000, 1.0000000E+000
 3.8009776E+001, 1.0703752E+000, 1.0703752E+000, 1.0000000E+000
 3.9003335E+001, 5.6704105E-001, 5.6704105E-001, 1.0000000E+000
 4.0001735E+001, 3.8249131E-001, 3.8249131E-001, 1.0000000E+000
 4.1003107E+001, 3.1552460E-001, 3.1552460E-001, 1.0000000E+000
 4.2005964E+001, 2.9165937E-001, 2.9165937E-001, 1.0000000E+000
 4.3008110E+001, 2.8108522E-001, 2.8108522E-001, 1.0000000E+000
 4.4001180E+001, 2.7743046E-001, 2.7743046E-001, 1.0000000E+000
 4.5009248E+001, 2.7588258E-001, 2.7588258E-001, 1.0000000E+000
 4.6008585E+001, 2.7707142E-001, 2.7707142E-001, 1.0000000E+000
 4.7001985E+001, 2.7576370E-001, 2.7576370E-001, 1.0000000E+000
 4.8003346E+001, 2.7514524E-001, 2.7514524E-001, 1.0000000E+000
 4.9000981E+001, 2.7505330E-001, 2.7505330E-001, 1.0000000E+000
 5.0004312E+001, 2.7501944E-001, 2.7501944E-001, 1.0000000E+000
 5.1000688E+001, 2.7157694E-001, 2.7157694E-001, 1.0000000E+000
 5.2008720E+001, 2.7375700E-001, 2.7375700E-001, 1.0000000E+000
 5.3000000E+001, 2.7958514E-001, 2.7958514E-001, 1.0000000E+000
