s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0032100E+000, 7.9618533E-002, 7.9618533E-002, 1.0000000E+000
 2.0018583E+000, 6.7887017E-002, 6.7887017E-002, 1.0000000E+000
 3.0075265E+000, 6.8604203E-002, 6.8604203E-002, 1.0000000E+000
 4.0084933E+000, 7.2774221E-002, 7.2774221E-002, 1.0000000E+000
 5.0082032E+000, 7.3602311E-002, 7.3602311E-002, 1.0000000E+000
 6.0044604E+000, 8.5517944E-002, 8.5517944E-002, 1.0000000E+000
 7.0068511E+000, 1.0819967E-001, 1.0819967E-001, 1.0000000E+000
 8.0035958E+000, 1.9069798E-001, 1.9069798E-001, 1.0000000E+000
 9.0008194E+000, 2.6798909E-001, 2.6798909E-001, 1.0000000E+000
 1.0002843E+001, 3.7904044E-001, 3.7904044E-001, 1.0000000E+000
 1.1003920E+001, 5.1425475E-001, 5.1425475E-001, 1.0000000E+000
 1.2002639E+001, 6.3376315E-001, 6.3376315E-001, 1.0000000E+000
 1.3002330E+001, 7.5456659E-001, 7.5456659E-001, 1.0000000E+000
 1.4001866E+001, 8.2471713E-001, 8.2471713E-001, 1.0000000E+000
 1.5000206E+001, 8.8688541E-001, 8.8688541E-001, 1.0000000E+000
 1.6000409E+001, 1.0034462E+000, 1.0034462E+000, 1.0000000E+000
 1.7000990E+001, 1.2088625E+000, 1.2088625E+000, 1.0000000E+000
 1.8000624E+001, 1.3597783E+000, 1.3597783E+000, 1.0000000E+000
 1.9002109E+001, 1.5221557E+000, 1.5221557E+000, 1.0000000E+000
 2.0000978E+001, 1.7158274E+000, 1.7158274E+000, 1.0000000E+000
 2.1001546E+001, 1.8879101E+000, 1.8879101E+000, 1.0000000E+000
 2.2001227E+001, 2.0621203E+000, 2.0621203E+000, 1.0000000E+000
 2.3002660E+001, 2.2574348E+000, 2.2574348E+000, 1.0000000E+000
 2.4003852E+001, 2.4065004E+000, 2.4065004E+000, 1.0000000E+000
 2.5003896E+001, 2.5380515E+000, 2.5380515E+000, 1.0000000E+000
 2.6003694E+001, 2.7186772E+000, 2.7186772E+000, 1.0000000E+000
 2.7001176E+001, 2.8827009E+000, 2.8827009E+000, 1.0000000E+000
 2.8003969E+001, 3.0190434E+000, 3.0190434E+000, 1.0000000E+000
 2.9002647E+001, 3.1230215E+000, 3.1230215E+000, 1.0000000E+000
 3.0004568E+001, 3.2868834E+000, 3.2868834E+000, 1.0000000E+000
 3.1002897E+001, 3.4352633E+000, 3.4352633E+000, 1.0000000E+000
 3.2002131E+001, 3.5663760E+000, 3.5663760E+000, 1.0000000E+000
 3.3003292E+001, 3.7155820E+000, 3.7155820E+000, 1.0000000E+000
 3.4000137E+001, 3.8470113E+000, 3.8470113E+000, 1.0000000E+000
 3.5002941E+001, 3.9948185E+000, 3.9948185E+000, 1.0000000E+000
 3.6002785E+001, 4.1052638E+000, 4.1052638E+000, 1.0000000E+000
 3.7001069E+001, 4.2830412E+000, 4.2830412E+000, 1.0000000E+000
 3.8003501E+001, 4.3980301E+000, 4.3980301E+000, 1.0000000E+000
 3.9003819E+001, 4.5208899E+000, 4.5208899E+000, 1.0000000E+000
 4.0004313E+001, 4.6733604E+000, 4.6733604E+000, 1.0000000E+000
 4.1003614E+001, 4.8418511E+000, 4.8418511E+000, 1.0000000E+000
 4.2001612E+001, 4.9702554E+000, 4.9702554E+000, 1.0000000E+000
 4.3000887E+001, 5.0888153E+000, 5.0888153E+000, 1.0000000E+000
 4.4003426E+001, 5.2063926E+000, 5.2063926E+000, 1.0000000E+000
 4.5002150E+001, 5.3848693E+000, 5.3848693E+000, 1.0000000E+000
 4.6002383E+001, 5.5378525E+000, 5.5378525E+000, 1.0000000E+000
 4.7004141E+001, 5.6434183E+000, 5.6434183E+000, 1.0000000E+000
 4.8001242E+001, 5.7586390E+000, 5.7586390E+000, 1.0000000E+000
 4.9000343E+001, 5.9092887E+000, 5.9092887E+000, 1.0000000E+000
 5.0001899E+001, 6.0469270E+000, 6.0469270E+000, 1.0000000E+000
 5.1003870E+001, 6.1867796E+000, 6.1867796E+000, 1.0000000E+000
 5.2000755E+001, 6.3239698E+000, 6.3239698E+000, 1.0000000E+000
 5.3003831E+001, 6.4670000E+000, 6.4670000E+000, 1.0000000E+000
 5.4004350E+001, 6.6127738E+000, 6.6127738E+000, 1.0000000E+000
 5.5000302E+001, 6.7603567E+000, 6.7603567E+000, 1.0000000E+000
 5.6000203E+001, 6.9116542E+000, 6.9116542E+000, 1.0000000E+000
 5.7002132E+001, 7.0647263E+000, 7.0647263E+000, 1.0000000E+000
 5.8001429E+001, 7.2149395E+000, 7.2149395E+000, 1.0000000E+000
 5.9000638E+001, 7.3623002E+000, 7.3623002E+000, 1.0000000E+000
 6.0000958E+001, 7.5142716E+000, 7.5142716E+000, 1.0000000E+000
 6.1000507E+001, 7.6676928E+000, 7.6676928E+000, 1.0000000E+000
