s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0084114E+000, 7.4077458E-002, 7.4077458E-002, 1.0000000E+000
 2.0027759E+000, 4.2934848E-002, 4.2934848E-002, 1.0000000E+000
 3.0049175E+000, 3.1515173E-002, 3.1515173E-002, 1.0000000E+000
 4.0012432E+000, 2.7385848E-002, 2.7385848E-002, 1.0000000E+000
 5.0108075E+000, 2.5863365E-002, 2.5863365E-002, 1.0000000E+000
 6.0073804E+000, 2.5317225E-002, 2.5317225E-002, 1.0000000E+000
 7.0015084E+000, 2.5117012E-002, 2.5117012E-002, 1.0000000E+000
 8.0043692E+000, 5.4997825E-002, 5.4997825E-002, 1.0000000E+000
 9.0001639E+000, 6.7635699E-002, 6.7635699E-002, 1.0000000E+000
 1.0000927E+001, 9.4449523E-002, 9.4449523E-002, 1.0000000E+000
 1.1002035E+001, 1.1381256E-001, 1.1381256E-001, 1.0000000E+000
 1.2001392E+001, 1.2089580E-001, 1.2089580E-001, 1.0000000E+000
 1.3005120E+001, 1.2948802E-001, 1.2948802E-001, 1.0000000E+000
 1.4000108E+001, 1.4052613E-001, 1.4052613E-001, 1.0000000E+000
 1.5000960E+001, 1.5615046E-001, 1.5615046E-001, 1.0000000E+000
 1.6006127E+001, 1.7020868E-001, 1.7020868E-001, 1.0000000E+000
 1.7001267E+001, 1.6433871E-001, 1.6433871E-001, 1.0000000E+000
 1.8006556E+001, 1.8056345E-001, 1.8056345E-001, 1.0000000E+000
 1.9003714E+001, 1.8953565E-001, 1.8953565E-001, 1.0000000E+000
 2.0005156E+001, 2.0238552E-001, 2.0238552E-001, 1.0000000E+000
 2.1005195E+001, 2.3378188E-001, 2.3378188E-001, 1.0000000E+000
 2.2001488E+001, 2.2267819E-001, 2.2267819E-001, 1.0000000E+000
 2.3001363E+001, 2.1620078E-001, 2.1620078E-001, 1.0000000E+000
 2.4000507E+001, 2.3939470E-001, 2.3939470E-001, 1.0000000E+000
 2.5003311E+001, 2.6003082E-001, 2.6003082E-001, 1.0000000E+000
 2.6003076E+001, 2.5457183E-001, 2.5457183E-001, 1.0000000E+000
 2.7003340E+001, 2.6215497E-001, 2.6215497E-001, 1.0000000E+000
 2.8000178E+001, 3.0608860E-001, 3.0608860E-001, 1.0000000E+000
 2.9005171E+001, 3.6055479E-001, 3.6055479E-001, 1.0000000E+000
 3.0002857E+001, 3.8126938E-001, 3.8126938E-001, 1.0000000E+000
 3.1002847E+001, 3.8466168E-001, 3.8466168E-001, 1.0000000E+000
