s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0138673E+000, 1.5854180E-001, 1.5854180E-001, 1.0000000E+000
 2.0091699E+000, 7.4022902E-002, 7.4022902E-002, 1.0000000E+000
 3.0061492E+000, 4.3002571E-002, 4.3002571E-002, 1.0000000E+000
 4.0017553E+000, 3.1621991E-002, 3.1621991E-002, 1.0000000E+000
 5.0044360E+000, 2.7418093E-002, 2.7418093E-002, 1.0000000E+000
 6.0039190E+000, 3.6617238E-002, 3.6617238E-002, 1.0000000E+000
 7.0022563E+000, 5.4892429E-002, 5.4892429E-002, 1.0000000E+000
 8.0045996E+000, 3.6197176E-002, 3.6197176E-002, 1.0000000E+000
 9.0007128E+000, 2.9125632E-002, 2.9125632E-002, 1.0000000E+000
 1.0003044E+001, 2.6511174E-002, 2.6511174E-002, 1.0000000E+000
 1.1002136E+001, 2.5555378E-002, 2.5555378E-002, 1.0000000E+000
 1.2000462E+001, 2.8256549E-002, 2.8256549E-002, 1.0000000E+000
 1.3002155E+001, 5.7866607E-002, 5.7866607E-002, 1.0000000E+000
 1.4002479E+001, 6.8712076E-002, 6.8712076E-002, 1.0000000E+000
 1.5002298E+001, 7.2691123E-002, 7.2691123E-002, 1.0000000E+000
 1.6000677E+001, 7.4151110E-002, 7.4151110E-002, 1.0000000E+000
 1.7000368E+001, 7.4688319E-002, 7.4688319E-002, 1.0000000E+000
 1.8000743E+001, 7.6916824E-002, 7.6916824E-002, 1.0000000E+000
 1.9000731E+001, 8.5648167E-002, 8.5648167E-002, 1.0000000E+000
 2.0002678E+001, 1.0296026E-001, 1.0296026E-001, 1.0000000E+000
 2.1003457E+001, 9.4750350E-002, 9.4750350E-002, 1.0000000E+000
 2.2001795E+001, 1.0222815E-001, 1.0222815E-001, 1.0000000E+000
 2.3003623E+001, 1.3198706E-001, 1.3198706E-001, 1.0000000E+000
 2.4002100E+001, 1.5750377E-001, 1.5750377E-001, 1.0000000E+000
 2.5003728E+001, 1.8417839E-001, 1.8417839E-001, 1.0000000E+000
 2.6002901E+001, 1.5033487E-001, 1.5033487E-001, 1.0000000E+000
 2.7000039E+001, 2.0261163E-001, 2.0261163E-001, 1.0000000E+000
 2.8003596E+001, 2.0610428E-001, 2.0610428E-001, 1.0000000E+000
 2.9000926E+001, 1.8517199E-001, 1.8517199E-001, 1.0000000E+000
 3.0002467E+001, 3.5947806E-001, 3.5947806E-001, 1.0000000E+000
 3.1000657E+001, 3.0691076E-001, 3.0691076E-001, 1.0000000E+000
