s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0151632E+000, 7.6257322E-002, 7.6257322E-002, 1.0000000E+000
 2.0112633E+000, 4.5212370E-002, 4.5212370E-002, 1.0000000E+000
 3.0073635E+000, 3.2405596E-002, 3.2405596E-002, 1.0000000E+000
 4.0034636E+000, 2.7713331E-002, 2.7713331E-002, 1.0000000E+000
 5.0153749E+000, 2.5978417E-002, 2.5978417E-002, 1.0000000E+000
 6.0104452E+000, 2.8609912E-002, 2.8609912E-002, 1.0000000E+000
 7.0123359E+000, 3.1456509E-002, 3.1456509E-002, 1.0000000E+000
 8.0056889E+000, 3.8119080E-002, 3.8119080E-002, 1.0000000E+000
 9.0066280E+000, 4.8856597E-002, 4.8856597E-002, 1.0000000E+000
 1.0003802E+001, 3.3759056E-002, 3.3759056E-002, 1.0000000E+000
 1.1001983E+001, 2.8213938E-002, 2.8213938E-002, 1.0000000E+000
 1.2003241E+001, 2.6176548E-002, 2.6176548E-002, 1.0000000E+000
 1.3004632E+001, 2.5430695E-002, 2.5430695E-002, 1.0000000E+000
 1.4001721E+001, 2.5158396E-002, 2.5158396E-002, 1.0000000E+000
 1.5002241E+001, 5.4969065E-002, 5.4969065E-002, 1.0000000E+000
 1.6003631E+001, 6.6116643E-002, 6.6116643E-002, 1.0000000E+000
 1.7000729E+001, 7.1731698E-002, 7.1731698E-002, 1.0000000E+000
 1.8002797E+001, 7.5248415E-002, 7.5248415E-002, 1.0000000E+000
 1.9001405E+001, 9.9738537E-002, 9.9738537E-002, 1.0000000E+000
 2.0000528E+001, 1.1571635E-001, 1.1571635E-001, 1.0000000E+000
 2.1003559E+001, 1.3582921E-001, 1.3582921E-001, 1.0000000E+000
 2.2003809E+001, 1.3710355E-001, 1.3710355E-001, 1.0000000E+000
 2.3000885E+001, 1.4059166E-001, 1.4059166E-001, 1.0000000E+000
 2.4003705E+001, 1.6091477E-001, 1.6091477E-001, 1.0000000E+000
 2.5004046E+001, 1.5198634E-001, 1.5198634E-001, 1.0000000E+000
 2.6001288E+001, 1.3493249E-001, 1.3493249E-001, 1.0000000E+000
 2.7003969E+001, 1.9422710E-001, 1.9422710E-001, 1.0000000E+000
 2.8003346E+001, 1.9588822E-001, 1.9588822E-001, 1.0000000E+000
 2.9003684E+001, 2.1486620E-001, 2.1486620E-001, 1.0000000E+000
 3.0002056E+001, 2.0365964E-001, 2.0365964E-001, 1.0000000E+000
 3.1003943E+001, 1.8362841E-001, 1.8362841E-001, 1.0000000E+000
