s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0108501E+000, 1.0237701E-001, 1.0237701E-001, 1.0000000E+000
 2.0037343E+000, 8.5057684E-002, 8.5057684E-002, 1.0000000E+000
 3.0107027E+000, 7.8645023E-002, 7.8645023E-002, 1.0000000E+000
 4.0019371E+000, 7.6342116E-002, 7.6342116E-002, 1.0000000E+000
 5.0020021E+000, 7.5490735E-002, 7.5490735E-002, 1.0000000E+000
 6.0045435E+000, 7.5179294E-002, 7.5179294E-002, 1.0000000E+000
 7.0013364E+000, 7.5065910E-002, 7.5065910E-002, 1.0000000E+000
 8.0039049E+000, 7.5024095E-002, 7.5024095E-002, 1.0000000E+000
 9.0053877E+000, 7.4664389E-002, 7.4664389E-002, 1.0000000E+000
 1.0006058E+001, 7.4877038E-002, 7.4877038E-002, 1.0000000E+000
 1.1002263E+001, 9.2984055E-002, 9.2984055E-002, 1.0000000E+000
 1.2004130E+001, 1.1482192E-001, 1.1482192E-001, 1.0000000E+000
 1.3000392E+001, 1.2125339E-001, 1.2125339E-001, 1.0000000E+000
 1.4003975E+001, 1.4712843E-001, 1.4712843E-001, 1.0000000E+000
 1.5000209E+001, 1.4930675E-001, 1.4930675E-001, 1.0000000E+000
 1.6001334E+001, 1.6424549E-001, 1.6424549E-001, 1.0000000E+000
 1.7002979E+001, 1.6148006E-001, 1.6148006E-001, 1.0000000E+000
 1.8004808E+001, 1.7004953E-001, 1.7004953E-001, 1.0000000E+000
 1.9000188E+001, 1.7317581E-001, 1.7317581E-001, 1.0000000E+000
 2.0005707E+001, 1.6736701E-001, 1.6736701E-001, 1.0000000E+000
 2.1000977E+001, 1.9699324E-001, 1.9699324E-001, 1.0000000E+000
 2.2002246E+001, 1.8521126E-001, 1.8521126E-001, 1.0000000E+000
 2.3001144E+001, 1.9921247E-001, 1.9921247E-001, 1.0000000E+000
 2.4003490E+001, 2.1631610E-001, 2.1631610E-001, 1.0000000E+000
 2.5002374E+001, 2.1367378E-001, 2.1367378E-001, 1.0000000E+000
 2.6001514E+001, 2.0351133E-001, 2.0351133E-001, 1.0000000E+000
 2.7003952E+001, 1.9260228E-001, 1.9260228E-001, 1.0000000E+000
 2.8004877E+001, 3.5939882E-001, 3.5939882E-001, 1.0000000E+000
 2.9000028E+001, 2.4383135E-001, 2.4383135E-001, 1.0000000E+000
 3.0000564E+001, 2.0338310E-001, 2.0338310E-001, 1.0000000E+000
 3.1002989E+001, 3.5407380E-001, 3.5407380E-001, 1.0000000E+000
