s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0048147E+000, 3.2929852E-002, 3.2929852E-002, 1.0000000E+000
 2.0055729E+000, 2.7886353E-002, 2.7886353E-002, 1.0000000E+000
 3.0098364E+000, 2.6050956E-002, 2.6050956E-002, 1.0000000E+000
 4.0046452E+000, 2.5386183E-002, 2.5386183E-002, 1.0000000E+000
 5.0043693E+000, 2.5141277E-002, 2.5141277E-002, 1.0000000E+000
 6.0079721E+000, 2.5051517E-002, 2.5051517E-002, 1.0000000E+000
 7.0053670E+000, 2.6732655E-002, 2.6732655E-002, 1.0000000E+000
 8.0015013E+000, 2.5637404E-002, 2.5637404E-002, 1.0000000E+000
 9.0027885E+000, 2.5233372E-002, 2.5233372E-002, 1.0000000E+000
 1.0004831E+001, 2.5085395E-002, 2.5085395E-002, 1.0000000E+000
 1.1005510E+001, 2.5031274E-002, 2.5031274E-002, 1.0000000E+000
 1.2003503E+001, 2.5011488E-002, 2.5011488E-002, 1.0000000E+000
 1.3005400E+001, 2.5004204E-002, 2.5004204E-002, 1.0000000E+000
 1.4000970E+001, 3.7513345E-002, 3.7513345E-002, 1.0000000E+000
 1.5002982E+001, 5.8709344E-002, 5.8709344E-002, 1.0000000E+000
 1.6002364E+001, 6.8792330E-002, 6.8792330E-002, 1.0000000E+000
 1.7000593E+001, 7.2720255E-002, 7.2720255E-002, 1.0000000E+000
 1.8004982E+001, 7.4167542E-002, 7.4167542E-002, 1.0000000E+000
 1.9004088E+001, 7.4694433E-002, 7.4694433E-002, 1.0000000E+000
 2.0000655E+001, 7.4887512E-002, 7.4887512E-002, 1.0000000E+000
 2.1001490E+001, 7.6046418E-002, 7.6046418E-002, 1.0000000E+000
 2.2000134E+001, 1.0389015E-001, 1.0389015E-001, 1.0000000E+000
 2.3000859E+001, 1.1693749E-001, 1.1693749E-001, 1.0000000E+000
 2.4000004E+001, 1.2203892E-001, 1.2203892E-001, 1.0000000E+000
 2.5002868E+001, 1.2391658E-001, 1.2391658E-001, 1.0000000E+000
 2.6000724E+001, 1.2460157E-001, 1.2460157E-001, 1.0000000E+000
 2.7003316E+001, 1.2463713E-001, 1.2463713E-001, 1.0000000E+000
 2.8004400E+001, 1.2486701E-001, 1.2486701E-001, 1.0000000E+000
 2.9004211E+001, 1.4683397E-001, 1.4683397E-001, 1.0000000E+000
 3.0001044E+001, 1.5946663E-001, 1.5946663E-001, 1.0000000E+000
 3.1003853E+001, 1.3910106E-001, 1.3910106E-001, 1.0000000E+000
