s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0032189E+000, 7.9618492E-002, 7.9618492E-002, 1.0000000E+000
 2.0053998E+000, 7.5533378E-002, 7.5533378E-002, 1.0000000E+000
 3.0089656E+000, 7.9524978E-002, 7.9524978E-002, 1.0000000E+000
 4.0074691E+000, 8.1272537E-002, 8.1272537E-002, 1.0000000E+000
 5.0068513E+000, 1.1012473E-001, 1.1012473E-001, 1.0000000E+000
 6.0059743E+000, 1.8234290E-001, 1.8234290E-001, 1.0000000E+000
 7.0018776E+000, 2.0848170E-001, 2.0848170E-001, 1.0000000E+000
 8.0024157E+000, 1.5987123E-001, 1.5987123E-001, 1.0000000E+000
 9.0039720E+000, 1.8002169E-001, 1.8002169E-001, 1.0000000E+000
 1.0000134E+001, 3.2359030E-001, 3.2359030E-001, 1.0000000E+000
 1.1000629E+001, 5.0387372E-001, 5.0387372E-001, 1.0000000E+000
 1.2004432E+001, 6.7655708E-001, 6.7655708E-001, 1.0000000E+000
 1.3004425E+001, 8.0385627E-001, 8.0385627E-001, 1.0000000E+000
 1.4000823E+001, 9.3243601E-001, 9.3243601E-001, 1.0000000E+000
 1.5001542E+001, 1.0486527E+000, 1.0486527E+000, 1.0000000E+000
 1.6001555E+001, 1.1592346E+000, 1.1592346E+000, 1.0000000E+000
 1.7003164E+001, 1.2872147E+000, 1.2872147E+000, 1.0000000E+000
 1.8002947E+001, 1.4702286E+000, 1.4702286E+000, 1.0000000E+000
 1.9000143E+001, 1.5423305E+000, 1.5423305E+000, 1.0000000E+000
 2.0002483E+001, 1.6830898E+000, 1.6830898E+000, 1.0000000E+000
 2.1001626E+001, 1.8338217E+000, 1.8338217E+000, 1.0000000E+000
 2.2002986E+001, 2.0144340E+000, 2.0144340E+000, 1.0000000E+000
 2.3001715E+001, 2.0990118E+000, 2.0990118E+000, 1.0000000E+000
 2.4000242E+001, 2.2480924E+000, 2.2480924E+000, 1.0000000E+000
 2.5002568E+001, 2.4026436E+000, 2.4026436E+000, 1.0000000E+000
 2.6004064E+001, 2.5021849E+000, 2.5021849E+000, 1.0000000E+000
 2.7003270E+001, 2.6500177E+000, 2.6500177E+000, 1.0000000E+000
 2.8000104E+001, 2.8396861E+000, 2.8396861E+000, 1.0000000E+000
 2.9002688E+001, 2.9765128E+000, 2.9765128E+000, 1.0000000E+000
 3.0000155E+001, 3.1631913E+000, 3.1631913E+000, 1.0000000E+000
 3.1004171E+001, 3.3678589E+000, 3.3678589E+000, 1.0000000E+000
 3.2000615E+001, 3.4891310E+000, 3.4891310E+000, 1.0000000E+000
 3.3001079E+001, 3.6831884E+000, 3.6831884E+000, 1.0000000E+000
 3.4000133E+001, 3.8021265E+000, 3.8021265E+000, 1.0000000E+000
 3.5001835E+001, 4.0046502E+000, 4.0046502E+000, 1.0000000E+000
 3.6001875E+001, 4.1106591E+000, 4.1106591E+000, 1.0000000E+000
 3.7000844E+001, 4.3135822E+000, 4.3135822E+000, 1.0000000E+000
 3.8000028E+001, 4.4316538E+000, 4.4316538E+000, 1.0000000E+000
 3.9000606E+001, 4.5650818E+000, 4.5650818E+000, 1.0000000E+000
 4.0000471E+001, 4.7177827E+000, 4.7177827E+000, 1.0000000E+000
 4.1001925E+001, 4.8819942E+000, 4.8819942E+000, 1.0000000E+000
 4.2000695E+001, 5.0178213E+000, 5.0178213E+000, 1.0000000E+000
 4.3000071E+001, 5.1750351E+000, 5.1750351E+000, 1.0000000E+000
 4.4000988E+001, 5.3173593E+000, 5.3173593E+000, 1.0000000E+000
 4.5002106E+001, 5.4706090E+000, 5.4706090E+000, 1.0000000E+000
 4.6003047E+001, 5.6167900E+000, 5.6167900E+000, 1.0000000E+000
 4.7001977E+001, 5.7603521E+000, 5.7603521E+000, 1.0000000E+000
 4.8003692E+001, 5.8965133E+000, 5.8965133E+000, 1.0000000E+000
 4.9000523E+001, 6.0397266E+000, 6.0397266E+000, 1.0000000E+000
 5.0000000E+001, 6.1933031E+000, 6.1933031E+000, 1.0000000E+000
