s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0054071E+000, 8.7568215E-002, 8.7568215E-002, 1.0000000E+000
 2.0018225E+000, 7.9615566E-002, 7.9615566E-002, 1.0000000E+000
 3.0062422E+000, 7.6682012E-002, 7.6682012E-002, 1.0000000E+000
 4.0027192E+000, 8.4105422E-002, 8.4105422E-002, 1.0000000E+000
 5.0074369E+000, 8.5017676E-002, 8.5017676E-002, 1.0000000E+000
 6.0048609E+000, 9.9994902E-002, 9.9994902E-002, 1.0000000E+000
 7.0056453E+000, 8.4151699E-002, 8.4151699E-002, 1.0000000E+000
 8.0046531E+000, 9.7192322E-002, 9.7192322E-002, 1.0000000E+000
 9.0002576E+000, 1.1475586E-001, 1.1475586E-001, 1.0000000E+000
 1.0006089E+001, 1.2126549E-001, 1.2126549E-001, 1.0000000E+000
 1.1003631E+001, 1.2362765E-001, 1.2362765E-001, 1.0000000E+000
 1.2004258E+001, 1.2413181E-001, 1.2413181E-001, 1.0000000E+000
 1.3001338E+001, 1.5601515E-001, 1.5601515E-001, 1.0000000E+000
 1.4000292E+001, 1.8256356E-001, 1.8256356E-001, 1.0000000E+000
 1.5000889E+001, 2.0608240E-001, 2.0608240E-001, 1.0000000E+000
 1.6002415E+001, 2.1806994E-001, 2.1806994E-001, 1.0000000E+000
 1.7001501E+001, 2.5337425E-001, 2.5337425E-001, 1.0000000E+000
 1.8001093E+001, 2.6706864E-001, 2.6706864E-001, 1.0000000E+000
 1.9001800E+001, 2.8985456E-001, 2.8985456E-001, 1.0000000E+000
 2.0000801E+001, 3.1210246E-001, 3.1210246E-001, 1.0000000E+000
 2.1001840E+001, 3.2027334E-001, 3.2027334E-001, 1.0000000E+000
 2.2005188E+001, 2.8729050E-001, 2.8729050E-001, 1.0000000E+000
 2.3005690E+001, 3.3196815E-001, 3.3196815E-001, 1.0000000E+000
 2.4000501E+001, 3.5559363E-001, 3.5559363E-001, 1.0000000E+000
 2.5003525E+001, 3.2325639E-001, 3.2325639E-001, 1.0000000E+000
 2.6001463E+001, 3.8617874E-001, 3.8617874E-001, 1.0000000E+000
 2.7003171E+001, 3.0647745E-001, 3.0647745E-001, 1.0000000E+000
 2.8002627E+001, 3.9945312E-001, 3.9945312E-001, 1.0000000E+000
 2.9001900E+001, 3.2211546E-001, 3.2211546E-001, 1.0000000E+000
 3.0000903E+001, 2.8002253E-001, 2.8002253E-001, 1.0000000E+000
 3.1002858E+001, 2.2425983E-001, 2.2425983E-001, 1.0000000E+000
