s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180611E+000, 1.1991248E-001, 1.1991248E-001, 1.0000000E+000
 2.0126307E+000, 9.0338487E-002, 9.0338487E-002, 1.0000000E+000
 3.0010457E+000, 7.8751993E-002, 7.8751993E-002, 1.0000000E+000
 4.0013927E+000, 7.6369251E-002, 7.6369251E-002, 1.0000000E+000
 5.0081422E+000, 7.5496680E-002, 7.5496680E-002, 1.0000000E+000
 6.0011812E+000, 7.5182896E-002, 7.5182896E-002, 1.0000000E+000
 7.0081744E+000, 7.5066521E-002, 7.5066521E-002, 1.0000000E+000
 8.0007914E+000, 7.5024548E-002, 7.5024548E-002, 1.0000000E+000
 9.0016622E+000, 8.5572119E-002, 8.5572119E-002, 1.0000000E+000
 1.0003193E+001, 9.8399150E-002, 9.8399150E-002, 1.0000000E+000
 1.1002634E+001, 1.2490599E-001, 1.2490599E-001, 1.0000000E+000
 1.2001789E+001, 1.4792870E-001, 1.4792870E-001, 1.0000000E+000
 1.3003970E+001, 1.4710815E-001, 1.4710815E-001, 1.0000000E+000
 1.4000451E+001, 1.4938775E-001, 1.4938775E-001, 1.0000000E+000
 1.5005652E+001, 1.7254923E-001, 1.7254923E-001, 1.0000000E+000
 1.6001541E+001, 1.8824286E-001, 1.8824286E-001, 1.0000000E+000
 1.7001173E+001, 3.4726177E-001, 3.4726177E-001, 1.0000000E+000
 1.8003841E+001, 3.4143710E-001, 3.4143710E-001, 1.0000000E+000
 1.9000177E+001, 2.7819946E-001, 2.7819946E-001, 1.0000000E+000
 2.0000387E+001, 3.0394317E-001, 3.0394317E-001, 1.0000000E+000
 2.1003118E+001, 4.6430169E-001, 4.6430169E-001, 1.0000000E+000
 2.2004779E+001, 6.1138394E-001, 6.1138394E-001, 1.0000000E+000
 2.3002569E+001, 6.5736417E-001, 6.5736417E-001, 1.0000000E+000
 2.4002636E+001, 7.5301243E-001, 7.5301243E-001, 1.0000000E+000
 2.5002393E+001, 7.6998373E-001, 7.6998373E-001, 1.0000000E+000
 2.6002885E+001, 7.4790395E-001, 7.4790395E-001, 1.0000000E+000
 2.7003281E+001, 6.1548015E-001, 6.1548015E-001, 1.0000000E+000
 2.8001696E+001, 6.3014470E-001, 6.3014470E-001, 1.0000000E+000
 2.9003257E+001, 6.2660207E-001, 6.2660207E-001, 1.0000000E+000
 3.0002556E+001, 6.0012312E-001, 6.0012312E-001, 1.0000000E+000
 3.1000780E+001, 7.3071721E-001, 7.3071721E-001, 1.0000000E+000
