s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0214853E+000, 1.4886229E-001, 1.4886229E-001, 1.0000000E+000
 2.0031806E+000, 7.9098488E-002, 7.9098488E-002, 1.0000000E+000
 3.0078027E+000, 5.6297243E-002, 5.6297243E-002, 1.0000000E+000
 4.0099570E+000, 4.9628917E-002, 4.9628917E-002, 1.0000000E+000
 5.0020509E+000, 4.1128901E-002, 4.1128901E-002, 1.0000000E+000
 6.0055131E+000, 3.2574224E-002, 3.2574224E-002, 1.0000000E+000
 7.0040513E+000, 5.8940936E-002, 5.8940936E-002, 1.0000000E+000
 8.0055877E+000, 8.7235106E-002, 8.7235106E-002, 1.0000000E+000
 9.0015579E+000, 1.1588318E-001, 1.1588318E-001, 1.0000000E+000
 1.0004308E+001, 1.5475113E-001, 1.5475113E-001, 1.0000000E+000
 1.1006347E+001, 1.9484113E-001, 1.9484113E-001, 1.0000000E+000
 1.2004901E+001, 2.4668701E-001, 2.4668701E-001, 1.0000000E+000
 1.3005051E+001, 2.8112472E-001, 2.8112472E-001, 1.0000000E+000
 1.4000687E+001, 2.5914500E-001, 2.5914500E-001, 1.0000000E+000
 1.5000890E+001, 1.9953741E-001, 1.9953741E-001, 1.0000000E+000
 1.6005970E+001, 2.6367832E-001, 2.6367832E-001, 1.0000000E+000
 1.7006668E+001, 3.0301709E-001, 3.0301709E-001, 1.0000000E+000
 1.8005055E+001, 2.9936247E-001, 2.9936247E-001, 1.0000000E+000
 1.9002096E+001, 4.2442199E-001, 4.2442199E-001, 1.0000000E+000
 2.0004449E+001, 3.7278153E-001, 3.7278153E-001, 1.0000000E+000
 2.1003196E+001, 4.1063083E-001, 4.1063083E-001, 1.0000000E+000
 2.2002156E+001, 4.1728359E-001, 4.1728359E-001, 1.0000000E+000
 2.3006126E+001, 4.8490650E-001, 4.8490650E-001, 1.0000000E+000
 2.4001457E+001, 5.7395439E-001, 5.7395439E-001, 1.0000000E+000
 2.5005683E+001, 5.1297494E-001, 5.1297494E-001, 1.0000000E+000
 2.6000025E+001, 5.3826077E-001, 5.3826077E-001, 1.0000000E+000
 2.7006507E+001, 5.9250179E-001, 5.9250179E-001, 1.0000000E+000
 2.8003817E+001, 6.0341622E-001, 6.0341622E-001, 1.0000000E+000
 2.9006186E+001, 5.7780697E-001, 5.7780697E-001, 1.0000000E+000
 3.0006920E+001, 6.1934753E-001, 6.1934753E-001, 1.0000000E+000
 3.1000360E+001, 7.8786437E-001, 7.8786437E-001, 1.0000000E+000
