s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0124895E+000, 1.0588696E-001, 1.0588696E-001, 1.0000000E+000
 2.0083035E+000, 8.6321065E-002, 8.6321065E-002, 1.0000000E+000
 3.0139438E+000, 7.9110828E-002, 7.9110828E-002, 1.0000000E+000
 4.0022569E+000, 7.6519886E-002, 7.6519886E-002, 1.0000000E+000
 5.0115970E+000, 7.5550195E-002, 7.5550195E-002, 1.0000000E+000
 6.0056813E+000, 7.5202442E-002, 7.5202442E-002, 1.0000000E+000
 7.0009125E+000, 7.5074537E-002, 7.5074537E-002, 1.0000000E+000
 8.0060537E+000, 7.5027186E-002, 7.5027186E-002, 1.0000000E+000
 9.0031462E+000, 9.6812656E-002, 9.6812656E-002, 1.0000000E+000
 1.0000954E+001, 1.1464363E-001, 1.1464363E-001, 1.0000000E+000
 1.1005386E+001, 1.1780982E-001, 1.1780982E-001, 1.0000000E+000
 1.2006260E+001, 1.2885954E-001, 1.2885954E-001, 1.0000000E+000
 1.3002506E+001, 1.5802053E-001, 1.5802053E-001, 1.0000000E+000
 1.4002744E+001, 1.6877345E-001, 1.6877345E-001, 1.0000000E+000
 1.5001870E+001, 1.8245432E-001, 1.8245432E-001, 1.0000000E+000
 1.6002527E+001, 2.0619179E-001, 2.0619179E-001, 1.0000000E+000
 1.7002727E+001, 2.1810453E-001, 2.1810453E-001, 1.0000000E+000
 1.8002460E+001, 2.2247092E-001, 2.2247092E-001, 1.0000000E+000
 1.9000693E+001, 2.2407119E-001, 2.2407119E-001, 1.0000000E+000
 2.0001300E+001, 2.2465963E-001, 2.2465963E-001, 1.0000000E+000
 2.1001811E+001, 2.4970923E-001, 2.4970923E-001, 1.0000000E+000
 2.2001931E+001, 2.6572664E-001, 2.6572664E-001, 1.0000000E+000
 2.3005092E+001, 2.7160998E-001, 2.7160998E-001, 1.0000000E+000
 2.4001787E+001, 2.7388124E-001, 2.7388124E-001, 1.0000000E+000
 2.5002486E+001, 2.8057466E-001, 2.8057466E-001, 1.0000000E+000
 2.6006023E+001, 3.0807468E-001, 3.0807468E-001, 1.0000000E+000
 2.7003458E+001, 3.0881884E-001, 3.0881884E-001, 1.0000000E+000
 2.8002215E+001, 2.8803093E-001, 2.8803093E-001, 1.0000000E+000
 2.9000197E+001, 2.6430389E-001, 2.6430389E-001, 1.0000000E+000
 3.0005770E+001, 2.3397604E-001, 2.3397604E-001, 1.0000000E+000
 3.1002053E+001, 2.2270922E-001, 2.2270922E-001, 1.0000000E+000
