s,m
Time,"x"
 0.0000000E+000, 5.0000000E-002
 1.0000000E+000, 2.1300000E-001
 2.0000000E+000, 6.9000000E-002
 3.0100000E+000, 1.6287129E-001
 4.0100000E+000, 2.1500000E-001
 5.0100000E+000, 2.4000000E-001
 6.0100000E+000, 2.6200000E-001
 7.0100000E+000, 2.7400000E-001
 8.0100000E+000, 2.9800000E-001
 9.0100000E+000, 3.1000000E-001
 1.0010000E+001, 3.1300000E-001
 1.1010000E+001, 3.0500000E-001
 1.2010000E+001, 3.2800000E-001
 1.3010000E+001, 3.3000000E-001
 1.4010000E+001, 3.5200000E-001
 1.5010000E+001, 3.2800000E-001
 1.6010000E+001, 3.3900000E-001
 1.7010000E+001, 3.3800000E-001
 1.8000000E+001, 3.3585859E-001
 1.9000000E+001, 3.4700000E-001
 2.0000000E+001, 3.6400000E-001
 2.1000000E+001, 3.4200000E-001
 2.2000000E+001, 3.5700000E-001
 2.3000000E+001, 2.2100000E-001
 2.4000000E+001, 8.8000000E-002
 2.5000000E+001, 5.0000000E-002
 2.6000000E+001, 5.0000000E-002
 2.7000000E+001, 5.0000000E-002
 2.8000000E+001, 5.0000000E-002
 2.9000000E+001, 5.0000000E-002
 3.0000000E+001, 5.0000000E-002
 3.1000000E+001, 5.0000000E-002
 3.2000000E+001, 5.0000000E-002
 3.3000000E+001, 5.0000000E-002
 3.4000000E+001, 5.0000000E-002
 3.5000000E+001, 5.0000000E-002
 3.6000000E+001, 5.0000000E-002
 3.7000000E+001, 5.0000000E-002
 3.8000000E+001, 5.0000000E-002
 3.9000000E+001, 5.0000000E-002
 4.0000000E+001, 5.0000000E-002
 4.1000000E+001, 5.0000000E-002
 4.2000000E+001, 5.0000000E-002
 4.3000000E+001, 5.0000000E-002
 4.4010000E+001, 5.0000000E-002
 4.5010000E+001, 5.0000000E-002
 4.6010000E+001, 5.0000000E-002
 4.7010000E+001, 5.0000000E-002
 4.8010000E+001, 5.0000000E-002
 4.9010000E+001, 5.0000000E-002
 5.0010000E+001, 5.0000000E-002
 5.1010000E+001, 5.0000000E-002
 5.2010000E+001, 5.0000000E-002
 5.3010000E+001, 5.0000000E-002
 5.4010000E+001, 5.0000000E-002
 5.5010000E+001, 5.0000000E-002
 5.6010000E+001, 5.0000000E-002
 5.7010000E+001, 5.0000000E-002
 5.8010000E+001, 5.0000000E-002
 5.9010000E+001, 5.0000000E-002
 6.0010000E+001, 5.0000000E-002
 6.1010000E+001, 5.0000000E-002
 6.2010000E+001, 5.0000000E-002
 6.3010000E+001, 5.0000000E-002
 6.4010000E+001, 5.0000000E-002
 6.5010000E+001, 5.0000000E-002
 6.6010000E+001, 5.0000000E-002
 6.7010000E+001, 5.0000000E-002
 6.8010000E+001, 5.0000000E-002
 6.9010000E+001, 5.0000000E-002
 7.0010000E+001, 5.0000000E-002
 7.1010000E+001, 5.0000000E-002
 7.2010000E+001, 5.0000000E-002
 7.3000000E+001, 5.0000000E-002
 7.4000000E+001, 5.0000000E-002
 7.5000000E+001, 5.0000000E-002
 7.6000000E+001, 5.0000000E-002
 7.7000000E+001, 5.0000000E-002
 7.8000000E+001, 5.0000000E-002
 7.9000000E+001, 5.0000000E-002
 8.0000000E+001, 5.0000000E-002
 8.1000000E+001, 5.0000000E-002
 8.2000000E+001, 5.0000000E-002
 8.3000000E+001, 5.0000000E-002
 8.4000000E+001, 5.0000000E-002
 8.5000000E+001, 5.0000000E-002
 8.6000000E+001, 5.0000000E-002
 8.7000000E+001, 5.0000000E-002
 8.8000000E+001, 5.0000000E-002
 8.9000000E+001, 5.0000000E-002
 9.0000000E+001, 5.0000000E-002
 9.1000000E+001, 5.0000000E-002
 9.2000000E+001, 5.0000000E-002
 9.3000000E+001, 5.0000000E-002
 9.4000000E+001, 5.0000000E-002
 9.5000000E+001, 5.0000000E-002
 9.6000000E+001, 5.0000000E-002
 9.7000000E+001, 5.0000000E-002
 9.8000000E+001, 5.0000000E-002
 9.9000000E+001, 5.0000000E-002
 1.0000000E+002, 5.0000000E-002
 1.0100000E+002, 5.0000000E-002
 1.0200000E+002, 5.0000000E-002
 1.0300000E+002, 5.0000000E-002
 1.0400000E+002, 5.0000000E-002
 1.0500000E+002, 5.0000000E-002
 1.0600000E+002, 5.0000000E-002
 1.0700000E+002, 5.0000000E-002
 1.0800000E+002, 5.0000000E-002
 1.0900000E+002, 5.0000000E-002
 1.1000000E+002, 5.0000000E-002
 1.1100000E+002, 5.0000000E-002
 1.1200000E+002, 5.0000000E-002
 1.1300000E+002, 5.1000000E-002
 1.1400000E+002, 5.0000000E-002
 1.1500000E+002, 5.0000000E-002
 1.1600000E+002, 5.1000000E-002
 1.1700000E+002, 5.0000000E-002
 1.1800000E+002, 5.0000000E-002
 1.1900252E+002, 5.9731806E-002
 1.2000909E+002, 3.3681084E-001
 1.2100094E+002, 3.2176891E-001
 1.2200443E+002, 3.2843780E-001
 1.2300497E+002, 2.0901062E-001
 1.2400299E+002, 1.1734937E-001
 1.2500178E+002, 5.0000000E-002
 1.2600114E+002, 5.1000638E-002
 1.2700188E+002, 5.0760711E-002
 1.2800855E+002, 5.0000000E-002
 1.2900122E+002, 5.0000000E-002
 1.3000303E+002, 5.3695761E-002
 1.3100681E+002, 5.2476811E-002
 1.3200096E+002, 5.6220791E-002
 1.3300512E+002, 6.0003548E-002
 1.3400353E+002, 5.9973175E-002
 1.3500353E+002, 5.0000000E-002
 1.3600125E+002, 9.5784765E-002
 1.3700497E+002, 1.1853054E-001
 1.3800357E+002, 1.3100995E-001
 1.3900203E+002, 1.3505182E-001
