s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0074984E+000, 1.5939026E-001, 1.5939026E-001, 1.0000000E+000
 2.0059534E+000, 7.7798271E-002, 7.7798271E-002, 1.0000000E+000
 3.0019628E+000, 6.0852417E-002, 6.0852417E-002, 1.0000000E+000
 4.0042979E+000, 4.1084691E-002, 4.1084691E-002, 1.0000000E+000
 5.0035023E+000, 3.4081657E-002, 3.4081657E-002, 1.0000000E+000
 6.0021925E+000, 6.1114689E-002, 6.1114689E-002, 1.0000000E+000
 7.0018171E+000, 7.1996918E-002, 7.1996918E-002, 1.0000000E+000
 8.0007136E+000, 7.5732697E-002, 7.5732697E-002, 1.0000000E+000
 9.0010177E+000, 8.7746976E-002, 8.7746976E-002, 1.0000000E+000
 1.0001940E+001, 1.4964625E-001, 1.4964625E-001, 1.0000000E+000
 1.1002610E+001, 2.2205838E-001, 2.2205838E-001, 1.0000000E+000
 1.2003242E+001, 2.6295866E-001, 2.6295866E-001, 1.0000000E+000
 1.3000332E+001, 2.8852449E-001, 2.8852449E-001, 1.0000000E+000
 1.4002835E+001, 3.8034630E-001, 3.8034630E-001, 1.0000000E+000
 1.5000839E+001, 5.2569786E-001, 5.2569786E-001, 1.0000000E+000
 1.6001126E+001, 6.0458484E-001, 6.0458484E-001, 1.0000000E+000
 1.7000988E+001, 6.7180779E-001, 6.7180779E-001, 1.0000000E+000
 1.8000975E+001, 7.3254070E-001, 7.3254070E-001, 1.0000000E+000
 1.9003203E+001, 7.6885864E-001, 7.6885864E-001, 1.0000000E+000
 2.0003543E+001, 8.3195198E-001, 8.3195198E-001, 1.0000000E+000
 2.1003917E+001, 8.8045250E-001, 8.8045250E-001, 1.0000000E+000
 2.2000700E+001, 9.4459910E-001, 9.4459910E-001, 1.0000000E+000
 2.3002065E+001, 9.9052810E-001, 9.9052810E-001, 1.0000000E+000
 2.4002871E+001, 1.0548822E+000, 1.0548822E+000, 1.0000000E+000
 2.5002012E+001, 1.1086349E+000, 1.1086349E+000, 1.0000000E+000
 2.6002031E+001, 1.1661766E+000, 1.1661766E+000, 1.0000000E+000
 2.7002198E+001, 1.2077492E+000, 1.2077492E+000, 1.0000000E+000
 2.8001358E+001, 1.2627967E+000, 1.2627967E+000, 1.0000000E+000
 2.9000942E+001, 1.3292266E+000, 1.3292266E+000, 1.0000000E+000
 3.0002666E+001, 1.3863734E+000, 1.3863734E+000, 1.0000000E+000
 3.1001788E+001, 1.4381373E+000, 1.4381373E+000, 1.0000000E+000
