s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0064730E+000, 1.1210224E-001
 2.0022385E+000, 2.5000000E-002
 3.0006868E+000, 2.5000000E-002
 4.0030819E+000, 7.4443823E-002
 5.0080607E+000, 1.1683128E-001
 6.0024556E+000, 9.8240810E-002
 7.0027263E+000, 1.8278037E-001
 8.0033342E+000, 2.3286354E-001
 9.0025482E+000, 1.8474844E-001
 1.0001908E+001, 2.1073686E-001
 1.1001783E+001, 4.1510074E-001
 1.2000997E+001, 5.8239585E-001
 1.3000425E+001, 6.5961929E-001
 1.4003545E+001, 7.8623236E-001
 1.5002535E+001, 8.9232679E-001
 1.6002195E+001, 1.0713278E+000
 1.7001982E+001, 1.2739297E+000
 1.8001102E+001, 1.4939547E+000
 1.9001207E+001, 1.5516847E+000
 2.0000857E+001, 1.8605012E+000
 2.1003130E+001, 2.1538730E+000
 2.2001817E+001, 2.4418159E+000
 2.3002723E+001, 2.6659437E+000
 2.4000504E+001, 2.8187258E+000
 2.5000404E+001, 3.0316964E+000
 2.6001536E+001, 3.2279988E+000
 2.7003767E+001, 3.4602036E+000
 2.8000999E+001, 3.6276899E+000
 2.9002423E+001, 3.8207594E+000
 3.0001815E+001, 4.1100362E+000
 3.1001742E+001, 4.2182818E+000
 3.2001574E+001, 4.4762375E+000
 3.3001917E+001, 4.6731044E+000
 3.4000445E+001, 4.7897453E+000
 3.5000259E+001, 4.9936904E+000
 3.6004570E+001, 5.1760827E+000
 3.7000621E+001, 5.3659770E+000
 3.8003625E+001, 5.5095567E+000
 3.9002588E+001, 5.7444748E+000
 4.0002206E+001, 5.9761112E+000
 4.1004056E+001, 6.1519282E+000
 4.2002292E+001, 6.2435847E+000
 4.3002416E+001, 6.4141854E+000
 4.4000228E+001, 6.7730843E+000
 4.5004015E+001, 7.2651675E+000
 4.6005186E+001, 7.0654573E+000
 4.7000507E+001, 7.3311964E+000
 4.8004033E+001, 7.5062355E+000
 4.9003316E+001, 7.5999575E+000
 5.0000000E+001, 7.8669026E+000
