s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0048027E+000, 5.0234768E-002, 5.0234768E-002, 1.0000000E+000
 2.0076597E+000, 3.4211737E-002, 3.4211737E-002, 1.0000000E+000
 3.0066823E+000, 2.8374034E-002, 2.8374034E-002, 1.0000000E+000
 4.0091800E+000, 2.7137005E-002, 2.7137005E-002, 1.0000000E+000
 5.0007753E+000, 2.7553119E-002, 2.7553119E-002, 1.0000000E+000
 6.0076524E+000, 3.1182493E-002, 3.1182493E-002, 1.0000000E+000
 7.0068899E+000, 2.7265369E-002, 2.7265369E-002, 1.0000000E+000
 8.0009711E+000, 4.1762293E-002, 4.1762293E-002, 1.0000000E+000
 9.0006309E+000, 5.7318127E-002, 5.7318127E-002, 1.0000000E+000
 1.0001086E+001, 6.6915185E-002, 6.6915185E-002, 1.0000000E+000
 1.1001759E+001, 5.6346215E-002, 5.6346215E-002, 1.0000000E+000
 1.2000098E+001, 3.6509398E-002, 3.6509398E-002, 1.0000000E+000
 1.3003200E+001, 5.1211756E-002, 5.1211756E-002, 1.0000000E+000
 1.4004872E+001, 4.3217264E-002, 4.3217264E-002, 1.0000000E+000
 1.5000271E+001, 7.5526749E-002, 7.5526749E-002, 1.0000000E+000
 1.6005782E+001, 9.5303184E-002, 9.5303184E-002, 1.0000000E+000
 1.7002709E+001, 9.5399740E-002, 9.5399740E-002, 1.0000000E+000
 1.8005231E+001, 9.9369361E-002, 9.9369361E-002, 1.0000000E+000
 1.9000032E+001, 1.1543388E-001, 1.1543388E-001, 1.0000000E+000
 2.0000678E+001, 1.4255100E-001, 1.4255100E-001, 1.0000000E+000
 2.1000574E+001, 1.7734662E-001, 1.7734662E-001, 1.0000000E+000
 2.2002687E+001, 2.2457681E-001, 2.2457681E-001, 1.0000000E+000
 2.3000497E+001, 2.5577972E-001, 2.5577972E-001, 1.0000000E+000
 2.4005233E+001, 2.9483507E-001, 2.9483507E-001, 1.0000000E+000
 2.5001905E+001, 3.2215825E-001, 3.2215825E-001, 1.0000000E+000
 2.6001272E+001, 3.3849186E-001, 3.3849186E-001, 1.0000000E+000
 2.7001891E+001, 3.7927681E-001, 3.7927681E-001, 1.0000000E+000
 2.8000419E+001, 3.9190510E-001, 3.9190510E-001, 1.0000000E+000
 2.9004006E+001, 4.3420118E-001, 4.3420118E-001, 1.0000000E+000
 3.0000293E+001, 4.4628280E-001, 4.4628280E-001, 1.0000000E+000
 3.1001803E+001, 4.8044947E-001, 4.8044947E-001, 1.0000000E+000
